NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2016;Sudeste;MG;3107604;Bom Jesus da Penha;Urbana;Total;95;88.2;1.3;3.3;3.7;7.2
2016;Sudeste;MG;3107703;Bom Jesus do Amparo;Total;Total;90.3;71.5;9;17.9;0.6;7.3
2016;Sudeste;MG;3107703;Bom Jesus do Amparo;Total;Pública;90.3;71.5;9;17.9;0.6;7.3
2016;Sudeste;MG;3107703;Bom Jesus do Amparo;Urbana;Total;89.7;71.5;9.7;17.9;0.5;7.3
2016;Sudeste;MG;3107703;Bom Jesus do Amparo;Rural;Total;98.5;--;0;--;1.5;--
2016;Sudeste;MG;3107802;Bom Jesus do Galho;Total;Total;91.4;82.6;5.9;7.2;2.5;8.9
2016;Sudeste;MG;3107802;Bom Jesus do Galho;Total;Pública;91.4;82.6;5.9;7.2;2.5;8.9
2016;Sudeste;MG;3107802;Bom Jesus do Galho;Urbana;Total;91.4;82.6;6.1;7.2;2.3;8.9
2016;Sudeste;MG;3107802;Bom Jesus do Galho;Rural;Total;91.3;--;3.2;--;4.8;--
2016;Sudeste;MG;3107901;Bom Repouso;Total;Total;91.9;78.2;5.7;10.6;2.4;11.2
2016;Sudeste;MG;3107901;Bom Repouso;Total;Pública;91.5;78.2;6;10.6;2.5;11.2
2016;Sudeste;MG;3107901;Bom Repouso;Total;Privada;100;--;0;--;0;--
2016;Sudeste;MG;3107901;Bom Repouso;Urbana;Total;91.6;78.2;5.6;10.6;2.8;11.2
2016;Sudeste;MG;3107901;Bom Repouso;Rural;Total;93.8;--;6.2;--;0;--
2016;Sudeste;MG;3108008;Bom Sucesso;Total;Total;95.6;87.8;2.9;4.6;1.5;5.9
2016;Sudeste;MG;3108008;Bom Sucesso;Total;Pública;95.6;87.8;2.9;4.6;1.5;5.9
2016;Sudeste;MG;3108008;Bom Sucesso;Urbana;Total;95.4;87.8;3;4.6;1.6;5.9
2016;Sudeste;MG;3108008;Bom Sucesso;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3108107;Bonfim;Total;Total;82.9;78.5;13.1;13.5;3.9;6
2016;Sudeste;MG;3108107;Bonfim;Total;Pública;82.9;78.5;13.1;13.5;3.9;6
2016;Sudeste;MG;3108107;Bonfim;Urbana;Total;82.2;78.5;13.7;13.5;4;6
2016;Sudeste;MG;3108107;Bonfim;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3108206;Bonfinópolis de Minas;Total;Total;92.8;91.8;5.1;0.4;0.9;5.2
2016;Sudeste;MG;3108206;Bonfinópolis de Minas;Total;Pública;92.8;91.8;5.1;0.4;0.9;5.2
2016;Sudeste;MG;3108206;Bonfinópolis de Minas;Urbana;Total;92.6;91.8;5.3;0.4;0.8;5.2
2016;Sudeste;MG;3108206;Bonfinópolis de Minas;Rural;Total;97.4;--;0;--;2.6;--
2016;Sudeste;MG;3108255;Bonito de Minas;Total;Total;89.6;85.3;7.1;3.3;2.8;9.9
2016;Sudeste;MG;3108255;Bonito de Minas;Total;Pública;89.6;85.3;7.1;3.3;2.8;9.9
2016;Sudeste;MG;3108255;Bonito de Minas;Urbana;Total;81.6;83.4;13.8;3.8;3.3;10.7
2016;Sudeste;MG;3108255;Bonito de Minas;Rural;Total;94.3;90.1;3.2;2;2.5;7.9
2016;Sudeste;MG;3108305;Borda da Mata;Total;Total;91.8;86.6;5.8;6.3;1.3;5.1
2016;Sudeste;MG;3108305;Borda da Mata;Total;Pública;91.3;85.1;6.1;7.1;1.4;5.7
2016;Sudeste;MG;3108305;Borda da Mata;Total;Privada;96.5;100;3.5;0;0;0
2016;Sudeste;MG;3108305;Borda da Mata;Urbana;Total;91.8;86.6;5.8;6.3;1.3;5.1
2016;Sudeste;MG;3108404;Botelhos;Total;Total;92.2;85.8;4.9;5;1.9;7.5
2016;Sudeste;MG;3108404;Botelhos;Total;Pública;92.4;85.8;4.6;5;2;7.5
2016;Sudeste;MG;3108404;Botelhos;Total;Privada;83;--;17;--;0;--
2016;Sudeste;MG;3108404;Botelhos;Urbana;Total;92;85.8;5;5;2;7.5
2016;Sudeste;MG;3108404;Botelhos;Rural;Total;96.8;--;3.2;--;0;--
2016;Sudeste;MG;3108503;Botumirim;Total;Total;94.7;86.9;3.3;6.4;1.9;3.4
2016;Sudeste;MG;3108503;Botumirim;Total;Pública;94.7;86.9;3.3;6.4;1.9;3.4
2016;Sudeste;MG;3108503;Botumirim;Urbana;Total;95.2;86.9;3.7;6.4;1.1;3.4
2016;Sudeste;MG;3108503;Botumirim;Rural;Total;93.1;--;1.5;--;5;--
2016;Sudeste;MG;3108552;Brasilândia de Minas;Total;Total;92.3;80.4;4.7;9.8;1.9;4.9
2016;Sudeste;MG;3108552;Brasilândia de Minas;Total;Pública;92.1;80.4;4.8;9.8;1.9;4.9
2016;Sudeste;MG;3108552;Brasilândia de Minas;Total;Privada;98.5;--;0;--;1.5;--
2016;Sudeste;MG;3108552;Brasilândia de Minas;Urbana;Total;92.3;80.4;4.7;9.8;1.9;4.9
2016;Sudeste;MG;3108552;Brasilândia de Minas;Rural;Total;95.2;--;4.8;--;0;--
2016;Sudeste;MG;3108602;Brasília de Minas;Total;Total;95;82.5;3.1;6.9;1.5;7.5
2016;Sudeste;MG;3108602;Brasília de Minas;Total;Pública;94.8;82.5;3.2;6.9;1.6;7.5
2016;Sudeste;MG;3108602;Brasília de Minas;Total;Privada;99.4;--;0;--;0.6;--
2016;Sudeste;MG;3108602;Brasília de Minas;Urbana;Total;94.6;81.7;3.5;7.7;1.5;7.2
2016;Sudeste;MG;3108602;Brasília de Minas;Rural;Total;96.5;87.5;1.7;1.4;1.7;9.1
2016;Sudeste;MG;3108701;Brás Pires;Total;Total;87.1;81.8;9.1;7.3;3.5;10.2
2016;Sudeste;MG;3108701;Brás Pires;Total;Pública;87.1;81.8;9.1;7.3;3.5;10.2
2016;Sudeste;MG;3108701;Brás Pires;Urbana;Total;85.7;81.8;11.2;7.3;2.7;10.2
2016;Sudeste;MG;3108701;Brás Pires;Rural;Total;92.4;--;1.4;--;6.2;--
2016;Sudeste;MG;3108800;Braúnas;Total;Total;92.7;88.3;5.6;6.1;1.6;4.1
2016;Sudeste;MG;3108800;Braúnas;Total;Pública;92.7;88.3;5.6;6.1;1.6;4.1
2016;Sudeste;MG;3108800;Braúnas;Urbana;Total;90.9;88.3;7.1;6.1;1.7;4.1
2016;Sudeste;MG;3108800;Braúnas;Rural;Total;96.2;--;2.6;--;1.2;--
2016;Sudeste;MG;3108909;Brazópolis;Total;Total;93;84;4.6;4.4;1.3;7.3
2016;Sudeste;MG;3108909;Brazópolis;Total;Pública;92.9;83.1;4.5;4.4;1.4;7.9
2016;Sudeste;MG;3108909;Brazópolis;Total;Privada;94.2;95.2;5.8;4.8;0;0
2016;Sudeste;MG;3108909;Brazópolis;Urbana;Total;92.4;83.3;4.9;4.3;1.6;8
2016;Sudeste;MG;3108909;Brazópolis;Rural;Total;95.5;88.9;3.3;5.6;0.3;2.8
2016;Sudeste;MG;3109006;Brumadinho;Total;Total;88.1;81.5;8.7;8.3;2.3;9.5
2016;Sudeste;MG;3109006;Brumadinho;Total;Pública;87;79.8;9.6;9.1;2.6;10.2
2016;Sudeste;MG;3109006;Brumadinho;Total;Privada;98.5;96;1.1;0.8;0.4;3.2
2016;Sudeste;MG;3109006;Brumadinho;Urbana;Total;88.4;80.5;8.5;8.4;2.1;10.3
2016;Sudeste;MG;3109006;Brumadinho;Rural;Total;87.8;88.7;9.1;7.3;2.7;4
2016;Sudeste;MG;3109105;Bueno Brandão;Total;Total;94.1;81.5;3.6;10.6;2.1;6.1
2016;Sudeste;MG;3109105;Bueno Brandão;Total;Pública;94.1;81.5;3.6;10.6;2.1;6.1
2016;Sudeste;MG;3109105;Bueno Brandão;Urbana;Total;93.6;81.5;4;10.6;2.3;6.1
2016;Sudeste;MG;3109105;Bueno Brandão;Rural;Total;99.1;--;0;--;0.9;--
2016;Sudeste;MG;3109204;Buenópolis;Total;Total;91.3;74.5;5.8;15.4;2.1;8.1
2016;Sudeste;MG;3109204;Buenópolis;Total;Pública;91;74.5;6.1;15.4;2.2;8.1
2016;Sudeste;MG;3109204;Buenópolis;Total;Privada;96.3;--;2.4;--;1.3;--
2016;Sudeste;MG;3109204;Buenópolis;Urbana;Total;91.1;74.5;5.9;15.4;2.1;8.1
2016;Sudeste;MG;3109204;Buenópolis;Rural;Total;94.3;--;4.3;--;1.4;--
2016;Sudeste;MG;3109253;Bugre;Total;Total;92.5;74.3;2.9;11;3.1;11.8
2016;Sudeste;MG;3109253;Bugre;Total;Pública;92.5;74.3;2.9;11;3.1;11.8
2016;Sudeste;MG;3109253;Bugre;Urbana;Total;87.5;74.3;5.1;11;4.4;11.8
2016;Sudeste;MG;3109253;Bugre;Rural;Total;98;--;0.4;--;1.6;--
2016;Sudeste;MG;3109303;Buritis;Total;Total;94.1;84.6;2.8;5.4;2.7;8.6
2016;Sudeste;MG;3109303;Buritis;Total;Pública;93.8;84.2;3;5.5;2.8;8.9
2016;Sudeste;MG;3109303;Buritis;Total;Privada;100;97.1;0;2.9;0;0
2016;Sudeste;MG;3109303;Buritis;Urbana;Total;94.9;84.6;2.4;5.4;2.2;8.6
2016;Sudeste;MG;3109303;Buritis;Rural;Total;91.8;--;3.9;--;4.1;--
2016;Sudeste;MG;3109402;Buritizeiro;Total;Total;88.9;73.9;6.9;12.6;3;10.1
2016;Sudeste;MG;3109402;Buritizeiro;Total;Pública;88.9;73.9;6.9;12.6;3;10.1
2016;Sudeste;MG;3109402;Buritizeiro;Urbana;Total;88.6;73.9;7.2;12.6;3;10.1
2016;Sudeste;MG;3109402;Buritizeiro;Rural;Total;95.2;--;2.1;--;2.7;--
2016;Sudeste;MG;3109451;Cabeceira Grande;Total;Total;91.5;73.2;4.9;8;1.2;11.9
2016;Sudeste;MG;3109451;Cabeceira Grande;Total;Pública;91.5;73.2;4.9;8;1.2;11.9
2016;Sudeste;MG;3109451;Cabeceira Grande;Urbana;Total;91.5;73.2;4.9;8;1.2;11.9
2016;Sudeste;MG;3109501;Cabo Verde;Total;Total;95.8;80.1;2.5;8.4;1.7;11.5
2016;Sudeste;MG;3109501;Cabo Verde;Total;Pública;95.8;80.1;2.5;8.4;1.7;11.5
2016;Sudeste;MG;3109501;Cabo Verde;Urbana;Total;95.6;80.1;2.6;8.4;1.8;11.5
2016;Sudeste;MG;3109501;Cabo Verde;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3109600;Cachoeira da Prata;Total;Total;92.5;86.6;5.4;9;1.9;3
2016;Sudeste;MG;3109600;Cachoeira da Prata;Total;Pública;92.5;86.6;5.4;9;1.9;3
2016;Sudeste;MG;3109600;Cachoeira da Prata;Urbana;Total;92.5;86.6;5.4;9;1.9;3
2016;Sudeste;MG;3109709;Cachoeira de Minas;Total;Total;97;89.6;1.7;3.6;1.1;5.7
2016;Sudeste;MG;3109709;Cachoeira de Minas;Total;Pública;97;89.6;1.7;3.6;1.1;5.7
2016;Sudeste;MG;3109709;Cachoeira de Minas;Urbana;Total;97.2;89.6;1.4;3.6;1.1;5.7
2016;Sudeste;MG;3109709;Cachoeira de Minas;Rural;Total;95;--;4.1;--;0.9;--
2016;Sudeste;MG;3109808;Cachoeira Dourada;Total;Total;96.2;78.2;2.9;3.8;0.9;11.5
2016;Sudeste;MG;3109808;Cachoeira Dourada;Total;Pública;96.2;78.2;2.9;3.8;0.9;11.5
2016;Sudeste;MG;3109808;Cachoeira Dourada;Urbana;Total;96.2;78.2;2.9;3.8;0.9;11.5
2016;Sudeste;MG;3109907;Caetanópolis;Total;Total;93.3;77.2;4.9;12;1.3;7.8
2016;Sudeste;MG;3109907;Caetanópolis;Total;Pública;92.3;72;5.6;14.7;1.4;9.6
2016;Sudeste;MG;3109907;Caetanópolis;Total;Privada;98.7;100;0.9;0;0.4;0
2016;Sudeste;MG;3109907;Caetanópolis;Urbana;Total;93.6;77.2;5.1;12;1.1;7.8
2016;Sudeste;MG;3109907;Caetanópolis;Rural;Total;91.8;--;3.7;--;2;--
2016;Sudeste;MG;3110004;Caeté;Total;Total;93.1;65.8;5.6;22.1;0.9;6.3
2016;Sudeste;MG;3110004;Caeté;Total;Pública;92.5;64;6;23.1;1;6.8
2016;Sudeste;MG;3110004;Caeté;Total;Privada;98.8;94.1;1.2;5.9;0;0
2016;Sudeste;MG;3110004;Caeté;Urbana;Total;93;65.8;5.6;22.1;0.9;6.3
2016;Sudeste;MG;3110004;Caeté;Rural;Total;96.8;--;3.2;--;0;--
2016;Sudeste;MG;3110103;Caiana;Total;Total;86.9;83;9.1;9.4;2.1;4.4
2016;Sudeste;MG;3110103;Caiana;Total;Pública;86.9;83;9.1;9.4;2.1;4.4
2016;Sudeste;MG;3110103;Caiana;Urbana;Total;86.1;83;9;9.4;2.7;4.4
2016;Sudeste;MG;3110103;Caiana;Rural;Total;89.2;--;9.6;--;0.6;--
2016;Sudeste;MG;3110202;Cajuri;Total;Total;87.3;83.3;9.8;3;2;8.3
2016;Sudeste;MG;3110202;Cajuri;Total;Pública;87.3;83.3;9.8;3;2;8.3
2016;Sudeste;MG;3110202;Cajuri;Urbana;Total;86.7;83.3;10.1;3;2.2;8.3
2016;Sudeste;MG;3110202;Cajuri;Rural;Total;93.6;--;6.4;--;0;--
2016;Sudeste;MG;3110301;Caldas;Total;Total;91.8;76.9;5.6;9.1;1.8;12.9
2016;Sudeste;MG;3110301;Caldas;Total;Pública;91.8;76.9;5.6;9.1;1.8;12.9
2016;Sudeste;MG;3110301;Caldas;Urbana;Total;91;76.9;6.1;9.1;2.1;12.9
2016;Sudeste;MG;3110301;Caldas;Rural;Total;98.7;--;1.3;--;0;--
2016;Sudeste;MG;3110400;Camacho;Total;Total;88;95.4;9.7;0.8;1.7;1.5
2016;Sudeste;MG;3110400;Camacho;Total;Pública;88;95.4;9.7;0.8;1.7;1.5
2016;Sudeste;MG;3110400;Camacho;Urbana;Total;88;95.4;9.7;0.8;1.7;1.5
2016;Sudeste;MG;3110509;Camanducaia;Total;Total;88.6;73.7;7.4;14.3;2.4;7.8
2016;Sudeste;MG;3110509;Camanducaia;Total;Pública;87.7;72.2;7.8;15.1;2.7;8.2
2016;Sudeste;MG;3110509;Camanducaia;Total;Privada;96.8;94.2;2.8;3.8;0.4;2
2016;Sudeste;MG;3110509;Camanducaia;Urbana;Total;88.1;73.7;7.9;14.3;2.2;7.8
2016;Sudeste;MG;3110509;Camanducaia;Rural;Total;93.9;--;0.4;--;5.7;--
2016;Sudeste;MG;3110608;Cambuí;Total;Total;95.6;83.2;3;8.2;0.7;5.6
2016;Sudeste;MG;3110608;Cambuí;Total;Pública;96;82.1;2.5;8.6;0.7;6.1
2016;Sudeste;MG;3110608;Cambuí;Total;Privada;89.1;96.3;10.5;3.7;0.4;0
2016;Sudeste;MG;3110608;Cambuí;Urbana;Total;95.2;83.2;3.2;8.2;0.7;5.6
2016;Sudeste;MG;3110608;Cambuí;Rural;Total;97.4;--;1.7;--;0.4;--
2016;Sudeste;MG;3110707;Cambuquira;Total;Total;91.6;73.3;5.4;11.5;1.9;7.4
2016;Sudeste;MG;3110707;Cambuquira;Total;Pública;91.6;73.3;5.4;11.5;1.9;7.4
2016;Sudeste;MG;3110707;Cambuquira;Urbana;Total;91.4;73.3;5.5;11.5;1.9;7.4
2016;Sudeste;MG;3110707;Cambuquira;Rural;Total;97.8;--;2.2;--;0;--
2016;Sudeste;MG;3110806;Campanário;Total;Total;80.8;74.6;14.9;10.7;3.3;3
2016;Sudeste;MG;3110806;Campanário;Total;Pública;80.8;74.6;14.9;10.7;3.3;3
2016;Sudeste;MG;3110806;Campanário;Urbana;Total;80.8;74.6;14.9;10.7;3.3;3
2016;Sudeste;MG;3110905;Campanha;Total;Total;91.4;82.1;6.7;6.4;1.6;7.4
2016;Sudeste;MG;3110905;Campanha;Total;Pública;90;80;7.7;6.9;1.9;8.2
2016;Sudeste;MG;3110905;Campanha;Total;Privada;98;92.9;1.8;4;0.2;3.1
2016;Sudeste;MG;3110905;Campanha;Urbana;Total;91.2;82.1;6.9;6.4;1.6;7.4
2016;Sudeste;MG;3110905;Campanha;Rural;Total;96.7;--;2.2;--;1.1;--
2016;Sudeste;MG;3111002;Campestre;Total;Total;87.6;72.7;7.6;13.4;3.9;12.4
2016;Sudeste;MG;3111002;Campestre;Total;Pública;87.6;72.7;7.6;13.4;3.9;12.4
2016;Sudeste;MG;3111002;Campestre;Urbana;Total;86;72.7;8.5;13.4;4.5;12.4
2016;Sudeste;MG;3111002;Campestre;Rural;Total;93.8;--;4.2;--;1.8;--
2016;Sudeste;MG;3111101;Campina Verde;Total;Total;96.6;81.2;1.8;9.4;1.1;8.3
2016;Sudeste;MG;3111101;Campina Verde;Total;Pública;96;78.4;2.1;10.7;1.3;9.7
2016;Sudeste;MG;3111101;Campina Verde;Total;Privada;99.4;96.4;0.6;2.7;0;0.9
2016;Sudeste;MG;3111101;Campina Verde;Urbana;Total;96.6;81.2;1.8;9.4;1;8.3
2016;Sudeste;MG;3111101;Campina Verde;Rural;Total;96;--;1.5;--;2;--
2016;Sudeste;MG;3111150;Campo Azul;Total;Total;95.2;84.8;2.6;8.5;2;6.3
2016;Sudeste;MG;3111150;Campo Azul;Total;Pública;95.2;84.8;2.6;8.5;2;6.3
2016;Sudeste;MG;3111150;Campo Azul;Urbana;Total;94.6;84.8;3.4;8.5;1.7;6.3
2016;Sudeste;MG;3111150;Campo Azul;Rural;Total;96.7;--;0.5;--;2.8;--
2016;Sudeste;MG;3111200;Campo Belo;Total;Total;93.2;72.6;4.4;12;1.8;12
2016;Sudeste;MG;3111200;Campo Belo;Total;Pública;92.3;69.2;5;13.4;2;13.5
2016;Sudeste;MG;3111200;Campo Belo;Total;Privada;99.4;92.7;0.5;3.4;0.1;3.4
2016;Sudeste;MG;3111200;Campo Belo;Urbana;Total;93.1;72.6;4.5;12;1.8;12
2016;Sudeste;MG;3111200;Campo Belo;Rural;Total;99;--;1;--;0;--
2016;Sudeste;MG;3111309;Campo do Meio;Total;Total;94;74.6;4.4;13.1;0.9;2.9
2016;Sudeste;MG;3111309;Campo do Meio;Total;Pública;94;74.6;4.4;13.1;0.9;2.9
2016;Sudeste;MG;3111309;Campo do Meio;Urbana;Total;94;74.6;4.4;13.1;0.9;2.9
2016;Sudeste;MG;3111408;Campo Florido;Total;Total;73.8;61.1;19.5;15.8;3.8;16.2
2016;Sudeste;MG;3111408;Campo Florido;Total;Pública;73.8;61.1;19.5;15.8;3.8;16.2
2016;Sudeste;MG;3111408;Campo Florido;Urbana;Total;73.5;61.1;19.6;15.8;3.8;16.2
2016;Sudeste;MG;3111408;Campo Florido;Rural;Total;80.7;--;17.5;--;1.8;--
2016;Sudeste;MG;3111507;Campos Altos;Total;Total;90;69.2;6.2;14.6;2.8;11.9
2016;Sudeste;MG;3111507;Campos Altos;Total;Pública;90;69.2;6.2;14.6;2.8;11.9
2016;Sudeste;MG;3111507;Campos Altos;Urbana;Total;89.9;69.2;6.3;14.6;2.8;11.9
2016;Sudeste;MG;3111507;Campos Altos;Rural;Total;97.1;--;0;--;2.9;--
2016;Sudeste;MG;3111606;Campos Gerais;Total;Total;92.2;83;4.7;9.4;2.6;4.6
2016;Sudeste;MG;3111606;Campos Gerais;Total;Pública;91.7;81.8;4.9;10.1;2.7;4.9
2016;Sudeste;MG;3111606;Campos Gerais;Total;Privada;97.9;97.5;1.4;1.3;0.7;1.2
2016;Sudeste;MG;3111606;Campos Gerais;Urbana;Total;91.6;83;5;9.4;2.7;4.6
2016;Sudeste;MG;3111606;Campos Gerais;Rural;Total;98.4;--;1;--;0.6;--
2016;Sudeste;MG;3111705;Canaã;Total;Total;91.5;85.1;5.3;7.4;3;7.5
2016;Sudeste;MG;3111705;Canaã;Total;Pública;91.5;85.1;5.3;7.4;3;7.5
2016;Sudeste;MG;3111705;Canaã;Urbana;Total;88.8;85.1;6.8;7.4;4.2;7.5
2016;Sudeste;MG;3111705;Canaã;Rural;Total;97.2;--;2.2;--;0.6;--
2016;Sudeste;MG;3111804;Canápolis;Total;Total;89.5;72.2;7.8;14.1;1.7;7.5
2016;Sudeste;MG;3111804;Canápolis;Total;Pública;89.5;72.2;7.8;14.1;1.7;7.5
2016;Sudeste;MG;3111804;Canápolis;Urbana;Total;89.2;72.2;7.9;14.1;1.8;7.5
2016;Sudeste;MG;3111804;Canápolis;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3111903;Cana Verde;Total;Total;94.7;91.6;2.6;3;2.6;5.4
2016;Sudeste;MG;3111903;Cana Verde;Total;Pública;94.7;91.6;2.6;3;2.6;5.4
2016;Sudeste;MG;3111903;Cana Verde;Urbana;Total;94.5;91.6;2.7;3;2.7;5.4
2016;Sudeste;MG;3111903;Cana Verde;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3112000;Candeias;Total;Total;94;91.7;4.1;4.8;1.8;2.8
2016;Sudeste;MG;3112000;Candeias;Total;Pública;93.7;91.7;4.2;4.8;2;2.8
2016;Sudeste;MG;3112000;Candeias;Total;Privada;97.5;--;2.5;--;0;--
2016;Sudeste;MG;3112000;Candeias;Urbana;Total;93.8;91.7;4.3;4.8;1.9;2.8
2016;Sudeste;MG;3112000;Candeias;Rural;Total;97.1;--;1.9;--;1;--
2016;Sudeste;MG;3112059;Cantagalo;Total;Total;92.4;84.5;5.9;6.1;1.4;9.4
2016;Sudeste;MG;3112059;Cantagalo;Total;Pública;92.6;84.5;5.6;6.1;1.4;9.4
2016;Sudeste;MG;3112059;Cantagalo;Total;Privada;***;--;***;--;***;--
2016;Sudeste;MG;3112059;Cantagalo;Urbana;Total;91.8;84.5;6.4;6.1;1.4;9.4
2016;Sudeste;MG;3112059;Cantagalo;Rural;Total;96.3;--;2.5;--;1.2;--
2016;Sudeste;MG;3112109;Caparaó;Total;Total;94.2;80;2.1;6.8;2.7;9.3
2016;Sudeste;MG;3112109;Caparaó;Total;Pública;94.2;80;2.1;6.8;2.7;9.3
2016;Sudeste;MG;3112109;Caparaó;Urbana;Total;93.4;80;2.1;6.8;3.3;9.3
2016;Sudeste;MG;3112109;Caparaó;Rural;Total;97.2;--;2.2;--;0.6;--
2016;Sudeste;MG;3112208;Capela Nova;Total;Total;93;79.4;5.7;7.7;1.3;10.3
2016;Sudeste;MG;3112208;Capela Nova;Total;Pública;93;79.4;5.7;7.7;1.3;10.3
2016;Sudeste;MG;3112208;Capela Nova;Urbana;Total;91.8;79.4;6.5;7.7;1.7;10.3
2016;Sudeste;MG;3112208;Capela Nova;Rural;Total;97.6;--;2.4;--;0;--
2016;Sudeste;MG;3112307;Capelinha;Total;Total;95.8;80.2;2.8;9.8;1;7.6
2016;Sudeste;MG;3112307;Capelinha;Total;Pública;95.7;79.8;2.9;9.9;1.1;7.8
2016;Sudeste;MG;3112307;Capelinha;Total;Privada;100;100;0;0;0;0
2016;Sudeste;MG;3112307;Capelinha;Urbana;Total;95.6;78.7;3.1;10.5;0.9;8.1
2016;Sudeste;MG;3112307;Capelinha;Rural;Total;96.7;95.8;1.8;1.8;1.4;2.4
2016;Sudeste;MG;3112406;Capetinga;Total;Total;86.6;79.9;9.3;9;1.7;5.3
2016;Sudeste;MG;3112406;Capetinga;Total;Pública;86.6;79.9;9.3;9;1.7;5.3
2016;Sudeste;MG;3112406;Capetinga;Urbana;Total;86.6;79.9;9.3;9;1.7;5.3
2016;Sudeste;MG;3112505;Capim Branco;Total;Total;94.3;86.4;4.5;5.5;0.9;5.2
2016;Sudeste;MG;3112505;Capim Branco;Total;Pública;94.3;86.4;4.6;5.5;0.8;5.2
2016;Sudeste;MG;3112505;Capim Branco;Total;Privada;85.7;--;0;--;14.3;--
2016;Sudeste;MG;3112505;Capim Branco;Urbana;Total;94.2;86.4;4.6;5.5;0.9;5.2
2016;Sudeste;MG;3112505;Capim Branco;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3112604;Capinópolis;Total;Total;95.3;72.3;3;16.2;1.1;7.6
2016;Sudeste;MG;3112604;Capinópolis;Total;Pública;95.3;72.3;3;16.2;1.1;7.6
2016;Sudeste;MG;3112604;Capinópolis;Urbana;Total;95.3;72.3;3;16.2;1.1;7.6
2016;Sudeste;MG;3112653;Capitão Andrade;Total;Total;82.7;72.4;11.5;16.1;4.3;11.5
2016;Sudeste;MG;3112653;Capitão Andrade;Total;Pública;82.7;72.4;11.5;16.1;4.3;11.5
2016;Sudeste;MG;3112653;Capitão Andrade;Urbana;Total;81.4;72.4;12.3;16.1;4.6;11.5
2016;Sudeste;MG;3112653;Capitão Andrade;Rural;Total;100;--;0;--;0;--
2016;Sudeste;MG;3112703;Capitão Enéas;Total;Total;95.5;80.1;2.6;9.5;1.5;8.6
2016;Sudeste;MG;3112703;Capitão Enéas;Total;Pública;95.2;80.1;2.7;9.5;1.6;8.6
2016;Sudeste;MG;3112703;Capitão Enéas;Total;Privada;100;--;0;--;0;--
2016;Sudeste;MG;3112703;Capitão Enéas;Urbana;Total;95.2;80.1;2.7;9.5;1.6;8.6
2016;Sudeste;MG;3112703;Capitão Enéas;Rural;Total;99.4;--;0.6;--;0;--
2016;Sudeste;MG;3112802;Capitólio;Total;Total;93.5;83.1;4.3;9.2;1.7;6
2016;Sudeste;MG;3112802;Capitólio;Total;Pública;93.5;83.1;4.3;9.2;1.7;6
2016;Sudeste;MG;3112802;Capitólio;Urbana;Total;93;83.1;4.6;9.2;1.9;6
2016;Sudeste;MG;3112802;Capitólio;Rural;Total;98.9;--;1.1;--;0;--
2016;Sudeste;MG;3112901;Caputira;Total;Total;90.7;81.4;4.4;10.6;3.2;5.8
2016;Sudeste;MG;3112901;Caputira;Total;Pública;90.7;81.4;4.4;10.6;3.2;5.8
2016;Sudeste;MG;3112901;Caputira;Urbana;Total;89.6;81.4;5;10.6;3.7;5.8
2016;Sudeste;MG;3112901;Caputira;Rural;Total;92.6;--;3.4;--;2.3;--
2016;Sudeste;MG;3113008;Caraí;Total;Total;89.4;82.1;7.6;6.4;2.8;10.4
2016;Sudeste;MG;3113008;Caraí;Total;Pública;89.4;82.1;7.6;6.4;2.8;10.4
2016;Sudeste;MG;3113008;Caraí;Urbana;Total;88.8;82.1;8.2;6.4;2.8;10.4
2016;Sudeste;MG;3113008;Caraí;Rural;Total;90.4;--;6.6;--;2.7;--
2016;Sudeste;MG;3113107;Caranaíba;Total;Total;93.1;90.3;4.3;4.8;0.7;2.4
2016;Sudeste;MG;3113107;Caranaíba;Total;Pública;93.1;90.3;4.3;4.8;0.7;2.4
2016;Sudeste;MG;3113107;Caranaíba;Urbana;Total;91.3;90.3;5.3;4.8;0.9;2.4
2016;Sudeste;MG;3113107;Caranaíba;Rural;Total;99;--;1;--;0;--
2016;Sudeste;MG;3113206;Carandaí;Total;Total;93.4;92.9;5.2;3.8;0.8;3.1
2016;Sudeste;MG;3113206;Carandaí;Total;Pública;93.1;92.9;5.5;3.7;0.8;3.1
2016;Sudeste;MG;3113206;Carandaí;Total;Privada;99.3;91.7;0;4.2;0.7;4.1
2016;Sudeste;MG;3113206;Carandaí;Urbana;Total;93.1;92.9;5.4;3.8;0.8;3.1
2016;Sudeste;MG;3113206;Carandaí;Rural;Total;97.6;--;2.4;--;0;--
2016;Sudeste;MG;3113305;Carangola;Total;Total;87.8;67.8;8.4;14.8;2.6;10.2
