NU_ANO_CENSO;NO_REGIAO;CO_UF;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Total;10.1;24.6
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Federal;--;6.8
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Estadual;12.3;31.9
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Municipal;10.1;13.2
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Privada;2.3;5.1
2015;Sudeste;31;MG;3134202;Ituiutaba;Total;Pública;11.3;26.5
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Total;10;24.7
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Federal;--;6.8
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Estadual;12.3;31.9
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Municipal;9.8;12.8
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Privada;2.3;5.1
2015;Sudeste;31;MG;3134202;Ituiutaba;Urbana;Pública;11.2;26.5
2015;Sudeste;31;MG;3134202;Ituiutaba;Rural;Total;14.5;20
2015;Sudeste;31;MG;3134202;Ituiutaba;Rural;Municipal;14.5;20
2015;Sudeste;31;MG;3134202;Ituiutaba;Rural;Pública;14.5;20
2015;Sudeste;31;MG;3134301;Itumirim;Total;Total;8.3;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Total;Estadual;10.9;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Total;Municipal;2.1;--
2015;Sudeste;31;MG;3134301;Itumirim;Total;Pública;8.3;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Urbana;Total;9.1;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Urbana;Estadual;12.6;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Urbana;Municipal;2.1;--
2015;Sudeste;31;MG;3134301;Itumirim;Urbana;Pública;9.1;27.6
2015;Sudeste;31;MG;3134301;Itumirim;Rural;Total;2.2;--
2015;Sudeste;31;MG;3134301;Itumirim;Rural;Estadual;2.2;--
2015;Sudeste;31;MG;3134301;Itumirim;Rural;Pública;2.2;--
2015;Sudeste;31;MG;3134400;Iturama;Total;Total;10.7;22
2015;Sudeste;31;MG;3134400;Iturama;Total;Estadual;18.2;24.4
2015;Sudeste;31;MG;3134400;Iturama;Total;Municipal;7;--
2015;Sudeste;31;MG;3134400;Iturama;Total;Privada;0.7;1.4
2015;Sudeste;31;MG;3134400;Iturama;Total;Pública;11.7;24.4
2015;Sudeste;31;MG;3134400;Iturama;Urbana;Total;10.4;22
2015;Sudeste;31;MG;3134400;Iturama;Urbana;Estadual;18.2;24.4
2015;Sudeste;31;MG;3134400;Iturama;Urbana;Municipal;6.2;--
2015;Sudeste;31;MG;3134400;Iturama;Urbana;Privada;0.7;1.4
2015;Sudeste;31;MG;3134400;Iturama;Urbana;Pública;11.3;24.4
2015;Sudeste;31;MG;3134400;Iturama;Rural;Total;21.5;--
2015;Sudeste;31;MG;3134400;Iturama;Rural;Municipal;21.5;--
2015;Sudeste;31;MG;3134400;Iturama;Rural;Pública;21.5;--
2015;Sudeste;31;MG;3134509;Itutinga;Total;Total;5.8;27.1
2015;Sudeste;31;MG;3134509;Itutinga;Total;Estadual;9.9;27.1
2015;Sudeste;31;MG;3134509;Itutinga;Total;Municipal;0.5;--
2015;Sudeste;31;MG;3134509;Itutinga;Total;Pública;5.8;27.1
2015;Sudeste;31;MG;3134509;Itutinga;Urbana;Total;5.8;27.1
2015;Sudeste;31;MG;3134509;Itutinga;Urbana;Estadual;9.9;27.1
2015;Sudeste;31;MG;3134509;Itutinga;Urbana;Municipal;0.5;--
2015;Sudeste;31;MG;3134509;Itutinga;Urbana;Pública;5.8;27.1
2015;Sudeste;31;MG;3134608;Jaboticatubas;Total;Total;21.3;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Total;Estadual;32.7;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Total;Municipal;11.5;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Total;Privada;0;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Total;Pública;21.7;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Urbana;Total;21.9;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Urbana;Estadual;32.7;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Urbana;Municipal;11.2;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Urbana;Privada;0;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Urbana;Pública;22.3;30.7
2015;Sudeste;31;MG;3134608;Jaboticatubas;Rural;Total;13.5;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Rural;Municipal;13.5;--
2015;Sudeste;31;MG;3134608;Jaboticatubas;Rural;Pública;13.5;--
2015;Sudeste;31;MG;3134707;Jacinto;Total;Total;16.8;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Total;Estadual;29.9;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Total;Municipal;5.8;--
2015;Sudeste;31;MG;3134707;Jacinto;Total;Privada;0;--
2015;Sudeste;31;MG;3134707;Jacinto;Total;Pública;17.3;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Urbana;Total;17.2;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Urbana;Estadual;29.9;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Urbana;Municipal;5.3;--
2015;Sudeste;31;MG;3134707;Jacinto;Urbana;Privada;0;--
2015;Sudeste;31;MG;3134707;Jacinto;Urbana;Pública;17.7;24.1
2015;Sudeste;31;MG;3134707;Jacinto;Rural;Total;10.4;--
2015;Sudeste;31;MG;3134707;Jacinto;Rural;Municipal;10.4;--
2015;Sudeste;31;MG;3134707;Jacinto;Rural;Pública;10.4;--
2015;Sudeste;31;MG;3134806;Jacuí;Total;Total;14.1;24.9
2015;Sudeste;31;MG;3134806;Jacuí;Total;Estadual;20.1;24.9
2015;Sudeste;31;MG;3134806;Jacuí;Total;Municipal;8.8;--
2015;Sudeste;31;MG;3134806;Jacuí;Total;Privada;--;--
2015;Sudeste;31;MG;3134806;Jacuí;Total;Pública;14.1;24.9
2015;Sudeste;31;MG;3134806;Jacuí;Urbana;Total;14.1;24.9
2015;Sudeste;31;MG;3134806;Jacuí;Urbana;Estadual;20.1;24.9
2015;Sudeste;31;MG;3134806;Jacuí;Urbana;Municipal;8.8;--
2015;Sudeste;31;MG;3134806;Jacuí;Urbana;Privada;--;--
2015;Sudeste;31;MG;3134806;Jacuí;Urbana;Pública;14.1;24.9
2015;Sudeste;31;MG;3134905;Jacutinga;Total;Total;13.6;13.6
2015;Sudeste;31;MG;3134905;Jacutinga;Total;Estadual;12.4;15.9
2015;Sudeste;31;MG;3134905;Jacutinga;Total;Municipal;16.5;--
2015;Sudeste;31;MG;3134905;Jacutinga;Total;Privada;1.9;2.6
2015;Sudeste;31;MG;3134905;Jacutinga;Total;Pública;15.1;15.9
2015;Sudeste;31;MG;3134905;Jacutinga;Urbana;Total;13.6;13.6
2015;Sudeste;31;MG;3134905;Jacutinga;Urbana;Estadual;12.4;15.9
2015;Sudeste;31;MG;3134905;Jacutinga;Urbana;Municipal;16.8;--
2015;Sudeste;31;MG;3134905;Jacutinga;Urbana;Privada;1.9;2.6
2015;Sudeste;31;MG;3134905;Jacutinga;Urbana;Pública;15.2;15.9
2015;Sudeste;31;MG;3134905;Jacutinga;Rural;Total;13.1;--
2015;Sudeste;31;MG;3134905;Jacutinga;Rural;Municipal;13.1;--
2015;Sudeste;31;MG;3134905;Jacutinga;Rural;Pública;13.1;--
2015;Sudeste;31;MG;3135001;Jaguaraçu;Total;Total;13.8;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Total;Estadual;--;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Total;Municipal;13.8;--
2015;Sudeste;31;MG;3135001;Jaguaraçu;Total;Pública;13.8;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Urbana;Total;14;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Urbana;Estadual;--;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Urbana;Municipal;14;--
2015;Sudeste;31;MG;3135001;Jaguaraçu;Urbana;Pública;14;35.1
2015;Sudeste;31;MG;3135001;Jaguaraçu;Rural;Total;0;--
2015;Sudeste;31;MG;3135001;Jaguaraçu;Rural;Municipal;0;--
2015;Sudeste;31;MG;3135001;Jaguaraçu;Rural;Pública;0;--
2015;Sudeste;31;MG;3135050;Jaíba;Total;Total;10.7;22.8
2015;Sudeste;31;MG;3135050;Jaíba;Total;Estadual;11.8;22.8
2015;Sudeste;31;MG;3135050;Jaíba;Total;Municipal;7.9;--
2015;Sudeste;31;MG;3135050;Jaíba;Total;Privada;2.4;--
2015;Sudeste;31;MG;3135050;Jaíba;Total;Pública;10.9;22.8
2015;Sudeste;31;MG;3135050;Jaíba;Urbana;Total;10.2;23.8
2015;Sudeste;31;MG;3135050;Jaíba;Urbana;Estadual;12.4;23.8
2015;Sudeste;31;MG;3135050;Jaíba;Urbana;Municipal;3.7;--
2015;Sudeste;31;MG;3135050;Jaíba;Urbana;Privada;2.4;--
2015;Sudeste;31;MG;3135050;Jaíba;Urbana;Pública;10.6;23.8
2015;Sudeste;31;MG;3135050;Jaíba;Rural;Total;11.2;21
2015;Sudeste;31;MG;3135050;Jaíba;Rural;Estadual;11.1;21
2015;Sudeste;31;MG;3135050;Jaíba;Rural;Municipal;11.6;--
2015;Sudeste;31;MG;3135050;Jaíba;Rural;Pública;11.2;21
2015;Sudeste;31;MG;3135076;Jampruca;Total;Total;23;43.7
2015;Sudeste;31;MG;3135076;Jampruca;Total;Estadual;27;43.7
2015;Sudeste;31;MG;3135076;Jampruca;Total;Municipal;18.2;--
2015;Sudeste;31;MG;3135076;Jampruca;Total;Pública;23;43.7
2015;Sudeste;31;MG;3135076;Jampruca;Urbana;Total;23;43.7
2015;Sudeste;31;MG;3135076;Jampruca;Urbana;Estadual;27;43.7
2015;Sudeste;31;MG;3135076;Jampruca;Urbana;Municipal;18.2;--
2015;Sudeste;31;MG;3135076;Jampruca;Urbana;Pública;23;43.7
2015;Sudeste;31;MG;3135100;Janaúba;Total;Total;8.4;16.1
2015;Sudeste;31;MG;3135100;Janaúba;Total;Estadual;8;17.6
2015;Sudeste;31;MG;3135100;Janaúba;Total;Municipal;12.1;--
2015;Sudeste;31;MG;3135100;Janaúba;Total;Privada;2.1;2
2015;Sudeste;31;MG;3135100;Janaúba;Total;Pública;9.2;17.6
2015;Sudeste;31;MG;3135100;Janaúba;Urbana;Total;7.8;16.1
2015;Sudeste;31;MG;3135100;Janaúba;Urbana;Estadual;8;17.6
2015;Sudeste;31;MG;3135100;Janaúba;Urbana;Municipal;10.2;--
2015;Sudeste;31;MG;3135100;Janaúba;Urbana;Privada;2.1;2
2015;Sudeste;31;MG;3135100;Janaúba;Urbana;Pública;8.6;17.6
2015;Sudeste;31;MG;3135100;Janaúba;Rural;Total;19.3;--
2015;Sudeste;31;MG;3135100;Janaúba;Rural;Municipal;19.3;--
2015;Sudeste;31;MG;3135100;Janaúba;Rural;Pública;19.3;--
2015;Sudeste;31;MG;3135209;Januária;Total;Total;14.3;35
2015;Sudeste;31;MG;3135209;Januária;Total;Federal;--;17.8
2015;Sudeste;31;MG;3135209;Januária;Total;Estadual;14;37.1
2015;Sudeste;31;MG;3135209;Januária;Total;Municipal;18.1;--
2015;Sudeste;31;MG;3135209;Januária;Total;Privada;1.4;43.6
2015;Sudeste;31;MG;3135209;Januária;Total;Pública;15.1;34.6
2015;Sudeste;31;MG;3135209;Januária;Urbana;Total;13.4;37
2015;Sudeste;31;MG;3135209;Januária;Urbana;Estadual;13.9;36.5
2015;Sudeste;31;MG;3135209;Januária;Urbana;Municipal;18.4;--
2015;Sudeste;31;MG;3135209;Januária;Urbana;Privada;1.4;43.6
2015;Sudeste;31;MG;3135209;Januária;Urbana;Pública;14.5;36.5
2015;Sudeste;31;MG;3135209;Januária;Rural;Total;16.3;30.4
2015;Sudeste;31;MG;3135209;Januária;Rural;Federal;--;17.8
2015;Sudeste;31;MG;3135209;Januária;Rural;Estadual;14.3;39.2
2015;Sudeste;31;MG;3135209;Januária;Rural;Municipal;18;--
2015;Sudeste;31;MG;3135209;Januária;Rural;Pública;16.3;30.4
2015;Sudeste;31;MG;3135308;Japaraíba;Total;Total;6.5;29
2015;Sudeste;31;MG;3135308;Japaraíba;Total;Estadual;5.7;29
2015;Sudeste;31;MG;3135308;Japaraíba;Total;Municipal;7.2;--
2015;Sudeste;31;MG;3135308;Japaraíba;Total;Pública;6.5;29
2015;Sudeste;31;MG;3135308;Japaraíba;Urbana;Total;5.6;29
2015;Sudeste;31;MG;3135308;Japaraíba;Urbana;Estadual;5.7;29
2015;Sudeste;31;MG;3135308;Japaraíba;Urbana;Municipal;5.5;--
2015;Sudeste;31;MG;3135308;Japaraíba;Urbana;Pública;5.6;29
2015;Sudeste;31;MG;3135308;Japaraíba;Rural;Total;10;--
2015;Sudeste;31;MG;3135308;Japaraíba;Rural;Municipal;10;--
2015;Sudeste;31;MG;3135308;Japaraíba;Rural;Pública;10;--
2015;Sudeste;31;MG;3135357;Japonvar;Total;Total;10.5;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Total;Estadual;12.2;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Total;Municipal;8.8;--
2015;Sudeste;31;MG;3135357;Japonvar;Total;Pública;10.5;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Urbana;Total;11.1;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Urbana;Estadual;12.2;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Urbana;Municipal;8.4;--
2015;Sudeste;31;MG;3135357;Japonvar;Urbana;Pública;11.1;19.8
2015;Sudeste;31;MG;3135357;Japonvar;Rural;Total;9.1;--
2015;Sudeste;31;MG;3135357;Japonvar;Rural;Municipal;9.1;--
2015;Sudeste;31;MG;3135357;Japonvar;Rural;Pública;9.1;--
2015;Sudeste;31;MG;3135407;Jeceaba;Total;Total;14.7;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Total;Estadual;26.4;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Total;Municipal;11.4;--
2015;Sudeste;31;MG;3135407;Jeceaba;Total;Pública;14.7;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Urbana;Total;16.2;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Urbana;Estadual;26.4;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Urbana;Municipal;12.7;--
2015;Sudeste;31;MG;3135407;Jeceaba;Urbana;Pública;16.2;31.4
2015;Sudeste;31;MG;3135407;Jeceaba;Rural;Total;6.1;--
2015;Sudeste;31;MG;3135407;Jeceaba;Rural;Municipal;6.1;--
2015;Sudeste;31;MG;3135407;Jeceaba;Rural;Pública;6.1;--
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Total;Total;18.1;38.4
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Total;Estadual;20.5;38.4
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Total;Municipal;9;--
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Total;Pública;18.1;38.4
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Urbana;Total;19;38.5
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Urbana;Estadual;19;38.5
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Urbana;Municipal;--;--
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Urbana;Pública;19;38.5
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Rural;Total;15.6;37.5
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Rural;Estadual;34.3;37.5
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Rural;Municipal;9;--
2015;Sudeste;31;MG;3135456;Jenipapo de Minas;Rural;Pública;15.6;37.5
2015;Sudeste;31;MG;3135506;Jequeri;Total;Total;14.4;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Total;Estadual;17.3;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Total;Municipal;5.5;--
2015;Sudeste;31;MG;3135506;Jequeri;Total;Privada;61.3;--
2015;Sudeste;31;MG;3135506;Jequeri;Total;Pública;13.5;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Urbana;Total;13.9;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Urbana;Estadual;17.3;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Urbana;Municipal;4.4;--
2015;Sudeste;31;MG;3135506;Jequeri;Urbana;Pública;13.9;23.9
2015;Sudeste;31;MG;3135506;Jequeri;Rural;Total;19.1;--
2015;Sudeste;31;MG;3135506;Jequeri;Rural;Municipal;8.7;--
2015;Sudeste;31;MG;3135506;Jequeri;Rural;Privada;61.3;--
2015;Sudeste;31;MG;3135506;Jequeri;Rural;Pública;8.7;--
2015;Sudeste;31;MG;3135605;Jequitaí;Total;Total;16.2;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Total;Estadual;20.4;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Total;Municipal;10.5;--
2015;Sudeste;31;MG;3135605;Jequitaí;Total;Pública;16.2;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Urbana;Total;16.3;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Urbana;Estadual;20.4;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Urbana;Municipal;9.6;--
2015;Sudeste;31;MG;3135605;Jequitaí;Urbana;Pública;16.3;24.1
2015;Sudeste;31;MG;3135605;Jequitaí;Rural;Total;14.6;--
2015;Sudeste;31;MG;3135605;Jequitaí;Rural;Municipal;14.6;--
2015;Sudeste;31;MG;3135605;Jequitaí;Rural;Pública;14.6;--
2015;Sudeste;31;MG;3135704;Jequitibá;Total;Total;20.8;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Total;Estadual;15.2;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Total;Municipal;25.3;--
2015;Sudeste;31;MG;3135704;Jequitibá;Total;Pública;20.8;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Urbana;Total;14.7;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Urbana;Estadual;15.2;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Urbana;Municipal;11.5;--
2015;Sudeste;31;MG;3135704;Jequitibá;Urbana;Pública;14.7;37.8
2015;Sudeste;31;MG;3135704;Jequitibá;Rural;Total;27.1;--
2015;Sudeste;31;MG;3135704;Jequitibá;Rural;Municipal;27.1;--
2015;Sudeste;31;MG;3135704;Jequitibá;Rural;Pública;27.1;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Total;Total;14.8;35.5
2015;Sudeste;31;MG;3135803;Jequitinhonha;Total;Estadual;17.2;37.6
2015;Sudeste;31;MG;3135803;Jequitinhonha;Total;Municipal;12.6;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Total;Privada;0.4;4
2015;Sudeste;31;MG;3135803;Jequitinhonha;Total;Pública;15.7;37.6
2015;Sudeste;31;MG;3135803;Jequitinhonha;Urbana;Total;13.5;35.5
2015;Sudeste;31;MG;3135803;Jequitinhonha;Urbana;Estadual;16.9;37.6
2015;Sudeste;31;MG;3135803;Jequitinhonha;Urbana;Municipal;6;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Urbana;Privada;0.4;4
2015;Sudeste;31;MG;3135803;Jequitinhonha;Urbana;Pública;14.5;37.6
2015;Sudeste;31;MG;3135803;Jequitinhonha;Rural;Total;20.7;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Rural;Estadual;22.6;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Rural;Municipal;20.2;--
2015;Sudeste;31;MG;3135803;Jequitinhonha;Rural;Pública;20.7;--
2015;Sudeste;31;MG;3135902;Jesuânia;Total;Total;17.6;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Total;Estadual;25.9;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Total;Municipal;9.5;--
2015;Sudeste;31;MG;3135902;Jesuânia;Total;Pública;17.6;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Urbana;Total;17.9;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Urbana;Estadual;25.9;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Urbana;Municipal;9.8;--
2015;Sudeste;31;MG;3135902;Jesuânia;Urbana;Pública;17.9;23.8
2015;Sudeste;31;MG;3135902;Jesuânia;Rural;Total;0;--
2015;Sudeste;31;MG;3135902;Jesuânia;Rural;Municipal;0;--
2015;Sudeste;31;MG;3135902;Jesuânia;Rural;Pública;0;--
2015;Sudeste;31;MG;3136009;Joaíma;Total;Total;17.5;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Total;Estadual;22.5;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Total;Municipal;15.7;--
2015;Sudeste;31;MG;3136009;Joaíma;Total;Privada;1.8;--
2015;Sudeste;31;MG;3136009;Joaíma;Total;Pública;18.2;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Urbana;Total;17.8;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Urbana;Estadual;22.5;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Urbana;Municipal;15.3;--
2015;Sudeste;31;MG;3136009;Joaíma;Urbana;Privada;1.8;--
2015;Sudeste;31;MG;3136009;Joaíma;Urbana;Pública;18.7;35.1
2015;Sudeste;31;MG;3136009;Joaíma;Rural;Total;16.5;--
2015;Sudeste;31;MG;3136009;Joaíma;Rural;Municipal;16.5;--
2015;Sudeste;31;MG;3136009;Joaíma;Rural;Pública;16.5;--
2015;Sudeste;31;MG;3136108;Joanésia;Total;Total;17.7;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Total;Estadual;23.9;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Total;Municipal;4.7;--
2015;Sudeste;31;MG;3136108;Joanésia;Total;Pública;17.7;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Urbana;Total;20.7;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Urbana;Estadual;32.1;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Urbana;Municipal;2.3;--
2015;Sudeste;31;MG;3136108;Joanésia;Urbana;Pública;20.7;30.7
2015;Sudeste;31;MG;3136108;Joanésia;Rural;Total;11.2;--
2015;Sudeste;31;MG;3136108;Joanésia;Rural;Estadual;10.2;--
2015;Sudeste;31;MG;3136108;Joanésia;Rural;Municipal;15;--
2015;Sudeste;31;MG;3136108;Joanésia;Rural;Pública;11.2;--
2015;Sudeste;31;MG;3136207;João Monlevade;Total;Total;9.2;20
2015;Sudeste;31;MG;3136207;João Monlevade;Total;Estadual;8.8;22.3
2015;Sudeste;31;MG;3136207;João Monlevade;Total;Municipal;12;--
2015;Sudeste;31;MG;3136207;João Monlevade;Total;Privada;1.8;3.5
2015;Sudeste;31;MG;3136207;João Monlevade;Total;Pública;10.5;22.3
2015;Sudeste;31;MG;3136207;João Monlevade;Urbana;Total;9.2;20
2015;Sudeste;31;MG;3136207;João Monlevade;Urbana;Estadual;8.8;22.3
2015;Sudeste;31;MG;3136207;João Monlevade;Urbana;Municipal;12;--
2015;Sudeste;31;MG;3136207;João Monlevade;Urbana;Privada;1.8;3.5
2015;Sudeste;31;MG;3136207;João Monlevade;Urbana;Pública;10.5;22.3
2015;Sudeste;31;MG;3136306;João Pinheiro;Total;Total;9.8;20.1
2015;Sudeste;31;MG;3136306;João Pinheiro;Total;Estadual;9.5;21.9
2015;Sudeste;31;MG;3136306;João Pinheiro;Total;Municipal;13.9;--
2015;Sudeste;31;MG;3136306;João Pinheiro;Total;Privada;2;4.6
2015;Sudeste;31;MG;3136306;João Pinheiro;Total;Pública;10.5;21.9
2015;Sudeste;31;MG;3136306;João Pinheiro;Urbana;Total;8.6;19.5
2015;Sudeste;31;MG;3136306;João Pinheiro;Urbana;Estadual;8.9;21.3
2015;Sudeste;31;MG;3136306;João Pinheiro;Urbana;Municipal;13.5;--
2015;Sudeste;31;MG;3136306;João Pinheiro;Urbana;Privada;2;4.6
2015;Sudeste;31;MG;3136306;João Pinheiro;Urbana;Pública;9.4;21.3
2015;Sudeste;31;MG;3136306;João Pinheiro;Rural;Total;15.8;41.1
2015;Sudeste;31;MG;3136306;João Pinheiro;Rural;Estadual;24.1;41.1
2015;Sudeste;31;MG;3136306;João Pinheiro;Rural;Municipal;14.1;--
2015;Sudeste;31;MG;3136306;João Pinheiro;Rural;Pública;15.8;41.1
2015;Sudeste;31;MG;3136405;Joaquim Felício;Total;Total;19.6;33
2015;Sudeste;31;MG;3136405;Joaquim Felício;Total;Estadual;--;33
2015;Sudeste;31;MG;3136405;Joaquim Felício;Total;Municipal;19.6;--
2015;Sudeste;31;MG;3136405;Joaquim Felício;Total;Pública;19.6;33
2015;Sudeste;31;MG;3136405;Joaquim Felício;Urbana;Total;19.6;33
2015;Sudeste;31;MG;3136405;Joaquim Felício;Urbana;Estadual;--;33
2015;Sudeste;31;MG;3136405;Joaquim Felício;Urbana;Municipal;19.6;--
2015;Sudeste;31;MG;3136405;Joaquim Felício;Urbana;Pública;19.6;33
2015;Sudeste;31;MG;3136504;Jordânia;Total;Total;15.3;40
2015;Sudeste;31;MG;3136504;Jordânia;Total;Estadual;12.7;40
2015;Sudeste;31;MG;3136504;Jordânia;Total;Municipal;29.5;--
2015;Sudeste;31;MG;3136504;Jordânia;Total;Privada;0;--
2015;Sudeste;31;MG;3136504;Jordânia;Total;Pública;15.3;40
2015;Sudeste;31;MG;3136504;Jordânia;Urbana;Total;15.5;40
2015;Sudeste;31;MG;3136504;Jordânia;Urbana;Estadual;12.7;40
2015;Sudeste;31;MG;3136504;Jordânia;Urbana;Municipal;35.1;--
2015;Sudeste;31;MG;3136504;Jordânia;Urbana;Privada;0;--
2015;Sudeste;31;MG;3136504;Jordânia;Urbana;Pública;15.5;40
2015;Sudeste;31;MG;3136504;Jordânia;Rural;Total;9.4;--
2015;Sudeste;31;MG;3136504;Jordânia;Rural;Municipal;9.4;--
2015;Sudeste;31;MG;3136504;Jordânia;Rural;Pública;9.4;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Total;Total;13.1;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Total;Estadual;12.9;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Total;Municipal;14.1;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Total;Pública;13.1;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Urbana;Total;14.1;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Urbana;Estadual;14.1;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Urbana;Municipal;--;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Urbana;Pública;14.1;36.1
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Rural;Total;11.7;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Rural;Estadual;9.5;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Rural;Municipal;14.1;--
2015;Sudeste;31;MG;3136520;José Gonçalves de Minas;Rural;Pública;11.7;--
2015;Sudeste;31;MG;3136553;José Raydan;Total;Total;10.1;32.7
2015;Sudeste;31;MG;3136553;José Raydan;Total;Estadual;17.8;32.7
