CO_MUNICIPIO;PIB_2013;PIB_2014;PIB_2015;PIB_2016;PIB_2017;PIB_2018;PIB_2019;PIB_2020;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2013;PERCENTUAL_FAMILIAS_PBF_2014;PERCENTUAL_FAMILIAS_PBF_2015;PERCENTUAL_FAMILIAS_PBF_2016;PERCENTUAL_FAMILIAS_PBF_2017;PERCENTUAL_FAMILIAS_PBF_2018;PERCENTUAL_FAMILIAS_PBF_2019;PERCENTUAL_FAMILIAS_PBF_2020;PERCENTUAL_FAMILIAS_PBF_2021
4318465;41515;44009;42866;48803;49053;44472;49761;50828;59112;0.08931;0.07815;0.08005;0.07643;0.07461;0.079;0.08168;0.10036;0.10224
4318481;98606;119050;122166;121001;115497;122567;127893;111753;117865;0.00869;0.00634;0.00851;0.00688;0.00462;0.00443;0.00312;0.00349;0.00487
4318499;64329;73004;72591;80770;101098;95672;106984;118704;183793;0.02414;0.01257;0.01171;0.01085;0.00635;0.0067;0.00482;0.00632;0.00882
4318507;268277;318862;351616;343118;422275;816590;423435;463905;792698;0.0933;0.08803;0.08952;0.07142;0.05888;0.05447;0.04596;0.05209;0.0577
4318606;224328;257755;242010;331857;258448;291721;290974;309495;463017;0.05481;0.05143;0.04595;0.04145;0.03639;0.03254;0.02856;0.03135;0.03314
4318614;45462;52857;55062;70554;62529;60189;65466;75976;94018;0.00541;0.00491;0.00575;0.00658;0.0087;0.00841;0.0054;0.00657;0.00771
4318622;76377;76163;93786;105663;86783;90386;116694;116146;155631;0.05929;0.05874;0.06254;0.06087;0.06407;0.05785;0.05189;0.05955;0.06631
4318705;5862969;6745534;6931385;7198241;7932255;9018696;10102720;9785014;10855366;0.03074;0.02848;0.03;0.02909;0.03058;0.0327;0.02923;0.03751;0.03728
4318804;781834;893257;943535;1072593;1093313;1064753;1267863;1126844;1701063;0.0476;0.04434;0.04459;0.03555;0.0347;0.03358;0.03049;0.03424;0.03708
4318903;889999;867003;954847;1139003;1142698;1334190;1430395;1432454;1903777;0.06394;0.05799;0.05404;0.04126;0.03258;0.02753;0.02531;0.03217;0.03457
4319000;547947;592415;624841;628863;750822;853894;999036;967975;1145389;0.01636;0.01563;0.015;0.01489;0.0162;0.0158;0.0135;0.01524;0.01485
4319109;176121;168009;177960;200725;227247;222696;249570;275683;354028;0.04891;0.04569;0.03539;0.02828;0.02301;0.02192;0.0164;0.01896;0.02136
4319125;151422;150088;157883;184554;158740;205944;187174;156826;336098;0.08053;0.07474;0.07592;0.06892;0.068;0.07412;0.06741;0.07738;0.08488
4319158;360437;333621;379833;480185;428359;538600;521663;413444;867928;0.086;0.07571;0.0735;0.0611;0.06165;0.0719;0.06751;0.07419;0.08268
4319208;93417;91599;116374;135518;131303;155636;165179;185807;228045;0.13859;0.12999;0.11985;0.11238;0.12595;0.1416;0.12783;0.14171;0.13992
4319307;111861;114276;122726;146406;149744;162345;161931;175957;200547;0.09214;0.0805;0.06175;0.05766;0.04889;0.04418;0.03972;0.04476;0.04811
4319356;57277;59913;63212;66089;73108;77660;82587;84255;113227;0.00341;0.00619;0.00698;0.00637;0.00632;0.00426;0.00421;0.00521;0.00464
4319364;40488;51934;57250;67572;58529;71376;71505;66565;114177;0.11478;0.09509;0.06754;0.05475;0.05205;0.0445;0.03733;0.04165;0.04543
4319372;66767;70346;76963;93086;91612;102180;111885;125906;161663;0.02588;0.02115;0.0228;0.0154;0.01471;0.01799;0.01527;0.01526;0.01525
4319406;269107;303784;318109;347000;370250;398199;394172;401984;532255;0.06047;0.05345;0.05033;0.04;0.03836;0.05182;0.04877;0.05307;0.06149
4319505;529047;572829;597698;577631;641891;702844;727227;764819;899457;0.02992;0.03079;0.02889;0.02751;0.03128;0.03247;0.02827;0.02804;0.02607
4319604;552217;649801;694728;768337;824804;805707;903744;823918;1331316;0.06331;0.05477;0.05415;0.04706;0.04442;0.04137;0.03654;0.04152;0.04521
4319703;72774;82812;84271;92488;87610;91229;95912;102212;135540;0.03656;0.02691;0.02486;0.02056;0.02234;0.01886;0.01485;0.01933;0.02205
4319711;42658;46131;48875;51083;54928;57886;60861;65720;95575;0.02401;0.01376;0.00975;0.00663;0.00397;0.00402;0.00178;0.00178;0.004
4319737;47377;44362;48448;59996;52905;55414;58857;63589;90429;0.10135;0.11099;0.10574;0.09978;0.10543;0.10573;0.10598;0.1114;0.10981
4319752;70980;53198;59471;62957;68796;76160;87921;71561;95747;0.00242;0.00142;0.00282;0.00374;0.00325;0.00225;0.00045;0.00088;0.00131
4319802;172568;213337;230069;222294;227905;274704;373498;463815;730553;0.08271;0.07947;0.07192;0.05453;0.05546;0.05247;0.04334;0.04787;0.0477
4319901;2120574;2495945;2844423;2879302;3089008;3326836;3498362;3182886;3615584;0.04063;0.03113;0.02623;0.01956;0.0185;0.02085;0.01903;0.02351;0.02747
4320008;2625020;2911181;3017906;2792945;3083371;3398636;3530639;3492827;4204060;0.03247;0.02801;0.02975;0.02718;0.02758;0.02797;0.02348;0.02871;0.03302
4320107;611702;712313;754853;783973;853505;920752;1001252;1024941;1299134;0.04136;0.03516;0.0303;0.0301;0.03731;0.03842;0.03222;0.02996;0.02913
4320206;259528;268561;299623;323865;314504;357969;435581;470005;617243;0.08545;0.09234;0.08832;0.07979;0.07627;0.06034;0.05247;0.05722;0.05825
4320230;82143;80743;83304;90393;90128;100517;118509;120419;157534;0.06953;0.06026;0.05126;0.04514;0.04492;0.04514;0.03578;0.0422;0.05148
4320263;107417;110462;120284;117837;131734;130996;130128;111931;163087;0.09002;0.08118;0.07675;0.06884;0.06637;0.06447;0.05929;0.06059;0.05479
4320305;170756;181680;188394;215172;215257;237719;232895;228985;375173;0.02405;0.02186;0.02006;0.01964;0.02135;0.02238;0.01725;0.01958;0.01877
4320321;70874;72615;80325;93295;80300;91660;93338;95533;149058;0.08062;0.0672;0.05511;0.05239;0.05243;0.0495;0.03814;0.04224;0.04781
4320354;72788;81324;78162;91810;83668;81490;89660;91831;136266;0.08367;0.0778;0.08513;0.0759;0.07037;0.06159;0.05035;0.06008;0.06389
4320404;479729;572883;577077;608893;619437;664832;669075;655477;782299;0.01006;0.00929;0.0105;0.01118;0.01174;0.00762;0.006;0.00742;0.00985
4320453;35414;38053;36840;39136;42043;42226;48282;48977;59571;0.03865;0.03502;0.03132;0.02933;0.0273;0.025;0.0265;0.02807;0.03017
4320503;214093;223704;233357;261628;280183;307286;301141;290760;534501;0.04805;0.05141;0.04831;0.04464;0.04171;0.0308;0.0301;0.03424;0.0387
4320552;118047;132286;149651;177855;216641;236720;280783;296890;314766;0.07428;0.07008;0.06852;0.05842;0.04733;0.03233;0.02498;0.02891;0.02733
4320578;50735;50510;53475;69667;62059;62945;67773;63299;105651;0.0994;0.09664;0.09334;0.07537;0.05535;0.05025;0.04822;0.05128;0.0492
4320602;75671;86362;91357;98532;93042;100753;107393;122181;149412;0.02375;0.02076;0.01877;0.01753;0.01836;0.01737;0.01422;0.01735;0.01802
4320651;40106;41468;46036;51002;48424;53192;59173;58019;86630;0.04489;0.04416;0.04262;0.03905;0.03023;0.03091;0.02349;0.02822;0.02791
4320677;162523;178309;182903;196002;197185;194387;210391;188664;213480;0.03571;0.04185;0.04385;0.03912;0.03824;0.04134;0.03805;0.04369;0.04817
4320701;304207;312520;323079;354400;374504;363204;382062;381270;438641;0.05363;0.05582;0.05193;0.04265;0.03376;0.03256;0.02933;0.03432;0.03803
4320800;577025;625887;694270;759997;867908;977035;946056;892120;1405191;0.05807;0.05262;0.0546;0.05282;0.05153;0.05096;0.04929;0.05565;0.05907
4320859;67207;74903;80182;76316;69121;81395;102687;110479;142085;0.02303;0.02599;0.02691;0.02581;0.02718;0.02721;0.02331;0.02453;0.03218
4320909;634319;683784;752294;857070;969699;1130473;1238025;1291018;1644543;0.01861;0.01823;0.01784;0.01724;0.02034;0.0189;0.01477;0.01666;0.01586
4321006;302529;326420;356197;418273;415412;453817;481828;431558;640273;0.02901;0.02751;0.02212;0.01415;0.01156;0.01341;0.01124;0.01361;0.01599
4321105;272362;293788;324782;350695;362052;356396;369459;420848;603911;0.0572;0.04638;0.04224;0.02973;0.02462;0.02334;0.02012;0.02406;0.02655
4321204;1003041;1139267;1205348;1158893;1275866;1309041;1431656;1403339;1568872;0.03737;0.03543;0.03781;0.02829;0.02014;0.01716;0.01479;0.01785;0.02002
4321303;558242;647112;676012;677623;663515;751720;828804;855712;1094080;0.04849;0.05088;0.04947;0.04748;0.04936;0.04661;0.04147;0.0446;0.04921
4321329;79479;82838;85801;99352;108949;116741;128232;144645;188857;0.03346;0.03243;0.02654;0.0239;0.02064;0.01956;0.0153;0.01722;0.0211
4321352;69179;72971;74971;85294;82150;82796;91307;93115;124253;0.0798;0.07698;0.07094;0.07193;0.07257;0.07647;0.07243;0.07715;0.07659
4321402;264242;289900;334380;363137;399270;421782;491703;507563;579213;0.07027;0.06688;0.06418;0.05341;0.05347;0.05333;0.05302;0.05747;0.06365
4321436;136582;156323;185640;202617;208097;224290;242861;252913;291338;0.06363;0.06681;0.06075;0.05443;0.05982;0.05673;0.05257;0.05824;0.05723
4321451;958225;1029998;1043217;1182113;1294740;1430783;1529742;1447894;1576004;0.00612;0.00631;0.00736;0.00727;0.00762;0.0079;0.00632;0.00723;0.00683
4321469;91495;86330;111712;113353;105293;123116;125223;101832;174783;0.02644;0.02247;0.01786;0.01672;0.01392;0.01165;0.01023;0.01211;0.01397
4321477;97810;100720;110765;124681;124017;125477;138127;143280;196241;0.04889;0.04151;0.03869;0.03061;0.02542;0.02105;0.02016;0.02439;0.02495
4321493;53998;58014;61724;65862;65416;71802;69925;67633;101333;0.04623;0.04204;0.04418;0.04231;0.03906;0.03997;0.0335;0.03824;0.04395
4321501;737996;858163;978108;1087933;1107111;1138734;1269389;1239246;1382097;0.03033;0.02955;0.03175;0.02863;0.02516;0.02274;0.01936;0.02529;0.0304
4321600;722092;826133;876263;944760;951927;1028739;1105822;1150735;1234544;0.04452;0.043;0.0465;0.04372;0.03615;0.03526;0.02978;0.03456;0.03629
4321626;55107;62418;58725;59793;61335;60248;63140;67351;78087;0.01005;0.00796;0.00712;0.00669;0.00502;0.00257;0.00171;0.003;0.00515
4321634;105347;130637;67831;75841;72121;77997;96649;106651;141196;0.00311;0.00347;0.00348;0.0028;0.00175;0.00111;0.00112;0.00151;0.00153
4321667;166401;195343;204828;233997;231086;254376;271054;267732;308568;0.03418;0.03234;0.02886;0.02321;0.01917;0.01847;0.01638;0.0188;0.02381
4321709;775405;902764;917349;864139;915626;946866;893773;766975;805145;0.00999;0.01127;0.01062;0.01298;0.01173;0.01239;0.01028;0.01256;0.01479
4321808;661342;758429;849516;938685;980796;1087296;1111517;1148719;1353671;0.04058;0.04098;0.03504;0.02507;0.02404;0.02557;0.02246;0.02752;0.03724
4321832;42154;46039;50946;58197;51204;50916;58099;57858;64218;0.0806;0.08237;0.05164;0.03814;0.03313;0.04073;0.03782;0.04421;0.04843
4321857;96148;99681;108386;133592;124196;137646;146919;132970;178529;0.06419;0.07079;0.06911;0.07236;0.07628;0.06362;0.05479;0.05716;0.05813
4321907;545957;591335;665366;721244;786603;827493;919889;923911;1033028;0.03957;0.04104;0.04106;0.03226;0.03122;0.02625;0.02171;0.02633;0.03475
4321956;129219;132621;151153;160393;163437;180404;210887;254614;351369;0.09913;0.09846;0.08656;0.06794;0.05888;0.05797;0.04981;0.05146;0.05155
4322004;5877459;5104151;7479634;7653373;8762414;9037467;8350172;7207369;12982386;0.0437;0.04458;0.0408;0.036;0.03931;0.04115;0.03629;0.04207;0.04105
4322103;154298;173440;175756;202642;201850;217169;224798;232885;259330;0.03254;0.03029;0.02536;0.02308;0.01945;0.0182;0.01585;0.02126;0.02406
4322152;63643;64688;71330;69622;84803;80215;80899;71197;120844;0.10537;0.09441;0.09311;0.09162;0.09057;0.09035;0.08207;0.08805;0.08441
4322186;38839;42681;38846;46565;45021;52346;58392;60754;94727;0.08385;0.07354;0.05934;0.04816;0.03751;0.03769;0.03533;0.0377;0.03939
4322202;998375;934684;1017709;1165022;1087289;1282254;1208126;1188506;2052009;0.08973;0.09453;0.08873;0.08524;0.08218;0.07379;0.06493;0.06964;0.07208
4322251;314851;368013;419802;397430;448417;503637;498711;506979;533592;0.00659;0.00557;0.00641;0.00837;0.00783;0.00629;0.00536;0.00709;0.00658
4322301;207140;221302;238077;275416;266777;295882;297540;318662;383533;0.04352;0.03806;0.03371;0.02391;0.02013;0.02268;0.0204;0.02215;0.02639
4322327;71944;79927;82561;88178;97356;96575;105027;95532;163726;0.06569;0.06387;0.05311;0.05655;0.05244;0.05007;0.04188;0.04616;0.04284
4322343;44889;48108;50040;60210;58189;63267;65833;72636;110732;0.05126;0.04424;0.03355;0.02625;0.02554;0.02099;0.01191;0.01412;0.01383
4322350;44234;48571;50187;55342;50886;51773;53198;53537;91173;0.0103;0.00628;0.00778;0.00718;0.00728;0.01007;0.00867;0.00805;0.00923
4322376;44845;45757;54071;62120;59700;68346;72263;88205;149066;0.12575;0.13057;0.12938;0.10469;0.09809;0.09303;0.08725;0.09349;0.09497
4322400;2094172;2295321;2626713;2609550;2801210;2772959;2885430;2843973;3717091;0.06299;0.05971;0.05732;0.05244;0.05097;0.04964;0.04717;0.05216;0.05837
4322509;1661302;1746093;1925545;2068242;2192253;2258420;2459450;2540707;3245665;0.04222;0.03552;0.03474;0.03232;0.02855;0.02726;0.02443;0.03144;0.03655
4322525;64158;70755;73844;79788;76569;75844;91123;83357;130452;0.04818;0.04444;0.0463;0.05017;0.04681;0.04053;0.03574;0.03983;0.04361
4322533;196373;209694;217659;223347;226335;222731;239589;220382;272712;0.048;0.04428;0.04026;0.02857;0.0214;0.01679;0.01621;0.0186;0.0192
4322541;87123;104465;112355;136315;123043;129301;149400;168213;198293;0.00991;0.01127;0.01045;0.00626;0.00674;0.00633;0.00457;0.00518;0.00761
4322558;47376;50558;51688;56548;56958;58859;64629;65435;94775;0.02414;0.02404;0.02156;0.01862;0.01761;0.01473;0.00947;0.0132;0.01268
4322608;2586805;2810526;2835910;2676791;2767040;3517935;3459257;3671023;3732030;0.03925;0.04104;0.0407;0.03541;0.03121;0.02372;0.0217;0.02491;0.0292
4322707;568609;613024;603937;586889;610087;652084;700555;746966;826716;0.04491;0.0465;0.04533;0.03692;0.03059;0.02446;0.0207;0.02347;0.02796
4322806;870189;1011306;1134792;1172393;1416064;1553616;1546920;1631711;1738702;0.01299;0.01373;0.0128;0.01097;0.01141;0.01099;0.00888;0.00995;0.01302
4322855;51801;55641;57175;64551;63367;67445;70012;74332;119439;0.00651;0.00604;0.00455;0.00407;0.00204;0.00109;0.0011;0.00167;0.00282
4322905;119373;138828;145607;164601;127060;137329;149233;148690;204581;0.04341;0.03637;0.03301;0.0254;0.02017;0.01824;0.01346;0.01493;0.01621
4323002;2686087;3085284;3239885;3483649;3454775;3747577;4044781;4235788;4335050;0.04814;0.05048;0.05079;0.04949;0.04717;0.04688;0.03859;0.04349;0.04487
4323101;77851;80196;78519;98932;91130;94697;101402;112507;126513;0.07785;0.07181;0.0758;0.07384;0.06813;0.07987;0.07752;0.08741;0.09868
4323200;148880;116094;145378;154739;137430;175085;166678;145077;295870;0.01391;0.01006;0.0114;0.01078;0.00688;0.00964;0.00833;0.01154;0.01232
4323309;139009;163851;145834;149587;155477;176736;219325;212277;297552;0.00898;0.00865;0.00714;0.00652;0.0068;0.00741;0.00414;0.00442;0.00558
4323358;87872;73792;89755;98593;95477;110727;107889;119068;168931;0.01635;0.01365;0.01277;0.00868;0.0119;0.00809;0.00717;0.00721;0.00918
4323408;192490;188119;183625;207996;205674;210979;223429;252346;389405;0.01234;0.01072;0.00911;0.00909;0.01407;0.01218;0.00987;0.0094;0.00847
4323457;77787;86347;96832;118511;119809;120740;118531;102026;195941;0.10094;0.09606;0.09691;0.0902;0.08879;0.09246;0.09252;0.10428;0.10435
4323507;53171;62572;60065;72908;76833;83830;94384;111076;137063;0.05278;0.04736;0.03568;0.02915;0.02572;0.02784;0.02725;0.03359;0.03338
4323606;43446;48993;50767;55090;50929;54071;56403;62112;85228;0.00805;0.0093;0.0124;0.01117;0.01117;0.00703;0.00833;0.00963;0.00966
4323705;54189;60645;63827;64361;67382;66498;72419;84439;103512;0.06499;0.06069;0.05987;0.05527;0.05031;0.04074;0.03858;0.04448;0.04969
4323754;64489;64827;72609;87021;85543;98865;96955;107974;159527;0.10627;0.10585;0.09905;0.08367;0.08065;0.07554;0.06447;0.07018;0.07241
4323770;105690;112312;120930;137422;153357;167439;184097;201756;264839;0.00137;0.00204;0.00339;0.00438;0.00437;0.00233;0.00166;0.00297;0.00361
4323804;309047;366215;426194;510803;484248;500513;553472;622082;733151;0.0236;0.02337;0.02402;0.02377;0.02826;0.03089;0.02712;0.02534;0.02581
5000203;467016;517388;880611;1117994;1488597;1333437;1128138;1083939;1235229;0.05065;0.05116;0.0588;0.05837;0.0615;0.05735;0.05238;0.05794;0.05803
5000252;127831;142839;161964;157020;164084;167555;167820;240729;237740;0.06103;0.06813;0.06153;0.06062;0.07729;0.08049;0.06738;0.06018;0.0583
5000609;634729;707179;785668;877535;902582;1026179;972520;1275207;1766207;0.10148;0.10018;0.09564;0.09017;0.08075;0.07572;0.07196;0.0813;0.08217
5000708;287909;330812;394893;412493;420613;455201;500752;582334;696967;0.08278;0.08343;0.08441;0.07508;0.06476;0.05874;0.05104;0.06098;0.06572
5000807;182226;173495;179983;213355;204706;261593;261086;322117;416841;0.07513;0.07079;0.06377;0.0556;0.04828;0.04948;0.04626;0.05487;0.06088
5000856;431215;413540;535934;627620;721712;825651;745123;952295;1184828;0.06165;0.05445;0.05636;0.05697;0.0764;0.0806;0.07254;0.06678;0.06299
5000906;126254;139141;192022;200164;231105;311655;374115;533687;727455;0.11878;0.12157;0.10992;0.09344;0.08072;0.07839;0.07034;0.0765;0.0795
5001003;796639;757556;802675;893779;1036425;1239265;1158782;1236362;1393783;0.05292;0.05291;0.04985;0.04813;0.05289;0.06044;0.05267;0.04998;0.04878
5001102;668906;764689;808242;878908;918064;926385;960953;1034955;1204977;0.09054;0.09417;0.08291;0.06141;0.04572;0.03635;0.03534;0.04458;0.04834
5001243;466767;492122;457432;582126;477802;597992;505843;956114;1021642;0.09878;0.10037;0.10396;0.09719;0.09175;0.08418;0.07178;0.07825;0.08225
5001508;226345;256196;287363;323623;327142;414861;381430;573410;759094;0.07855;0.07753;0.07709;0.06118;0.05607;0.04979;0.0439;0.05147;0.05878
5001904;491164;628139;617796;746642;792213;784859;840701;918829;1049030;0.0675;0.06826;0.06067;0.06018;0.08196;0.0633;0.04799;0.05406;0.05064
5002001;304707;320610;297809;344715;339171;390890;388323;514261;603207;0.08328;0.08983;0.08378;0.07962;0.08188;0.08235;0.07132;0.08432;0.08163
5002100;349891;405190;418936;481044;515719;551773;551950;687331;976922;0.09955;0.10182;0.1026;0.09318;0.08606;0.0783;0.06846;0.07516;0.07906
5002159;180132;190114;197649;196512;209389;211619;220141;265252;351966;0.09299;0.08919;0.07685;0.06324;0.06419;0.06691;0.05867;0.06826;0.07985
5002209;432151;536410;562633;635170;681895;751409;790948;961002;1204313;0.0638;0.05892;0.06447;0.06442;0.05521;0.03933;0.02767;0.02767;0.03509
5002308;442524;759115;568556;486633;519080;574069;600358;729587;861259;0.05761;0.0603;0.05998;0.06;0.07704;0.07762;0.07059;0.06623;0.06565
5002407;889298;933103;1067181;1249926;1183687;1394298;1244925;1908492;2098085;0.07066;0.06785;0.05728;0.04375;0.03376;0.03194;0.03526;0.04308;0.04977
5002605;296455;324496;355421;398006;408816;435283;423338;540187;637046;0.05948;0.06327;0.06205;0.06126;0.07054;0.06935;0.05849;0.06711;0.06567
5002704;20729779;23823064;24200572;25451899;27042476;29176930;30221880;30139204;34731151;0.03902;0.03481;0.03501;0.03175;0.02906;0.0356;0.03009;0.03702;0.03548
5002803;89274;98314;106411;117014;117228;119069;120271;145827;179621;0.09458;0.10158;0.09284;0.09651;0.10616;0.09192;0.07734;0.08314;0.0778
5002902;420447;473027;474457;521877;553370;570365;636865;732608;782983;0.04202;0.04467;0.04546;0.04482;0.0418;0.03863;0.03072;0.03527;0.0398
5002951;1123248;1392018;1510448;1499341;1486531;1777555;1875319;2113589;2430147;0.03034;0.02529;0.02423;0.02147;0.02439;0.03363;0.03049;0.0278;0.02698
5003108;78034;89847;99611;107725;107551;107515;111263;125794;150318;0.06958;0.05238;0.05714;0.05532;0.06213;0.05104;0.04221;0.0479;0.05667
5003157;155499;169173;178055;182831;192827;211357;213916;265901;354012;0.11063;0.11698;0.12143;0.11853;0.11747;0.12454;0.11893;0.12819;0.12752
5003207;2665319;3100949;2741872;2630591;2869983;3055892;2781446;2885546;3907866;0.0654;0.06451;0.07016;0.06266;0.05601;0.05478;0.04788;0.05625;0.06191
5003256;1059655;1150491;1294608;1494111;1482228;1822861;1533746;1966226;2096742;0.06233;0.05653;0.04895;0.0483;0.06851;0.07972;0.07122;0.06759;0.06749
5003306;671703;758510;787168;816875;840011;898864;895095;1007860;1117659;0.06899;0.07653;0.07149;0.06963;0.06842;0.06883;0.06344;0.06892;0.06767
5003454;188761;216030;226139;245742;264111;295156;303946;398479;494378;0.06236;0.06673;0.06648;0.06514;0.04924;0.04523;0.04047;0.0466;0.05053
5003488;169057;171471;313208;193598;186813;205897;212900;267368;332159;0.11832;0.12436;0.11984;0.10508;0.10771;0.10419;0.08608;0.09366;0.09838
5003504;83618;79449;103769;114893;119982;140185;128719;181443;200982;0.05645;0.05344;0.06325;0.05853;0.05423;0.05451;0.053;0.05741;0.06141
5003702;5622984;6957447;7295407;7827594;8329689;8491169;9476661;10856422;12595690;0.04233;0.04011;0.03761;0.03268;0.03227;0.03704;0.0359;0.04214;0.04186
5003751;264238;260354;287677;324756;353752;369916;356287;443891;557523;0.09444;0.09537;0.0832;0.0703;0.06626;0.06217;0.05238;0.05992;0.06162
5003801;309421;329204;357299;403495;470705;498923;493029;596151;648925;0.06485;0.06492;0.06805;0.06568;0.06585;0.05922;0.04576;0.04664;0.04898
5003900;61517;72680;85506;95817;96498;96211;105022;126630;143408;0.05873;0.0589;0.0498;0.03808;0.04295;0.04928;0.04851;0.05721;0.05316
5004007;127805;149176;160713;173134;190015;186282;209764;255438;306052;0.05087;0.04456;0.04253;0.03729;0.03384;0.03236;0.03041;0.04121;0.05114
5004106;149547;178964;194275;220671;233581;257727;241807;319746;364269;0.1079;0.10782;0.11356;0.11269;0.11701;0.10463;0.09075;0.09843;0.10221
