NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_MEDIA_TOTAL_ALUNOS_SALA;FUN_MEDIA_TOTAL_ALUNOS_SALA;MED_MEDIA_TOTAL_ALUNOS_SALA
2018;Norte;TO;1700707;Alvorada;Urbana;Total;6.2;4.4;4.2
2018;Norte;TO;1700707;Alvorada;Total;Estadual;;4.4;4.2
2018;Norte;TO;1700707;Alvorada;Urbana;Estadual;;4.4;4.2
2018;Norte;TO;1700707;Alvorada;Total;Municipal;6.5;4.3;
2018;Norte;TO;1700707;Alvorada;Urbana;Municipal;6.5;4.3;
2018;Norte;TO;1700707;Alvorada;Total;Privada;4.5;4.5;
2018;Norte;TO;1700707;Alvorada;Urbana;Privada;4.5;4.5;
2018;Norte;TO;1700707;Alvorada;Total;Pública;6.5;4.4;4.2
2018;Norte;TO;1700707;Alvorada;Urbana;Pública;6.5;4.4;4.2
2018;Norte;TO;1701002;Ananás;Total;Total;5.2;4.3;4.2
2018;Norte;TO;1701002;Ananás;Urbana;Total;5.3;4.3;4.2
2018;Norte;TO;1701002;Ananás;Rural;Total;4.3;4.3;4.4
2018;Norte;TO;1701002;Ananás;Total;Estadual;;4.3;4.2
2018;Norte;TO;1701002;Ananás;Urbana;Estadual;;4.3;4.2
2018;Norte;TO;1701002;Ananás;Rural;Estadual;;4.4;4.4
2018;Norte;TO;1701002;Ananás;Total;Municipal;5.2;4.3;
2018;Norte;TO;1701002;Ananás;Urbana;Municipal;5.3;4.3;
2018;Norte;TO;1701002;Ananás;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1701002;Ananás;Total;Pública;5.2;4.3;4.2
2018;Norte;TO;1701002;Ananás;Urbana;Pública;5.3;4.3;4.2
2018;Norte;TO;1701002;Ananás;Rural;Pública;4.3;4.3;4.4
2018;Norte;TO;1701051;Angico;Total;Total;4;4.4;5.2
2018;Norte;TO;1701051;Angico;Urbana;Total;4;4.4;5.2
2018;Norte;TO;1701051;Angico;Rural;Total;4.4;;
2018;Norte;TO;1701051;Angico;Total;Estadual;;4.4;5.2
2018;Norte;TO;1701051;Angico;Urbana;Estadual;;4.4;5.2
2018;Norte;TO;1701051;Angico;Total;Municipal;4;4.4;
2018;Norte;TO;1701051;Angico;Urbana;Municipal;4;4.4;
2018;Norte;TO;1701051;Angico;Rural;Municipal;4.4;;
2018;Norte;TO;1701051;Angico;Total;Pública;4;4.4;5.2
2018;Norte;TO;1701051;Angico;Urbana;Pública;4;4.4;5.2
2018;Norte;TO;1701051;Angico;Rural;Pública;4.4;;
2018;Norte;TO;1701101;Aparecida do Rio Negro;Total;Total;4.4;4.4;4.4
2018;Norte;TO;1701101;Aparecida do Rio Negro;Urbana;Total;4.4;4.4;4.4
2018;Norte;TO;1701101;Aparecida do Rio Negro;Total;Estadual;;4.4;4.4
2018;Norte;TO;1701101;Aparecida do Rio Negro;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1701101;Aparecida do Rio Negro;Total;Municipal;4.4;4.4;
2018;Norte;TO;1701101;Aparecida do Rio Negro;Urbana;Municipal;4.4;4.4;
2018;Norte;TO;1701101;Aparecida do Rio Negro;Total;Pública;4.4;4.4;4.4
2018;Norte;TO;1701101;Aparecida do Rio Negro;Urbana;Pública;4.4;4.4;4.4
2018;Norte;TO;1701309;Aragominas;Total;Total;4;4.2;4.3
2018;Norte;TO;1701309;Aragominas;Urbana;Total;4;4.2;4.3
2018;Norte;TO;1701309;Aragominas;Rural;Total;4;4;
2018;Norte;TO;1701309;Aragominas;Total;Estadual;;4.4;4.3
2018;Norte;TO;1701309;Aragominas;Urbana;Estadual;;4.4;4.3
2018;Norte;TO;1701309;Aragominas;Total;Municipal;4;4;
2018;Norte;TO;1701309;Aragominas;Urbana;Municipal;4;4;
2018;Norte;TO;1701309;Aragominas;Rural;Municipal;4;4;
2018;Norte;TO;1701309;Aragominas;Total;Pública;4;4.2;4.3
2018;Norte;TO;1701309;Aragominas;Urbana;Pública;4;4.2;4.3
2018;Norte;TO;1701309;Aragominas;Rural;Pública;4;4;
2018;Norte;TO;1701903;Araguacema;Total;Total;4.3;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Urbana;Total;4.3;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Rural;Total;4.4;4.4;
2018;Norte;TO;1701903;Araguacema;Total;Estadual;;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Urbana;Estadual;;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Total;Municipal;4.3;4.4;
2018;Norte;TO;1701903;Araguacema;Urbana;Municipal;4.3;4.4;
2018;Norte;TO;1701903;Araguacema;Rural;Municipal;4.4;4.4;
2018;Norte;TO;1701903;Araguacema;Total;Pública;4.3;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Urbana;Pública;4.3;4.4;4.1
2018;Norte;TO;1701903;Araguacema;Rural;Pública;4.4;4.4;
2018;Norte;TO;1702000;Araguaçu;Total;Total;4;4.4;4.3
2018;Norte;TO;1702000;Araguaçu;Urbana;Total;4;4.4;4.3
2018;Norte;TO;1702000;Araguaçu;Total;Estadual;;4.4;4.3
2018;Norte;TO;1702000;Araguaçu;Urbana;Estadual;;4.4;4.3
2018;Norte;TO;1702000;Araguaçu;Total;Municipal;4;4.4;
2018;Norte;TO;1702000;Araguaçu;Urbana;Municipal;4;4.4;
2018;Norte;TO;1702000;Araguaçu;Total;Pública;4;4.4;4.3
2018;Norte;TO;1702000;Araguaçu;Urbana;Pública;4;4.4;4.3
2018;Norte;TO;1702109;Araguaína;Total;Total;4.4;4.6;5.3
2018;Norte;TO;1702109;Araguaína;Urbana;Total;4.4;4.6;5.3
2018;Norte;TO;1702109;Araguaína;Rural;Total;4;8.1;
2018;Norte;TO;1702109;Araguaína;Total;Federal;;;9.2
2018;Norte;TO;1702109;Araguaína;Urbana;Federal;;;9.2
2018;Norte;TO;1702109;Araguaína;Total;Estadual;;4.7;5.1
2018;Norte;TO;1702109;Araguaína;Urbana;Estadual;;4.7;5.1
2018;Norte;TO;1702109;Araguaína;Total;Municipal;4.5;4.6;
2018;Norte;TO;1702109;Araguaína;Urbana;Municipal;4.5;4.5;
2018;Norte;TO;1702109;Araguaína;Rural;Municipal;4;8.1;
2018;Norte;TO;1702109;Araguaína;Total;Privada;4.4;4.3;5.4
2018;Norte;TO;1702109;Araguaína;Urbana;Privada;4.4;4.3;5.4
2018;Norte;TO;1702109;Araguaína;Total;Pública;4.5;4.6;5.3
2018;Norte;TO;1702109;Araguaína;Urbana;Pública;4.5;4.6;5.3
2018;Norte;TO;1702109;Araguaína;Rural;Pública;4;8.1;
2018;Norte;TO;1702158;Araguanã;Total;Total;4.1;4.3;5.1
2018;Norte;TO;1702158;Araguanã;Urbana;Total;4;4.3;5.1
2018;Norte;TO;1702158;Araguanã;Rural;Total;4.3;4.3;
2018;Norte;TO;1702158;Araguanã;Total;Estadual;;4.4;5.1
2018;Norte;TO;1702158;Araguanã;Urbana;Estadual;;4.4;5.1
2018;Norte;TO;1702158;Araguanã;Total;Municipal;4.1;4.3;
2018;Norte;TO;1702158;Araguanã;Urbana;Municipal;4;4.3;
2018;Norte;TO;1702158;Araguanã;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1702158;Araguanã;Total;Pública;4.1;4.3;5.1
2018;Norte;TO;1702158;Araguanã;Urbana;Pública;4;4.3;5.1
2018;Norte;TO;1702158;Araguanã;Rural;Pública;4.3;4.3;
2018;Norte;TO;1702208;Araguatins;Total;Total;5.1;4.4;5.3
2018;Norte;TO;1702208;Araguatins;Urbana;Total;5.2;4.5;4.1
2018;Norte;TO;1702208;Araguatins;Rural;Total;4.2;4.3;6.9
2018;Norte;TO;1702208;Araguatins;Total;Federal;;;8
2018;Norte;TO;1702208;Araguatins;Rural;Federal;;;8
2018;Norte;TO;1702208;Araguatins;Total;Estadual;;4.6;4.1
2018;Norte;TO;1702208;Araguatins;Urbana;Estadual;;4.6;4.1
2018;Norte;TO;1702208;Araguatins;Rural;Estadual;;4.4;3.9
2018;Norte;TO;1702208;Araguatins;Total;Municipal;5.3;4.2;
2018;Norte;TO;1702208;Araguatins;Urbana;Municipal;5.6;4.3;
2018;Norte;TO;1702208;Araguatins;Rural;Municipal;4.2;4.2;
2018;Norte;TO;1702208;Araguatins;Total;Privada;4.1;4.4;
2018;Norte;TO;1702208;Araguatins;Urbana;Privada;4.1;4.4;
2018;Norte;TO;1702208;Araguatins;Total;Pública;5.3;4.4;5.3
2018;Norte;TO;1702208;Araguatins;Urbana;Pública;5.6;4.5;4.1
2018;Norte;TO;1702208;Araguatins;Rural;Pública;4.2;4.3;6.9
2018;Norte;TO;1702307;Arapoema;Total;Total;4.4;4.3;4.1
2018;Norte;TO;1702307;Arapoema;Urbana;Total;4.4;4.3;4.1
2018;Norte;TO;1702307;Arapoema;Total;Estadual;;4.4;4.1
2018;Norte;TO;1702307;Arapoema;Urbana;Estadual;;4.4;4.1
2018;Norte;TO;1702307;Arapoema;Total;Municipal;4.4;4.3;
2018;Norte;TO;1702307;Arapoema;Urbana;Municipal;4.4;4.3;
2018;Norte;TO;1702307;Arapoema;Total;Pública;4.4;4.3;4.1
2018;Norte;TO;1702307;Arapoema;Urbana;Pública;4.4;4.3;4.1
2018;Norte;TO;1702406;Arraias;Total;Total;4.4;4.5;6.8
2018;Norte;TO;1702406;Arraias;Urbana;Total;4.4;4.3;6.9
2018;Norte;TO;1702406;Arraias;Rural;Total;7;5.7;6.5
2018;Norte;TO;1702406;Arraias;Total;Estadual;;4.7;6.8
2018;Norte;TO;1702406;Arraias;Urbana;Estadual;;4.5;6.9
2018;Norte;TO;1702406;Arraias;Rural;Estadual;;5.4;6.5
2018;Norte;TO;1702406;Arraias;Total;Municipal;4.5;4.3;
2018;Norte;TO;1702406;Arraias;Urbana;Municipal;4.5;4;
2018;Norte;TO;1702406;Arraias;Rural;Municipal;7;6.3;
2018;Norte;TO;1702406;Arraias;Total;Privada;4.1;4.3;
2018;Norte;TO;1702406;Arraias;Urbana;Privada;4.1;4.3;
2018;Norte;TO;1702406;Arraias;Total;Pública;4.5;4.5;6.8
2018;Norte;TO;1702406;Arraias;Urbana;Pública;4.5;4.3;6.9
2018;Norte;TO;1702406;Arraias;Rural;Pública;7;5.7;6.5
2018;Norte;TO;1702554;Augustinópolis;Total;Total;5.6;4.9;5.6
2018;Norte;TO;1702554;Augustinópolis;Urbana;Total;5.7;4.9;5.6
2018;Norte;TO;1702554;Augustinópolis;Rural;Total;4.3;4.4;
2018;Norte;TO;1702554;Augustinópolis;Total;Estadual;;5.6;5.6
2018;Norte;TO;1702554;Augustinópolis;Urbana;Estadual;;5.7;5.6
2018;Norte;TO;1702554;Augustinópolis;Rural;Estadual;;4.4;
2018;Norte;TO;1702554;Augustinópolis;Total;Municipal;5.7;4.2;
2018;Norte;TO;1702554;Augustinópolis;Urbana;Municipal;5.9;4.2;
2018;Norte;TO;1702554;Augustinópolis;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1702554;Augustinópolis;Total;Privada;4.2;4.4;
2018;Norte;TO;1702554;Augustinópolis;Urbana;Privada;4.2;4.4;
2018;Norte;TO;1702554;Augustinópolis;Total;Pública;5.7;5;5.6
2018;Norte;TO;1702554;Augustinópolis;Urbana;Pública;5.9;5;5.6
2018;Norte;TO;1702554;Augustinópolis;Rural;Pública;4.3;4.4;
2018;Norte;TO;1702703;Aurora do Tocantins;Total;Total;4;4.3;4.4
2018;Norte;TO;1702703;Aurora do Tocantins;Urbana;Total;4;4.3;4.4
2018;Norte;TO;1702703;Aurora do Tocantins;Total;Estadual;;4.4;4.4
2018;Norte;TO;1702703;Aurora do Tocantins;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1702703;Aurora do Tocantins;Total;Municipal;4;4;
2018;Norte;TO;1702703;Aurora do Tocantins;Urbana;Municipal;4;4;
2018;Norte;TO;1702703;Aurora do Tocantins;Total;Pública;4;4.3;4.4
2018;Norte;TO;1702703;Aurora do Tocantins;Urbana;Pública;4;4.3;4.4
2018;Norte;TO;1702901;Axixá do Tocantins;Total;Total;7.1;4.4;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Urbana;Total;7.5;4.4;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Rural;Total;4.4;4.4;
2018;Norte;TO;1702901;Axixá do Tocantins;Total;Estadual;;4.3;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Urbana;Estadual;;4.3;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Total;Municipal;6.8;4.4;
2018;Norte;TO;1702901;Axixá do Tocantins;Urbana;Municipal;7.2;4.4;
2018;Norte;TO;1702901;Axixá do Tocantins;Rural;Municipal;4.4;4.4;
2018;Norte;TO;1702901;Axixá do Tocantins;Total;Privada;9;;
2018;Norte;TO;1702901;Axixá do Tocantins;Urbana;Privada;9;;
2018;Norte;TO;1702901;Axixá do Tocantins;Total;Pública;6.8;4.4;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Urbana;Pública;7.2;4.4;4.3
2018;Norte;TO;1702901;Axixá do Tocantins;Rural;Pública;4.4;4.4;
2018;Norte;TO;1703008;Babaçulândia;Total;Total;5.5;4.2;4.4
2018;Norte;TO;1703008;Babaçulândia;Urbana;Total;5.8;4.3;4.4
2018;Norte;TO;1703008;Babaçulândia;Rural;Total;4.1;4.1;
2018;Norte;TO;1703008;Babaçulândia;Total;Estadual;;4.4;4.4
2018;Norte;TO;1703008;Babaçulândia;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1703008;Babaçulândia;Total;Municipal;5.5;4;
2018;Norte;TO;1703008;Babaçulândia;Urbana;Municipal;5.8;4;
2018;Norte;TO;1703008;Babaçulândia;Rural;Municipal;4.1;4.1;
2018;Norte;TO;1703008;Babaçulândia;Total;Pública;5.5;4.2;4.4
2018;Norte;TO;1703008;Babaçulândia;Urbana;Pública;5.8;4.3;4.4
2018;Norte;TO;1703008;Babaçulândia;Rural;Pública;4.1;4.1;
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Total;Total;4.9;4.3;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Urbana;Total;4.9;4.3;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Rural;Total;;4;
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Total;Estadual;;4.4;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Total;Municipal;4.9;4.3;
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Urbana;Municipal;4.9;4.3;
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Rural;Municipal;;4;
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Total;Pública;4.9;4.3;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Urbana;Pública;4.9;4.3;4.4
2018;Norte;TO;1703057;Bandeirantes do Tocantins;Rural;Pública;;4;
2018;Norte;TO;1703073;Barra do Ouro;Total;Total;4.3;4.3;4.4
2018;Norte;TO;1703073;Barra do Ouro;Urbana;Total;4.3;4.3;4.2
2018;Norte;TO;1703073;Barra do Ouro;Rural;Total;4.3;4.3;4.7
2018;Norte;TO;1703073;Barra do Ouro;Total;Estadual;;4.4;4.4
2018;Norte;TO;1703073;Barra do Ouro;Urbana;Estadual;;4.4;4.2
2018;Norte;TO;1703073;Barra do Ouro;Rural;Estadual;;4.4;4.7
2018;Norte;TO;1703073;Barra do Ouro;Total;Municipal;4.3;4.3;
2018;Norte;TO;1703073;Barra do Ouro;Urbana;Municipal;4.3;4.3;
2018;Norte;TO;1703073;Barra do Ouro;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1703073;Barra do Ouro;Total;Pública;4.3;4.3;4.4
2018;Norte;TO;1703073;Barra do Ouro;Urbana;Pública;4.3;4.3;4.2
2018;Norte;TO;1703073;Barra do Ouro;Rural;Pública;4.3;4.3;4.7
2018;Norte;TO;1703107;Barrolândia;Total;Total;5;4.3;5.1
2018;Norte;TO;1703107;Barrolândia;Urbana;Total;5;4.3;5.1
2018;Norte;TO;1703107;Barrolândia;Total;Estadual;;4.4;5.1
2018;Norte;TO;1703107;Barrolândia;Urbana;Estadual;;4.4;5.1
2018;Norte;TO;1703107;Barrolândia;Total;Municipal;5;4.3;
2018;Norte;TO;1703107;Barrolândia;Urbana;Municipal;5;4.3;
2018;Norte;TO;1703107;Barrolândia;Total;Pública;5;4.3;5.1
2018;Norte;TO;1703107;Barrolândia;Urbana;Pública;5;4.3;5.1
2018;Norte;TO;1703206;Bernardo Sayão;Total;Total;6.6;4.1;4
2018;Norte;TO;1703206;Bernardo Sayão;Urbana;Total;7.5;4.2;4
2018;Norte;TO;1703206;Bernardo Sayão;Rural;Total;4.1;4;
2018;Norte;TO;1703206;Bernardo Sayão;Total;Estadual;;4.3;4
2018;Norte;TO;1703206;Bernardo Sayão;Urbana;Estadual;;4.3;4
2018;Norte;TO;1703206;Bernardo Sayão;Total;Municipal;6.6;4.1;
2018;Norte;TO;1703206;Bernardo Sayão;Urbana;Municipal;7.5;4.1;
2018;Norte;TO;1703206;Bernardo Sayão;Rural;Municipal;4.1;4;
2018;Norte;TO;1703206;Bernardo Sayão;Total;Pública;6.6;4.1;4
2018;Norte;TO;1703206;Bernardo Sayão;Urbana;Pública;7.5;4.2;4
2018;Norte;TO;1703206;Bernardo Sayão;Rural;Pública;4.1;4;
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Total;Total;4;4.2;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Urbana;Total;4;4.2;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Rural;Total;;4.3;
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Total;Estadual;;4.4;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Urbana;Estadual;;4.4;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Total;Municipal;4;4;
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Urbana;Municipal;4;4;
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Rural;Municipal;;4.3;
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Total;Pública;4;4.2;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Urbana;Pública;4;4.2;4
2018;Norte;TO;1703305;Bom Jesus do Tocantins;Rural;Pública;;4.3;
2018;Norte;TO;1703602;Brasilândia do Tocantins;Total;Total;4.3;4.3;5.3
2018;Norte;TO;1703602;Brasilândia do Tocantins;Urbana;Total;4.3;4.3;5.3
2018;Norte;TO;1703602;Brasilândia do Tocantins;Total;Estadual;;4.3;5.3
2018;Norte;TO;1703602;Brasilândia do Tocantins;Urbana;Estadual;;4.3;5.3
2018;Norte;TO;1703602;Brasilândia do Tocantins;Total;Municipal;4.3;4.2;
2018;Norte;TO;1703602;Brasilândia do Tocantins;Urbana;Municipal;4.3;4.2;
2018;Norte;TO;1703602;Brasilândia do Tocantins;Total;Pública;4.3;4.3;5.3
2018;Norte;TO;1703602;Brasilândia do Tocantins;Urbana;Pública;4.3;4.3;5.3
2018;Norte;TO;1703701;Brejinho de Nazaré;Total;Total;6.8;4.4;9
2018;Norte;TO;1703701;Brejinho de Nazaré;Urbana;Total;6.8;4.4;9
2018;Norte;TO;1703701;Brejinho de Nazaré;Total;Estadual;;4.4;9
2018;Norte;TO;1703701;Brejinho de Nazaré;Urbana;Estadual;;4.4;9
2018;Norte;TO;1703701;Brejinho de Nazaré;Total;Municipal;6.8;4.4;
2018;Norte;TO;1703701;Brejinho de Nazaré;Urbana;Municipal;6.8;4.4;
2018;Norte;TO;1703701;Brejinho de Nazaré;Total;Pública;6.8;4.4;9
2018;Norte;TO;1703701;Brejinho de Nazaré;Urbana;Pública;6.8;4.4;9
2018;Norte;TO;1703800;Buriti do Tocantins;Total;Total;4.3;4.3;4.5
2018;Norte;TO;1703800;Buriti do Tocantins;Urbana;Total;4.3;4.3;4.8
2018;Norte;TO;1703800;Buriti do Tocantins;Rural;Total;4.3;4.4;3.6
2018;Norte;TO;1703800;Buriti do Tocantins;Total;Estadual;;4.3;4.5
2018;Norte;TO;1703800;Buriti do Tocantins;Urbana;Estadual;;4.3;4.8
2018;Norte;TO;1703800;Buriti do Tocantins;Rural;Estadual;;4.4;3.6
2018;Norte;TO;1703800;Buriti do Tocantins;Total;Municipal;4.3;4.3;
2018;Norte;TO;1703800;Buriti do Tocantins;Urbana;Municipal;4.3;4.3;
2018;Norte;TO;1703800;Buriti do Tocantins;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1703800;Buriti do Tocantins;Total;Pública;4.3;4.3;4.5
2018;Norte;TO;1703800;Buriti do Tocantins;Urbana;Pública;4.3;4.3;4.8
2018;Norte;TO;1703800;Buriti do Tocantins;Rural;Pública;4.3;4.4;3.6
2018;Norte;TO;1703826;Cachoeirinha;Total;Total;4.4;4.4;4.1
2018;Norte;TO;1703826;Cachoeirinha;Urbana;Total;4.4;4.4;4.1
2018;Norte;TO;1703826;Cachoeirinha;Total;Estadual;;4.4;4.1
2018;Norte;TO;1703826;Cachoeirinha;Urbana;Estadual;;4.4;4.1
2018;Norte;TO;1703826;Cachoeirinha;Total;Municipal;4.4;4.4;
2018;Norte;TO;1703826;Cachoeirinha;Urbana;Municipal;4.4;4.4;
2018;Norte;TO;1703826;Cachoeirinha;Total;Pública;4.4;4.4;4.1
2018;Norte;TO;1703826;Cachoeirinha;Urbana;Pública;4.4;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Total;Total;4;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Urbana;Total;4;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Rural;Total;4;4.4;
2018;Norte;TO;1703842;Campos Lindos;Total;Estadual;;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Urbana;Estadual;;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Total;Municipal;4;4.4;
2018;Norte;TO;1703842;Campos Lindos;Urbana;Municipal;4;4.4;
2018;Norte;TO;1703842;Campos Lindos;Rural;Municipal;4;4.4;
2018;Norte;TO;1703842;Campos Lindos;Total;Pública;4;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Urbana;Pública;4;4.4;4.1
2018;Norte;TO;1703842;Campos Lindos;Rural;Pública;4;4.4;
2018;Norte;TO;1703867;Cariri do Tocantins;Total;Total;4.8;4.3;4.1
2018;Norte;TO;1703867;Cariri do Tocantins;Urbana;Total;4.8;4.3;4.1
2018;Norte;TO;1703867;Cariri do Tocantins;Total;Estadual;;4.4;4.1
2018;Norte;TO;1703867;Cariri do Tocantins;Urbana;Estadual;;4.4;4.1
2018;Norte;TO;1703867;Cariri do Tocantins;Total;Municipal;4.8;4.3;
2018;Norte;TO;1703867;Cariri do Tocantins;Urbana;Municipal;4.8;4.3;
2018;Norte;TO;1703867;Cariri do Tocantins;Total;Pública;4.8;4.3;4.1
2018;Norte;TO;1703867;Cariri do Tocantins;Urbana;Pública;4.8;4.3;4.1
2018;Norte;TO;1703883;Carmolândia;Total;Total;4.3;4.3;4.4
2018;Norte;TO;1703883;Carmolândia;Urbana;Total;4.3;4.3;4.4
2018;Norte;TO;1703883;Carmolândia;Total;Estadual;;4.4;4.4
2018;Norte;TO;1703883;Carmolândia;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1703883;Carmolândia;Total;Municipal;4.3;4.3;
2018;Norte;TO;1703883;Carmolândia;Urbana;Municipal;4.3;4.3;
2018;Norte;TO;1703883;Carmolândia;Total;Pública;4.3;4.3;4.4
2018;Norte;TO;1703883;Carmolândia;Urbana;Pública;4.3;4.3;4.4
2018;Norte;TO;1703891;Carrasco Bonito;Total;Total;4.3;4.3;3.7
2018;Norte;TO;1703891;Carrasco Bonito;Urbana;Total;4.3;4.3;3.6
2018;Norte;TO;1703891;Carrasco Bonito;Rural;Total;4.3;4.3;4.4
2018;Norte;TO;1703891;Carrasco Bonito;Total;Estadual;;4.4;3.7
2018;Norte;TO;1703891;Carrasco Bonito;Urbana;Estadual;;4.4;3.6
2018;Norte;TO;1703891;Carrasco Bonito;Rural;Estadual;;4.4;4.4
2018;Norte;TO;1703891;Carrasco Bonito;Total;Municipal;4.3;4.3;
2018;Norte;TO;1703891;Carrasco Bonito;Urbana;Municipal;4.3;4.3;
2018;Norte;TO;1703891;Carrasco Bonito;Rural;Municipal;4.3;4.3;
2018;Norte;TO;1703891;Carrasco Bonito;Total;Pública;4.3;4.3;3.7
2018;Norte;TO;1703891;Carrasco Bonito;Urbana;Pública;4.3;4.3;3.6
2018;Norte;TO;1703891;Carrasco Bonito;Rural;Pública;4.3;4.3;4.4
2018;Norte;TO;1703909;Caseara;Total;Total;4.2;4.4;4.4
2018;Norte;TO;1703909;Caseara;Urbana;Total;4.3;4.4;4.4
2018;Norte;TO;1703909;Caseara;Rural;Total;4;4.4;
2018;Norte;TO;1703909;Caseara;Total;Estadual;;4.4;4.4
2018;Norte;TO;1703909;Caseara;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1703909;Caseara;Total;Municipal;4.2;4.4;
2018;Norte;TO;1703909;Caseara;Urbana;Municipal;4.3;4.4;
2018;Norte;TO;1703909;Caseara;Rural;Municipal;4;4.4;
2018;Norte;TO;1703909;Caseara;Total;Pública;4.2;4.4;4.4
2018;Norte;TO;1703909;Caseara;Urbana;Pública;4.3;4.4;4.4
2018;Norte;TO;1703909;Caseara;Rural;Pública;4;4.4;
2018;Norte;TO;1704105;Centenário;Total;Total;4;4.4;4.4
2018;Norte;TO;1704105;Centenário;Urbana;Total;4;4.4;4.4
2018;Norte;TO;1704105;Centenário;Rural;Total;;4.4;
2018;Norte;TO;1704105;Centenário;Total;Estadual;;4.4;4.4
2018;Norte;TO;1704105;Centenário;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1704105;Centenário;Total;Municipal;4;4.4;
2018;Norte;TO;1704105;Centenário;Urbana;Municipal;4;4.4;
2018;Norte;TO;1704105;Centenário;Rural;Municipal;;4.4;
2018;Norte;TO;1704105;Centenário;Total;Pública;4;4.4;4.4
2018;Norte;TO;1704105;Centenário;Urbana;Pública;4;4.4;4.4
2018;Norte;TO;1704105;Centenário;Rural;Pública;;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Total;Total;4.4;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Urbana;Total;4.4;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Total;Municipal;4.4;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Urbana;Municipal;4.4;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Total;Pública;4.4;4.4;
2018;Norte;TO;1704600;Chapada de Areia;Urbana;Pública;4.4;4.4;
2018;Norte;TO;1705102;Chapada da Natividade;Total;Total;4.5;4.4;4.4
2018;Norte;TO;1705102;Chapada da Natividade;Urbana;Total;4.5;4.4;4.4
2018;Norte;TO;1705102;Chapada da Natividade;Total;Estadual;;4.4;4.4
2018;Norte;TO;1705102;Chapada da Natividade;Urbana;Estadual;;4.4;4.4
2018;Norte;TO;1705102;Chapada da Natividade;Total;Municipal;4.5;4.4;
2018;Norte;TO;1705102;Chapada da Natividade;Urbana;Municipal;4.5;4.4;
2018;Norte;TO;1705102;Chapada da Natividade;Total;Pública;4.5;4.4;4.4
2018;Norte;TO;1705102;Chapada da Natividade;Urbana;Pública;4.5;4.4;4.4
2018;Norte;TO;1705508;Colinas do Tocantins;Total;Total;5.4;4.6;6.3
2018;Norte;TO;1705508;Colinas do Tocantins;Urbana;Total;5.4;4.6;5.5
2018;Norte;TO;1705508;Colinas do Tocantins;Rural;Total;;;15
