NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT_FUN;1_CAT_MED;2_CAT_FUN;2_CAT_MED;3_CAT_FUN;3_CAT_MED
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Total;99,6;96,6;0,2;0,2;0,2;3,2
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Total;100,0;90,9;0,0;4,9;0,0;4,2
2021;Sudeste;SP;3511409;Cerqueira César;Total;Estadual;99,4;94,9;0,0;1,4;0,6;3,7
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Estadual;99,4;96,2;0,0;0,2;0,6;3,6
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Estadual;100,0;90,9;0,0;4,9;0,0;4,2
2021;Sudeste;SP;3511409;Cerqueira César;Total;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3511409;Cerqueira César;Total;Privada;98,9;100,0;1,1;0,0;0,0;0,0
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Privada;98,9;100,0;1,1;0,0;0,0;0,0
2021;Sudeste;SP;3511409;Cerqueira César;Total;Pública;99,7;94,9;0,0;1,4;0,3;3,7
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Pública;99,7;96,2;0,0;0,2;0,3;3,6
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Pública;100,0;90,9;0,0;4,9;0,0;4,2
2021;Sudeste;SP;3511508;Cerquilho;Total;Total;99,8;97,4;0,2;1,1;0,0;1,5
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Total;99,8;97,4;0,2;1,1;0,0;1,5
2021;Sudeste;SP;3511508;Cerquilho;Total;Estadual;--;97,1;--;1,2;--;1,7
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Estadual;--;97,1;--;1,2;--;1,7
2021;Sudeste;SP;3511508;Cerquilho;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511508;Cerquilho;Total;Privada;99,1;99,1;0,9;0,9;0,0;0,0
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Privada;99,1;99,1;0,9;0,9;0,0;0,0
2021;Sudeste;SP;3511508;Cerquilho;Total;Pública;100,0;97,1;0,0;1,2;0,0;1,7
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Pública;100,0;97,1;0,0;1,2;0,0;1,7
2021;Sudeste;SP;3511607;Cesário Lange;Total;Total;96,9;93,0;3,1;2,7;0,0;4,3
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Total;96,6;93,0;3,4;2,7;0,0;4,3
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Total;97,8;--;2,2;--;0,0;--
2021;Sudeste;SP;3511607;Cesário Lange;Total;Estadual;--;92,8;--;2,8;--;4,4
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Estadual;--;92,8;--;2,8;--;4,4
2021;Sudeste;SP;3511607;Cesário Lange;Total;Municipal;96,7;--;3,3;--;0,0;--
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Municipal;96,4;--;3,6;--;0,0;--
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Municipal;97,8;--;2,2;--;0,0;--
2021;Sudeste;SP;3511607;Cesário Lange;Total;Privada;99,3;100,0;0,7;0,0;0,0;0,0
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Privada;99,3;100,0;0,7;0,0;0,0;0,0
2021;Sudeste;SP;3511607;Cesário Lange;Total;Pública;96,7;92,8;3,3;2,8;0,0;4,4
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Pública;96,4;92,8;3,6;2,8;0,0;4,4
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Pública;97,8;--;2,2;--;0,0;--
2021;Sudeste;SP;3511706;Charqueada;Total;Total;99,8;95,5;0,0;0,0;0,2;4,5
2021;Sudeste;SP;3511706;Charqueada;Urbana;Total;99,9;94,5;0,0;0,0;0,1;5,5
2021;Sudeste;SP;3511706;Charqueada;Rural;Total;99,4;100,0;0,0;0,0;0,6;0,0
2021;Sudeste;SP;3511706;Charqueada;Total;Estadual;99,2;95,5;0,0;0,0;0,8;4,5
2021;Sudeste;SP;3511706;Charqueada;Urbana;Estadual;99,0;94,5;0,0;0,0;1,0;5,5
2021;Sudeste;SP;3511706;Charqueada;Rural;Estadual;99,4;100,0;0,0;0,0;0,6;0,0
2021;Sudeste;SP;3511706;Charqueada;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511706;Charqueada;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511706;Charqueada;Total;Pública;99,8;95,5;0,0;0,0;0,2;4,5
2021;Sudeste;SP;3511706;Charqueada;Urbana;Pública;99,9;94,5;0,0;0,0;0,1;5,5
2021;Sudeste;SP;3511706;Charqueada;Rural;Pública;99,4;100,0;0,0;0,0;0,6;0,0
2021;Sudeste;SP;3511904;Clementina;Total;Total;99,6;97,2;0,0;0,0;0,4;2,8
2021;Sudeste;SP;3511904;Clementina;Urbana;Total;99,6;97,2;0,0;0,0;0,4;2,8
2021;Sudeste;SP;3511904;Clementina;Total;Estadual;99,0;97,2;0,0;0,0;1,0;2,8
2021;Sudeste;SP;3511904;Clementina;Urbana;Estadual;99,0;97,2;0,0;0,0;1,0;2,8
2021;Sudeste;SP;3511904;Clementina;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511904;Clementina;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3511904;Clementina;Total;Pública;99,6;97,2;0,0;0,0;0,4;2,8
2021;Sudeste;SP;3511904;Clementina;Urbana;Pública;99,6;97,2;0,0;0,0;0,4;2,8
2021;Sudeste;SP;3512001;Colina;Total;Total;99,8;98,5;0,2;0,0;0,0;1,5
2021;Sudeste;SP;3512001;Colina;Urbana;Total;99,7;98,1;0,3;0,0;0,0;1,9
2021;Sudeste;SP;3512001;Colina;Rural;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3512001;Colina;Total;Estadual;--;98,1;--;0,0;--;1,9
2021;Sudeste;SP;3512001;Colina;Urbana;Estadual;--;98,1;--;0,0;--;1,9
2021;Sudeste;SP;3512001;Colina;Total;Municipal;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3512001;Colina;Urbana;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3512001;Colina;Rural;Municipal;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3512001;Colina;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512001;Colina;Urbana;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512001;Colina;Total;Pública;99,7;98,5;0,3;0,0;0,0;1,5
2021;Sudeste;SP;3512001;Colina;Urbana;Pública;99,7;98,1;0,3;0,0;0,0;1,9
2021;Sudeste;SP;3512001;Colina;Rural;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3512100;Colômbia;Total;Total;97,7;94,2;2,1;0,0;0,2;5,8
2021;Sudeste;SP;3512100;Colômbia;Urbana;Total;97,7;94,2;2,1;0,0;0,2;5,8
2021;Sudeste;SP;3512100;Colômbia;Rural;Total;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3512100;Colômbia;Total;Estadual;--;94,2;--;0,0;--;5,8
2021;Sudeste;SP;3512100;Colômbia;Urbana;Estadual;--;94,2;--;0,0;--;5,8
2021;Sudeste;SP;3512100;Colômbia;Total;Municipal;97,7;--;2,1;--;0,2;--
2021;Sudeste;SP;3512100;Colômbia;Urbana;Municipal;97,7;--;2,1;--;0,2;--
2021;Sudeste;SP;3512100;Colômbia;Rural;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3512100;Colômbia;Total;Pública;97,7;94,2;2,1;0,0;0,2;5,8
2021;Sudeste;SP;3512100;Colômbia;Urbana;Pública;97,7;94,2;2,1;0,0;0,2;5,8
2021;Sudeste;SP;3512100;Colômbia;Rural;Pública;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3512209;Conchal;Total;Total;97,9;97,6;1,4;0,9;0,7;1,5
2021;Sudeste;SP;3512209;Conchal;Urbana;Total;97,9;97,6;1,4;0,9;0,7;1,5
2021;Sudeste;SP;3512209;Conchal;Total;Estadual;98,1;97,6;0,5;0,9;1,4;1,5
2021;Sudeste;SP;3512209;Conchal;Urbana;Estadual;98,1;97,6;0,5;0,9;1,4;1,5
2021;Sudeste;SP;3512209;Conchal;Total;Municipal;97,8;--;2,0;--;0,2;--
2021;Sudeste;SP;3512209;Conchal;Urbana;Municipal;97,8;--;2,0;--;0,2;--
2021;Sudeste;SP;3512209;Conchal;Total;Privada;99,0;--;1,0;--;0,0;--
2021;Sudeste;SP;3512209;Conchal;Urbana;Privada;99,0;--;1,0;--;0,0;--
2021;Sudeste;SP;3512209;Conchal;Total;Pública;97,9;97,6;1,4;0,9;0,7;1,5
2021;Sudeste;SP;3512209;Conchal;Urbana;Pública;97,9;97,6;1,4;0,9;0,7;1,5
2021;Sudeste;SP;3512308;Conchas;Total;Total;99,3;96,5;0,7;3,3;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Urbana;Total;99,3;96,5;0,7;3,3;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512308;Conchas;Total;Estadual;100,0;95,9;0,0;3,9;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Urbana;Estadual;100,0;95,9;0,0;3,9;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Total;Municipal;99,2;--;0,8;--;0,0;--
2021;Sudeste;SP;3512308;Conchas;Urbana;Municipal;99,2;--;0,8;--;0,0;--
2021;Sudeste;SP;3512308;Conchas;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512308;Conchas;Total;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3512308;Conchas;Urbana;Privada;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3512308;Conchas;Total;Pública;99,3;95,9;0,7;3,9;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Urbana;Pública;99,3;95,9;0,7;3,9;0,0;0,2
2021;Sudeste;SP;3512308;Conchas;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Total;Total;96,4;85,2;1,5;3,4;2,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Urbana;Total;96,3;85,2;1,6;3,4;2,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Total;Estadual;91,1;85,2;3,8;3,4;5,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Urbana;Estadual;91,1;85,2;3,8;3,4;5,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Total;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Urbana;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Urbana;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512407;Cordeirópolis;Total;Pública;96,3;85,2;1,6;3,4;2,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Urbana;Pública;96,2;85,2;1,7;3,4;2,1;11,4
2021;Sudeste;SP;3512407;Cordeirópolis;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512506;Coroados;Total;Total;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512506;Coroados;Urbana;Total;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512506;Coroados;Total;Estadual;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512506;Coroados;Urbana;Estadual;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512506;Coroados;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512506;Coroados;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512506;Coroados;Total;Pública;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512506;Coroados;Urbana;Pública;100,0;95,0;0,0;1,4;0,0;3,6
2021;Sudeste;SP;3512605;Coronel Macedo;Total;Total;99,8;96,3;0,0;0,0;0,2;3,7
2021;Sudeste;SP;3512605;Coronel Macedo;Urbana;Total;99,8;96,3;0,0;0,0;0,2;3,7
2021;Sudeste;SP;3512605;Coronel Macedo;Total;Estadual;99,6;96,3;0,0;0,0;0,4;3,7
2021;Sudeste;SP;3512605;Coronel Macedo;Urbana;Estadual;99,6;96,3;0,0;0,0;0,4;3,7
2021;Sudeste;SP;3512605;Coronel Macedo;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512605;Coronel Macedo;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512605;Coronel Macedo;Total;Pública;99,8;96,3;0,0;0,0;0,2;3,7
2021;Sudeste;SP;3512605;Coronel Macedo;Urbana;Pública;99,8;96,3;0,0;0,0;0,2;3,7
2021;Sudeste;SP;3512704;Corumbataí;Total;Total;98,6;100,0;1,4;0,0;0,0;0,0
2021;Sudeste;SP;3512704;Corumbataí;Urbana;Total;98,6;100,0;1,4;0,0;0,0;0,0
2021;Sudeste;SP;3512704;Corumbataí;Total;Estadual;--;100,0;--;0,0;--;0,0
2021;Sudeste;SP;3512704;Corumbataí;Urbana;Estadual;--;100,0;--;0,0;--;0,0
2021;Sudeste;SP;3512704;Corumbataí;Total;Municipal;98,6;--;1,4;--;0,0;--
2021;Sudeste;SP;3512704;Corumbataí;Urbana;Municipal;98,6;--;1,4;--;0,0;--
2021;Sudeste;SP;3512704;Corumbataí;Total;Pública;98,6;100,0;1,4;0,0;0,0;0,0
2021;Sudeste;SP;3512704;Corumbataí;Urbana;Pública;98,6;100,0;1,4;0,0;0,0;0,0
2021;Sudeste;SP;3512803;Cosmópolis;Total;Total;95,9;94,6;4,0;0,8;0,1;4,6
2021;Sudeste;SP;3512803;Cosmópolis;Urbana;Total;96,1;94,6;3,8;0,8;0,1;4,6
2021;Sudeste;SP;3512803;Cosmópolis;Rural;Total;87,7;--;12,3;--;0,0;--
2021;Sudeste;SP;3512803;Cosmópolis;Total;Estadual;97,8;94,2;1,1;0,7;1,1;5,1
2021;Sudeste;SP;3512803;Cosmópolis;Urbana;Estadual;97,8;94,2;1,1;0,7;1,1;5,1
2021;Sudeste;SP;3512803;Cosmópolis;Total;Municipal;95,4;--;4,6;--;0,0;--
2021;Sudeste;SP;3512803;Cosmópolis;Urbana;Municipal;95,6;--;4,4;--;0,0;--
2021;Sudeste;SP;3512803;Cosmópolis;Rural;Municipal;87,7;--;12,3;--;0,0;--
2021;Sudeste;SP;3512803;Cosmópolis;Total;Privada;98,9;98,5;1,1;1,5;0,0;0,0
2021;Sudeste;SP;3512803;Cosmópolis;Urbana;Privada;98,9;98,5;1,1;1,5;0,0;0,0
2021;Sudeste;SP;3512803;Cosmópolis;Total;Pública;95,6;94,2;4,3;0,7;0,1;5,1
2021;Sudeste;SP;3512803;Cosmópolis;Urbana;Pública;95,8;94,2;4,1;0,7;0,1;5,1
2021;Sudeste;SP;3512803;Cosmópolis;Rural;Pública;87,7;--;12,3;--;0,0;--
2021;Sudeste;SP;3512902;Cosmorama;Total;Total;99,9;99,1;0,1;0,0;0,0;0,9
2021;Sudeste;SP;3512902;Cosmorama;Urbana;Total;99,9;99,1;0,1;0,0;0,0;0,9
2021;Sudeste;SP;3512902;Cosmorama;Total;Estadual;99,3;99,1;0,7;0,0;0,0;0,9
2021;Sudeste;SP;3512902;Cosmorama;Urbana;Estadual;99,3;99,1;0,7;0,0;0,0;0,9
2021;Sudeste;SP;3512902;Cosmorama;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512902;Cosmorama;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3512902;Cosmorama;Total;Pública;99,9;99,1;0,1;0,0;0,0;0,9
2021;Sudeste;SP;3512902;Cosmorama;Urbana;Pública;99,9;99,1;0,1;0,0;0,0;0,9
2021;Sudeste;SP;3513009;Cotia;Total;Total;97,8;94,0;1,6;2,8;0,6;3,2
2021;Sudeste;SP;3513009;Cotia;Urbana;Total;97,8;94,0;1,6;2,8;0,6;3,2
2021;Sudeste;SP;3513009;Cotia;Total;Estadual;96,9;92,5;1,5;3,5;1,6;4,0
2021;Sudeste;SP;3513009;Cotia;Urbana;Estadual;96,9;92,5;1,5;3,5;1,6;4,0
2021;Sudeste;SP;3513009;Cotia;Total;Municipal;97,5;--;2,3;--;0,2;--
2021;Sudeste;SP;3513009;Cotia;Urbana;Municipal;97,5;--;2,3;--;0,2;--
2021;Sudeste;SP;3513009;Cotia;Total;Privada;99,5;99,7;0,5;0,3;0,0;0,0
2021;Sudeste;SP;3513009;Cotia;Urbana;Privada;99,5;99,7;0,5;0,3;0,0;0,0
2021;Sudeste;SP;3513009;Cotia;Total;Pública;97,3;92,5;2,0;3,5;0,7;4,0
2021;Sudeste;SP;3513009;Cotia;Urbana;Pública;97,3;92,5;2,0;3,5;0,7;4,0
2021;Sudeste;SP;3513108;Cravinhos;Total;Total;99,4;99,8;0,4;0,0;0,2;0,2
2021;Sudeste;SP;3513108;Cravinhos;Urbana;Total;99,4;99,8;0,4;0,0;0,2;0,2
2021;Sudeste;SP;3513108;Cravinhos;Total;Estadual;99,0;99,8;0,5;0,0;0,5;0,2
2021;Sudeste;SP;3513108;Cravinhos;Urbana;Estadual;99,0;99,8;0,5;0,0;0,5;0,2
2021;Sudeste;SP;3513108;Cravinhos;Total;Municipal;99,8;--;0,1;--;0,1;--
2021;Sudeste;SP;3513108;Cravinhos;Urbana;Municipal;99,8;--;0,1;--;0,1;--
2021;Sudeste;SP;3513108;Cravinhos;Total;Privada;98,3;100,0;1,7;0,0;0,0;0,0
2021;Sudeste;SP;3513108;Cravinhos;Urbana;Privada;98,3;100,0;1,7;0,0;0,0;0,0
2021;Sudeste;SP;3513108;Cravinhos;Total;Pública;99,6;99,8;0,2;0,0;0,2;0,2
2021;Sudeste;SP;3513108;Cravinhos;Urbana;Pública;99,6;99,8;0,2;0,0;0,2;0,2
2021;Sudeste;SP;3513207;Cristais Paulista;Total;Total;97,7;96,8;2,2;0,4;0,1;2,8
2021;Sudeste;SP;3513207;Cristais Paulista;Urbana;Total;97,7;96,8;2,2;0,4;0,1;2,8
2021;Sudeste;SP;3513207;Cristais Paulista;Total;Estadual;--;96,8;--;0,4;--;2,8
2021;Sudeste;SP;3513207;Cristais Paulista;Urbana;Estadual;--;96,8;--;0,4;--;2,8
2021;Sudeste;SP;3513207;Cristais Paulista;Total;Municipal;97,7;--;2,2;--;0,1;--
2021;Sudeste;SP;3513207;Cristais Paulista;Urbana;Municipal;97,7;--;2,2;--;0,1;--
2021;Sudeste;SP;3513207;Cristais Paulista;Total;Pública;97,7;96,8;2,2;0,4;0,1;2,8
2021;Sudeste;SP;3513207;Cristais Paulista;Urbana;Pública;97,7;96,8;2,2;0,4;0,1;2,8
2021;Sudeste;SP;3513306;Cruzália;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513306;Cruzália;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513306;Cruzália;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513306;Cruzália;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513306;Cruzália;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513306;Cruzália;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513306;Cruzália;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513306;Cruzália;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513405;Cruzeiro;Total;Total;98,5;94,5;1,0;1,5;0,5;4,0
2021;Sudeste;SP;3513405;Cruzeiro;Urbana;Total;98,5;94,5;1,1;1,5;0,4;4,0
2021;Sudeste;SP;3513405;Cruzeiro;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513405;Cruzeiro;Total;Estadual;97,0;92,9;0,6;2,0;2,4;5,1
2021;Sudeste;SP;3513405;Cruzeiro;Urbana;Estadual;97,0;92,9;0,6;2,0;2,4;5,1
2021;Sudeste;SP;3513405;Cruzeiro;Total;Municipal;98,5;--;1,2;--;0,3;--
2021;Sudeste;SP;3513405;Cruzeiro;Urbana;Municipal;98,5;--;1,2;--;0,3;--
2021;Sudeste;SP;3513405;Cruzeiro;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513405;Cruzeiro;Total;Privada;99,0;99,7;1,0;0,1;0,0;0,2
2021;Sudeste;SP;3513405;Cruzeiro;Urbana;Privada;99,0;99,7;1,0;0,1;0,0;0,2
2021;Sudeste;SP;3513405;Cruzeiro;Total;Pública;98,2;92,9;1,1;2,0;0,7;5,1
2021;Sudeste;SP;3513405;Cruzeiro;Urbana;Pública;98,2;92,9;1,1;2,0;0,7;5,1
2021;Sudeste;SP;3513405;Cruzeiro;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513504;Cubatão;Total;Total;97,4;91,5;2,1;4,3;0,5;4,2
2021;Sudeste;SP;3513504;Cubatão;Urbana;Total;97,4;91,5;2,1;4,3;0,5;4,2
2021;Sudeste;SP;3513504;Cubatão;Total;Federal;--;92,3;--;7,5;--;0,2
2021;Sudeste;SP;3513504;Cubatão;Urbana;Federal;--;92,3;--;7,5;--;0,2
2021;Sudeste;SP;3513504;Cubatão;Total;Estadual;98,3;91,0;0,8;4,0;0,9;5,0
2021;Sudeste;SP;3513504;Cubatão;Urbana;Estadual;98,3;91,0;0,8;4,0;0,9;5,0
2021;Sudeste;SP;3513504;Cubatão;Total;Municipal;96,6;--;2,8;--;0,6;--
2021;Sudeste;SP;3513504;Cubatão;Urbana;Municipal;96,6;--;2,8;--;0,6;--
2021;Sudeste;SP;3513504;Cubatão;Total;Privada;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3513504;Cubatão;Urbana;Privada;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3513504;Cubatão;Total;Pública;97,1;91,1;2,3;4,4;0,6;4,5
2021;Sudeste;SP;3513504;Cubatão;Urbana;Pública;97,1;91,1;2,3;4,4;0,6;4,5
2021;Sudeste;SP;3513603;Cunha;Total;Total;98,6;94,8;0,9;0,7;0,5;4,5
2021;Sudeste;SP;3513603;Cunha;Urbana;Total;98,4;94,8;0,9;0,8;0,7;4,4
2021;Sudeste;SP;3513603;Cunha;Rural;Total;99,1;94,5;0,9;0,0;0,0;5,5
2021;Sudeste;SP;3513603;Cunha;Total;Estadual;98,0;94,5;0,9;0,7;1,1;4,8
2021;Sudeste;SP;3513603;Cunha;Urbana;Estadual;97,7;94,5;1,0;0,8;1,3;4,7
2021;Sudeste;SP;3513603;Cunha;Rural;Estadual;100,0;94,5;0,0;0,0;0,0;5,5
2021;Sudeste;SP;3513603;Cunha;Total;Municipal;99,1;--;0,9;--;0,0;--
2021;Sudeste;SP;3513603;Cunha;Urbana;Municipal;99,2;--;0,8;--;0,0;--
2021;Sudeste;SP;3513603;Cunha;Rural;Municipal;98,8;--;1,2;--;0,0;--
2021;Sudeste;SP;3513603;Cunha;Total;Privada;99,0;100,0;1,0;0,0;0,0;0,0
2021;Sudeste;SP;3513603;Cunha;Urbana;Privada;99,0;100,0;1,0;0,0;0,0;0,0
2021;Sudeste;SP;3513603;Cunha;Total;Pública;98,6;94,5;0,9;0,7;0,5;4,8
2021;Sudeste;SP;3513603;Cunha;Urbana;Pública;98,4;94,5;0,9;0,8;0,7;4,7
2021;Sudeste;SP;3513603;Cunha;Rural;Pública;99,1;94,5;0,9;0,0;0,0;5,5
2021;Sudeste;SP;3513702;Descalvado;Total;Total;98,7;97,5;1,3;1,3;0,0;1,2
2021;Sudeste;SP;3513702;Descalvado;Urbana;Total;98,7;97,5;1,3;1,3;0,0;1,2
2021;Sudeste;SP;3513702;Descalvado;Total;Estadual;--;96,8;--;1,7;--;1,5
2021;Sudeste;SP;3513702;Descalvado;Urbana;Estadual;--;96,8;--;1,7;--;1,5
2021;Sudeste;SP;3513702;Descalvado;Total;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3513702;Descalvado;Urbana;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3513702;Descalvado;Total;Privada;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3513702;Descalvado;Urbana;Privada;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3513702;Descalvado;Total;Pública;98,4;96,8;1,6;1,7;0,0;1,5
2021;Sudeste;SP;3513702;Descalvado;Urbana;Pública;98,4;96,8;1,6;1,7;0,0;1,5
2021;Sudeste;SP;3513801;Diadema;Total;Total;99,3;96,6;0,3;1,2;0,4;2,2
2021;Sudeste;SP;3513801;Diadema;Urbana;Total;99,3;96,6;0,3;1,2;0,4;2,2
2021;Sudeste;SP;3513801;Diadema;Total;Estadual;99,0;96,4;0,3;1,2;0,7;2,4
2021;Sudeste;SP;3513801;Diadema;Urbana;Estadual;99,0;96,4;0,3;1,2;0,7;2,4
2021;Sudeste;SP;3513801;Diadema;Total;Municipal;99,7;--;0,2;--;0,1;--
2021;Sudeste;SP;3513801;Diadema;Urbana;Municipal;99,7;--;0,2;--;0,1;--
2021;Sudeste;SP;3513801;Diadema;Total;Privada;99,6;99,3;0,4;0,7;0,0;0,0
2021;Sudeste;SP;3513801;Diadema;Urbana;Privada;99,6;99,3;0,4;0,7;0,0;0,0
2021;Sudeste;SP;3513801;Diadema;Total;Pública;99,2;96,4;0,3;1,2;0,5;2,4
2021;Sudeste;SP;3513801;Diadema;Urbana;Pública;99,2;96,4;0,3;1,2;0,5;2,4
2021;Sudeste;SP;3513850;Dirce Reis;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513850;Dirce Reis;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513850;Dirce Reis;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513850;Dirce Reis;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513850;Dirce Reis;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513850;Dirce Reis;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3513850;Dirce Reis;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513850;Dirce Reis;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3513900;Divinolândia;Total;Total;99,2;94,9;0,1;0,3;0,7;4,8
