NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_DEPENDENCIA;NO_CATEGORIA;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
2021;Sudeste;SP;3505609;Barrinha;Municipal;Total;286;99,0;2.305,29;2.571,45;2.660,29;3.206,00;628,00;30,8;3.454,95
2021;Sudeste;SP;3505609;Barrinha;Municipal;Superior;281;98,9;2.299,65;2.584,54;2.664,69;3.209,27;633,62;30,8;3.463,16
2021;Sudeste;SP;3505609;Barrinha;Municipal;Sem Superior;5;100,0;2.403,43;2.416,66;2.448,36;2.540,13;79,88;31,9;3.073,16
2021;Sudeste;SP;3505708;Barueri;Municipal;Total;3.057;93,9;3.996,89;4.839,72;5.059,46;5.706,89;1.573,81;35,7;5.673,57
2021;Sudeste;SP;3505708;Barueri;Municipal;Superior;3.012;93,9;3.996,89;4.842,42;5.066,37;5.724,35;1.581,06;35,7;5.683,16
2021;Sudeste;SP;3505708;Barueri;Municipal;Sem Superior;45;91,1;3.955,24;4.588,03;4.562,07;5.092,87;760,51;36,5;4.999,11
2021;Sudeste;SP;3505807;Bastos;Municipal;Total;76;100,0;2.364,47;3.377,40;3.534,79;4.098,88;1.332,56;32,1;4.398,59
2021;Sudeste;SP;3505807;Bastos;Municipal;Superior;75;100,0;2.306,25;3.446,94;3.546,52;4.112,05;1.337,51;32,2;4.409,27
2021;Sudeste;SP;3505807;Bastos;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3505906;Batatais;Municipal;Total;284;99,6;3.810,54;4.942,53;5.082,65;6.292,58;1.460,97;32,8;6.197,54
2021;Sudeste;SP;3505906;Batatais;Municipal;Superior;270;99,6;3.823,50;4.977,96;5.138,68;6.427,50;1.462,39;32,6;6.309,24
2021;Sudeste;SP;3505906;Batatais;Municipal;Sem Superior;14;100,0;3.156,24;4.029,09;4.005,09;4.621,99;912,85;37,1;4.313,17
2021;Sudeste;SP;3506003;Bauru;Municipal;Total;1.058;100,0;2.264,29;3.838,43;3.829,50;4.735,26;1.635,94;20,3;7.552,22
2021;Sudeste;SP;3506003;Bauru;Municipal;Superior;1.039;100,0;2.277,91;3.836,71;3.832,43;4.749,80;1.632,10;20,2;7.576,05
2021;Sudeste;SP;3506003;Bauru;Municipal;Sem Superior;19;100,0;1.883,61;4.208,17;3.685,67;4.658,66;1.808,94;22,7;6.506,95
2021;Sudeste;SP;3506102;Bebedouro;Municipal;Total;553;95,8;2.236,50;2.731,86;2.654,23;2.938,72;688,52;20,5;5.188,43
2021;Sudeste;SP;3506102;Bebedouro;Municipal;Superior;541;95,9;2.244,82;2.732,70;2.661,85;2.951,04;693,31;20,5;5.206,12
2021;Sudeste;SP;3506102;Bebedouro;Municipal;Sem Superior;12;91,7;2.180,75;2.389,46;2.328,43;2.531,24;286,47;20,9;4.449,36
2021;Sudeste;SP;3506201;Bento de Abreu;Municipal;Total;16;100,0;3.092,88;4.883,49;4.574,40;5.653,54;1.173,44;31,3;5.855,23
2021;Sudeste;SP;3506201;Bento de Abreu;Municipal;Superior;14;100,0;3.170,26;4.883,49;4.596,84;5.610,00;1.133,30;31,4;5.850,53
2021;Sudeste;SP;3506201;Bento de Abreu;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3506300;Bernardino de Campos;Municipal;Total;75;96,0;3.115,87;3.403,20;3.458,71;3.891,69;660,76;32,1;4.307,42
2021;Sudeste;SP;3506300;Bernardino de Campos;Municipal;Superior;70;95,7;3.115,87;3.403,20;3.468,08;3.891,69;669,09;31,7;4.369,98
2021;Sudeste;SP;3506300;Bernardino de Campos;Municipal;Sem Superior;5;100,0;3.281,66;3.548,27;3.336,44;3.548,27;525,30;37,0;3.606,96
2021;Sudeste;SP;3506359;Bertioga;Municipal;Total;505;99,8;3.666,24;4.959,16;5.840,40;6.246,40;3.242,32;36,5;6.397,95
2021;Sudeste;SP;3506359;Bertioga;Municipal;Superior;466;99,8;3.663,09;5.059,50;5.907,20;6.347,89;3.320,47;36,5;6.469,01
2021;Sudeste;SP;3506359;Bertioga;Municipal;Sem Superior;39;100,0;4.128,48;4.609,58;5.030,86;5.364,30;1.894,29;36,4;5.533,01
2021;Sudeste;SP;3506409;Bilac;Municipal;Total;37;97,3;2.695,30;3.227,67;3.587,52;4.426,26;1.120,51;31,6;4.545,02
2021;Sudeste;SP;3506409;Bilac;Municipal;Superior;37;97,3;2.695,30;3.227,67;3.587,52;4.426,26;1.120,51;31,6;4.545,02
2021;Sudeste;SP;3506508;Birigui;Municipal;Total;734;99,9;2.926,62;3.404,78;3.703,90;4.402,43;1.415,51;30,9;4.799,21
2021;Sudeste;SP;3506508;Birigui;Municipal;Superior;731;99,9;2.926,62;3.404,78;3.705,41;4.339,75;1.416,26;30,9;4.801,07
2021;Sudeste;SP;3506508;Birigui;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3506607;Biritiba Mirim;Municipal;Total;170;100,0;2.632,84;3.436,93;3.449,59;4.035,69;901,20;36,0;3.832,88
2021;Sudeste;SP;3506607;Biritiba Mirim;Municipal;Superior;149;100,0;2.640,94;3.436,93;3.454,52;4.046,85;917,65;36,0;3.838,36
2021;Sudeste;SP;3506607;Biritiba Mirim;Municipal;Sem Superior;21;100,0;2.622,90;3.475,38;3.414,04;3.779,33;771,27;36,0;3.793,38
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Municipal;Total;152;97,4;2.626,31;2.672,36;2.875,46;3.061,75;699,14;29,2;3.940,14
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Municipal;Superior;151;97,4;2.629,68;2.672,64;2.878,90;3.061,75;699,27;29,2;3.945,41
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3506805;Bocaina;Municipal;Total;69;100,0;2.830,46;3.253,70;3.334,50;3.613,83;617,70;26,3;5.068,96
2021;Sudeste;SP;3506805;Bocaina;Municipal;Superior;69;100,0;2.830,46;3.253,70;3.334,50;3.613,83;617,70;26,3;5.068,96
2021;Sudeste;SP;3506904;Bofete;Municipal;Total;74;93,2;2.736,04;3.235,11;3.492,14;4.173,16;955,52;32,8;4.263,10
2021;Sudeste;SP;3506904;Bofete;Municipal;Superior;68;92,6;2.736,04;3.136,46;3.465,46;4.173,16;938,00;32,6;4.250,59
2021;Sudeste;SP;3506904;Bofete;Municipal;Sem Superior;6;100,0;2.721,87;3.294,80;3.760,88;4.833,67;1.080,64;34,3;4.382,78
2021;Sudeste;SP;3507001;Boituva;Municipal;Total;459;98,9;3.426,71;3.956,51;4.178,10;4.795,49;1.125,59;32,5;5.140,17
2021;Sudeste;SP;3507001;Boituva;Municipal;Superior;457;98,9;3.428,74;3.964,83;4.183,09;4.805,82;1.124,67;32,5;5.145,64
2021;Sudeste;SP;3507001;Boituva;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Municipal;Total;119;100,0;3.075,49;3.529,33;3.544,31;3.981,09;704,72;24,8;5.708,77
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Municipal;Superior;114;100,0;3.040,97;3.462,02;3.527,77;3.895,19;703,95;24,6;5.727,38
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Municipal;Sem Superior;5;100,0;3.653,61;4.023,18;3.979,76;4.266,65;572,93;30,0;5.306,34
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Municipal;Total;36;100,0;1.983,13;2.367,01;2.329,43;2.512,80;451,57;32,4;2.873,26
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Municipal;Superior;35;100,0;1.983,13;2.367,01;2.324,73;2.512,80;457,32;32,4;2.874,16
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3507209;Borá;Municipal;Total;15;100,0;2.158,48;2.212,85;2.269,65;2.259,27;142,18;32,8;2.767,16
2021;Sudeste;SP;3507209;Borá;Municipal;Superior;15;100,0;2.158,48;2.212,85;2.269,65;2.259,27;142,18;32,8;2.767,16
2021;Sudeste;SP;3507308;Boracéia;Municipal;Total;39;94,9;2.679,24;2.918,17;2.917,12;3.181,36;546,19;30,0;3.889,49
2021;Sudeste;SP;3507308;Boracéia;Municipal;Superior;39;94,9;2.679,24;2.918,17;2.917,12;3.181,36;546,19;30,0;3.889,49
2021;Sudeste;SP;3507407;Borborema;Municipal;Total;52;100,0;2.897,84;3.220,44;3.438,67;4.119,15;707,37;20,0;6.877,34
2021;Sudeste;SP;3507407;Borborema;Municipal;Superior;47;100,0;2.897,84;3.218,35;3.481,12;4.119,15;713,60;20,0;6.962,24
2021;Sudeste;SP;3507407;Borborema;Municipal;Sem Superior;5;100,0;2.547,07;3.237,90;3.123,33;3.293,37;567,25;20,0;6.246,67
2021;Sudeste;SP;3507456;Borebi;Municipal;Total;33;100,0;2.205,53;2.491,58;2.546,65;2.809,04;637,49;29,2;3.494,37
2021;Sudeste;SP;3507456;Borebi;Municipal;Superior;33;100,0;2.205,53;2.491,58;2.546,65;2.809,04;637,49;29,2;3.494,37
2021;Sudeste;SP;3507506;Botucatu;Municipal;Total;520;95,8;3.189,07;3.775,34;4.211,35;4.982,77;1.389,93;29,0;5.809,38
2021;Sudeste;SP;3507506;Botucatu;Municipal;Superior;513;95,7;3.191,08;3.810,89;4.222,40;4.983,10;1.392,52;29,0;5.825,42
2021;Sudeste;SP;3507506;Botucatu;Municipal;Sem Superior;7;100,0;2.451,48;3.718,21;3.409,56;3.932,10;870,18;29,3;4.656,96
2021;Sudeste;SP;3507605;Bragança Paulista;Municipal;Total;912;93,6;2.803,33;3.277,31;3.268,28;3.716,09;679,97;27,0;4.844,83
2021;Sudeste;SP;3507605;Bragança Paulista;Municipal;Superior;844;93,6;2.803,33;3.283,44;3.265,24;3.717,16;684,47;27,0;4.837,41
2021;Sudeste;SP;3507605;Bragança Paulista;Municipal;Sem Superior;68;94,1;2.837,35;3.258,94;3.305,62;3.687,73;620,81;26,8;4.936,66
2021;Sudeste;SP;3507704;Braúna;Municipal;Total;25;100,0;2.302,76;2.447,85;3.041,14;2.788,27;2.487,89;29,6;4.106,84
2021;Sudeste;SP;3507704;Braúna;Municipal;Superior;25;100,0;2.302,76;2.447,85;3.041,14;2.788,27;2.487,89;29,6;4.106,84
2021;Sudeste;SP;3507753;Brejo Alegre;Municipal;Total;20;100,0;3.058,06;3.984,76;3.876,85;4.251,18;966,59;29,2;5.310,76
2021;Sudeste;SP;3507753;Brejo Alegre;Municipal;Superior;20;100,0;3.058,06;3.984,76;3.876,85;4.251,18;966,59;29,2;5.310,76
2021;Sudeste;SP;3507803;Brodowski;Municipal;Total;214;97,2;2.144,54;2.554,26;2.918,58;3.535,06;976,48;27,6;4.236,38
2021;Sudeste;SP;3507803;Brodowski;Municipal;Superior;202;97,5;2.144,54;2.516,56;2.927,30;3.580,69;993,97;27,4;4.267,56
2021;Sudeste;SP;3507803;Brodowski;Municipal;Sem Superior;12;91,7;2.150,83;2.789,19;2.770,77;3.253,18;588,46;29,6;3.746,39
2021;Sudeste;SP;3507902;Brotas;Municipal;Total;128;98,4;3.945,56;5.407,59;5.200,78;6.295,65;1.547,19;32,3;6.433,50
2021;Sudeste;SP;3507902;Brotas;Municipal;Superior;123;98,4;3.945,56;5.430,84;5.235,96;6.295,65;1.550,17;32,4;6.454,19
2021;Sudeste;SP;3507902;Brotas;Municipal;Sem Superior;5;100,0;3.060,47;4.372,76;4.482,26;5.569,21;1.290,04;30,0;5.976,35
2021;Sudeste;SP;3508009;Buri;Municipal;Total;196;99,0;2.565,58;2.950,42;2.954,46;3.471,08;598,49;34,5;3.420,70
2021;Sudeste;SP;3508009;Buri;Municipal;Superior;196;99,0;2.565,58;2.950,42;2.954,46;3.471,08;598,49;34,5;3.420,70
2021;Sudeste;SP;3508108;Buritama;Municipal;Total;69;98,6;3.356,37;4.291,98;4.501,49;5.546,61;1.620,51;29,1;6.191,39
2021;Sudeste;SP;3508108;Buritama;Municipal;Superior;67;98,5;3.356,37;4.291,98;4.514,47;5.547,58;1.637,02;29,1;6.214,78
2021;Sudeste;SP;3508108;Buritama;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3508207;Buritizal;Municipal;Total;43;100,0;2.318,54;2.408,54;2.655,80;2.783,03;640,04;28,0;3.799,03
2021;Sudeste;SP;3508207;Buritizal;Municipal;Superior;43;100,0;2.318,54;2.408,54;2.655,80;2.783,03;640,04;28,0;3.799,03
2021;Sudeste;SP;3508306;Cabrália Paulista;Municipal;Total;32;100,0;2.159,79;2.862,58;2.863,98;3.210,76;630,49;27,0;4.235,38
2021;Sudeste;SP;3508306;Cabrália Paulista;Municipal;Superior;31;100,0;2.159,79;2.862,58;2.868,30;3.210,76;640,40;27,3;4.205,44
2021;Sudeste;SP;3508306;Cabrália Paulista;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3508405;Cabreúva;Municipal;Total;343;100,0;3.993,96;4.234,80;4.431,00;4.754,18;701,63;37,3;4.756,74
2021;Sudeste;SP;3508405;Cabreúva;Municipal;Superior;328;100,0;4.014,41;4.267,47;4.460,15;4.754,75;673,98;37,2;4.793,16
2021;Sudeste;SP;3508405;Cabreúva;Municipal;Sem Superior;15;100,0;3.420,91;3.832,58;3.793,37;4.111,27;948,30;38,1;3.979,06
2021;Sudeste;SP;3508504;Caçapava;Municipal;Total;364;90,7;2.981,81;3.492,36;3.807,73;4.311,21;1.332,37;26,3;5.784,40
2021;Sudeste;SP;3508504;Caçapava;Municipal;Superior;353;90,4;2.985,65;3.517,08;3.838,54;4.333,44;1.335,38;26,4;5.824,66
2021;Sudeste;SP;3508504;Caçapava;Municipal;Sem Superior;11;100,0;2.277,19;2.473,46;2.745,63;3.379,94;580,75;25,3;4.338,77
2021;Sudeste;SP;3508603;Cachoeira Paulista;Municipal;Total;199;99,5;3.065,11;3.632,61;4.446,69;5.704,76;1.846,03;40,0;4.446,69
2021;Sudeste;SP;3508603;Cachoeira Paulista;Municipal;Superior;199;99,5;3.065,11;3.632,61;4.446,69;5.704,76;1.846,03;40,0;4.446,69
2021;Sudeste;SP;3508702;Caconde;Municipal;Total;113;98,2;2.448,68;2.635,45;2.750,80;2.967,12;559,35;29,8;3.690,43
2021;Sudeste;SP;3508702;Caconde;Municipal;Superior;109;98,2;2.471,34;2.638,09;2.751,99;2.967,12;554,50;29,8;3.692,84
2021;Sudeste;SP;3508702;Caconde;Municipal;Sem Superior;4;100,0;2.281,31;2.377,22;2.717,69;3.154,07;680,10;30,0;3.623,59
2021;Sudeste;SP;3508801;Cafelândia;Municipal;Total;84;89,3;2.521,40;3.628,39;4.107,67;5.427,59;1.710,45;32,9;4.996,38
2021;Sudeste;SP;3508801;Cafelândia;Municipal;Superior;83;89,2;2.521,55;3.628,39;4.144,60;5.427,59;1.693,05;32,8;5.056,48
2021;Sudeste;SP;3508801;Cafelândia;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3508900;Caiabu;Municipal;Total;33;100,0;2.029,09;2.275,14;2.317,60;2.693,67;663,52;24,6;3.769,07
2021;Sudeste;SP;3508900;Caiabu;Municipal;Superior;32;100,0;2.029,09;2.275,14;2.305,85;2.656,76;670,42;24,4;3.775,89
2021;Sudeste;SP;3508900;Caiabu;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3509007;Caieiras;Municipal;Total;513;97,7;3.319,09;3.589,85;3.618,19;3.875,20;544,16;34,5;4.199,98
2021;Sudeste;SP;3509007;Caieiras;Municipal;Superior;493;97,8;3.354,63;3.609,85;3.663,83;3.878,05;487,55;34,5;4.249,68
2021;Sudeste;SP;3509007;Caieiras;Municipal;Sem Superior;20;95,0;1.932,12;2.161,86;2.467,78;3.087,25;626,27;33,8;2.921,36
2021;Sudeste;SP;3509106;Caiuá;Municipal;Total;39;100,0;1.852,08;2.227,65;2.474,00;3.071,22;781,98;30,4;3.253,59
2021;Sudeste;SP;3509106;Caiuá;Municipal;Superior;37;100,0;1.852,08;2.227,65;2.505,78;3.126,94;789,68;29,9;3.351,11
2021;Sudeste;SP;3509106;Caiuá;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3509205;Cajamar;Municipal;Total;627;97,4;3.896,17;4.738,12;5.003,39;5.589,85;1.580,60;30,4;6.583,40
2021;Sudeste;SP;3509205;Cajamar;Municipal;Superior;625;97,4;3.896,17;4.748,64;5.007,30;5.623,17;1.580,77;30,4;6.588,28
2021;Sudeste;SP;3509205;Cajamar;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3509254;Cajati;Municipal;Total;182;100,0;2.421,16;2.821,04;2.859,21;3.173,86;532,21;30,2;3.791,44
2021;Sudeste;SP;3509254;Cajati;Municipal;Superior;163;100,0;2.396,50;2.877,77;2.881,38;3.187,70;545,17;30,1;3.826,19
2021;Sudeste;SP;3509254;Cajati;Municipal;Sem Superior;19;100,0;2.428,19;2.583,52;2.668,98;2.806,36;350,87;30,5;3.497,29
2021;Sudeste;SP;3509304;Cajobi;Municipal;Total;84;100,0;1.745,07;2.048,45;2.012,46;2.342,62;523,84;30,1;2.672,29
2021;Sudeste;SP;3509304;Cajobi;Municipal;Superior;83;100,0;1.745,07;2.048,45;2.011,06;2.342,62;526,69;30,1;2.670,30
2021;Sudeste;SP;3509304;Cajobi;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3509403;Cajuru;Municipal;Total;145;97,2;2.515,07;2.903,24;2.849,61;3.135,19;495,44;25,0;4.566,83
2021;Sudeste;SP;3509403;Cajuru;Municipal;Superior;136;97,1;2.510,26;2.874,27;2.850,27;3.151,64;506,45;24,8;4.593,64
2021;Sudeste;SP;3509403;Cajuru;Municipal;Sem Superior;9;100,0;2.751,49;2.917,56;2.839,69;3.053,47;282,82;27,1;4.198,39
2021;Sudeste;SP;3509452;Campina do Monte Alegre;Municipal;Total;49;100,0;2.620,14;2.844,12;2.953,72;3.308,90;473,54;29,1;4.055,30
2021;Sudeste;SP;3509452;Campina do Monte Alegre;Municipal;Superior;49;100,0;2.620,14;2.844,12;2.953,72;3.308,90;473,54;29,1;4.055,30
2021;Sudeste;SP;3509502;Campinas;Municipal;Total;2.449;89,1;5.743,16;7.027,04;7.308,82;8.540,71;2.094,74;36,5;8.014,67
2021;Sudeste;SP;3509502;Campinas;Municipal;Superior;2.426;89,3;5.765,35;7.038,12;7.320,01;8.551,83;2.095,41;36,5;8.026,51
2021;Sudeste;SP;3509502;Campinas;Municipal;Sem Superior;23;65,2;4.969,80;5.152,69;5.555,54;6.211,17;925,45;36,2;6.145,32
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Municipal;Total;593;99,0;2.832,60;3.449,17;3.598,99;4.117,32;938,09;31,2;4.616,08
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Municipal;Superior;591;99,0;2.848,10;3.450,21;3.602,53;4.131,58;937,77;31,2;4.620,02
2021;Sudeste;SP;3509601;Campo Limpo Paulista;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3509700;Campos do Jordão;Municipal;Total;390;99,2;2.763,80;3.163,35;3.525,15;3.820,31;1.242,11;21,3;6.626,26
2021;Sudeste;SP;3509700;Campos do Jordão;Municipal;Superior;378;99,5;2.771,79;3.164,66;3.550,98;3.820,83;1.232,58;21,2;6.708,42
2021;Sudeste;SP;3509700;Campos do Jordão;Municipal;Sem Superior;12;91,7;1.182,67;2.551,64;2.513,02;3.698,26;1.190,19;25,5;3.949,03
2021;Sudeste;SP;3509809;Campos Novos Paulista;Municipal;Total;32;100,0;3.640,50;4.027,25;4.549,28;5.297,72;1.508,92;30,6;5.941,26
2021;Sudeste;SP;3509809;Campos Novos Paulista;Municipal;Superior;32;100,0;3.640,50;4.027,25;4.549,28;5.297,72;1.508,92;30,6;5.941,26
2021;Sudeste;SP;3509908;Cananéia;Municipal;Total;93;79,6;3.680,84;4.153,29;4.400,04;5.344,31;963,70;36,7;4.794,31
2021;Sudeste;SP;3509908;Cananéia;Municipal;Superior;88;84,1;3.680,84;4.153,29;4.400,04;5.344,31;963,70;36,7;4.794,31
2021;Sudeste;SP;3509908;Cananéia;Municipal;Sem Superior;5;0,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3509957;Canas;Municipal;Total;65;100,0;2.504,95;2.888,75;3.225,19;4.430,40;1.117,89;39,8;3.244,40
2021;Sudeste;SP;3509957;Canas;Municipal;Superior;65;100,0;2.504,95;2.888,75;3.225,19;4.430,40;1.117,89;39,8;3.244,40
2021;Sudeste;SP;3510005;Cândido Mota;Municipal;Total;196;91,8;2.517,62;2.763,70;2.827,12;3.090,89;567,94;30,7;3.682,30
2021;Sudeste;SP;3510005;Cândido Mota;Municipal;Superior;189;91,5;2.512,27;2.763,70;2.829,29;3.090,89;573,28;30,7;3.686,63
2021;Sudeste;SP;3510005;Cândido Mota;Municipal;Sem Superior;7;100,0;2.545,55;2.724,33;2.763,44;2.852,30;373,08;31,1;3.556,24
2021;Sudeste;SP;3510104;Cândido Rodrigues;Municipal;Total;31;90,3;1.430,77;2.013,65;2.106,72;2.579,62;687,60;37,1;2.273,56
2021;Sudeste;SP;3510104;Cândido Rodrigues;Municipal;Superior;31;90,3;1.430,77;2.013,65;2.106,72;2.579,62;687,60;37,1;2.273,56
2021;Sudeste;SP;3510153;Canitar;Municipal;Total;51;100,0;2.399,31;3.296,64;3.076,13;3.724,74;950,52;30,6;4.027,38
2021;Sudeste;SP;3510153;Canitar;Municipal;Superior;49;100,0;2.398,99;3.296,64;3.088,88;3.826,59;965,36;30,5;4.054,18
2021;Sudeste;SP;3510153;Canitar;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3510203;Capão Bonito;Municipal;Total;353;79,6;3.118,61;3.406,91;3.646,73;4.160,07;840,01;41,4;3.524,91
2021;Sudeste;SP;3510203;Capão Bonito;Municipal;Superior;329;83,0;3.158,80;3.408,51;3.659,73;4.166,61;820,28;41,4;3.532,16
2021;Sudeste;SP;3510203;Capão Bonito;Municipal;Sem Superior;24;33,3;d;d;d;d;d;d;d
2021;Sudeste;SP;3510302;Capela do Alto;Municipal;Total;180;100,0;2.678,59;3.268,74;3.238,10;3.665,21;776,50;34,6;3.742,01
2021;Sudeste;SP;3510302;Capela do Alto;Municipal;Superior;178;100,0;2.684,22;3.291,44;3.244,88;3.718,87;778,12;34,6;3.751,53
2021;Sudeste;SP;3510302;Capela do Alto;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3510401;Capivari;Municipal;Total;421;100,0;2.836,53;3.387,92;3.498,54;3.949,58;784,01;29,8;4.688,90
2021;Sudeste;SP;3510401;Capivari;Municipal;Superior;404;100,0;2.836,53;3.404,54;3.520,44;3.958,80;781,53;29,9;4.711,01
2021;Sudeste;SP;3510401;Capivari;Municipal;Sem Superior;17;100,0;2.573,81;2.796,43;2.999,71;2.982,90;665,83;28,8;4.166,26
2021;Sudeste;SP;3510500;Caraguatatuba;Municipal;Total;838;98,9;3.125,74;3.952,08;4.964,21;5.739,11;2.906,53;26,5;7.485,62
2021;Sudeste;SP;3510500;Caraguatatuba;Municipal;Superior;832;99,2;3.128,98;3.952,08;4.970,47;5.741,21;2.909,96;26,5;7.490,41
2021;Sudeste;SP;3510500;Caraguatatuba;Municipal;Sem Superior;6;66,7;2.439,08;3.622,57;3.431,37;4.423,67;1.094,20;22,5;6.100,22
2021;Sudeste;SP;3510609;Carapicuíba;Municipal;Total;719;84,7;2.250,47;2.578,28;2.885,55;3.369,48;865,69;29,1;3.966,04
2021;Sudeste;SP;3510609;Carapicuíba;Municipal;Superior;709;84,6;2.250,47;2.578,28;2.882,24;3.349,62;864,22;29,1;3.965,31
2021;Sudeste;SP;3510609;Carapicuíba;Municipal;Sem Superior;10;90,0;2.240,27;2.986,37;3.122,61;3.930,05;934,94;31,1;4.014,78
2021;Sudeste;SP;3510708;Cardoso;Municipal;Total;58;100,0;3.598,70;4.561,41;4.571,40;5.776,64;1.477,18;39,7;4.609,33
2021;Sudeste;SP;3510708;Cardoso;Municipal;Superior;56;100,0;3.598,70;4.570,10;4.601,67;6.088,89;1.487,24;39,6;4.649,38
2021;Sudeste;SP;3510708;Cardoso;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3510807;Casa Branca;Municipal;Total;210;95,2;1.510,94;2.045,81;3.053,95;4.115,77;2.153,35;31,8;3.843,87
2021;Sudeste;SP;3510807;Casa Branca;Municipal;Superior;175;94,3;1.542,59;2.476,86;3.199,79;4.267,65;2.130,34;31,6;4.049,57
2021;Sudeste;SP;3510807;Casa Branca;Municipal;Sem Superior;35;100,0;1.455,33;1.794,83;2.389,17;2.597,16;2.132,47;32,6;2.934,07
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Municipal;Total;47;95,7;1.824,90;2.332,83;2.394,91;3.054,64;962,52;27,1;3.535,66
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Municipal;Superior;43;95,3;1.824,90;2.197,75;2.361,31;3.042,27;961,48;26,9;3.508,85
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Municipal;Sem Superior;4;100,0;2.051,01;2.787,18;2.806,45;3.561,89;876,16;29,3;3.837,88
2021;Sudeste;SP;3511003;Castilho;Municipal;Total;147;98,6;2.585,80;3.302,64;3.181,31;3.840,74;782,96;28,4;4.486,62
2021;Sudeste;SP;3511003;Castilho;Municipal;Superior;144;98,6;2.552,38;3.315,25;3.189,24;3.840,74;789,28;28,4;4.489,79
2021;Sudeste;SP;3511003;Castilho;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3511102;Catanduva;Municipal;Total;876;97,6;3.980,77;4.476,41;4.994,57;5.728,71;1.652,30;41,6;4.804,72
2021;Sudeste;SP;3511102;Catanduva;Municipal;Superior;863;97,7;3.980,77;4.476,41;4.989,70;5.701,14;1.649,14;41,6;4.802,49
2021;Sudeste;SP;3511102;Catanduva;Municipal;Sem Superior;13;92,3;3.903,79;4.341,35;5.349,53;6.193,18;1.833,96;43,1;4.961,25
2021;Sudeste;SP;3511201;Catiguá;Municipal;Total;44;97,7;2.029,77;2.700,62;2.670,70;3.261,33;789,32;29,5;3.624,08
2021;Sudeste;SP;3511201;Catiguá;Municipal;Superior;44;97,7;2.029,77;2.700,62;2.670,70;3.261,33;789,32;29,5;3.624,08
2021;Sudeste;SP;3511300;Cedral;Municipal;Total;108;99,1;2.851,52;3.156,98;3.313,81;3.789,87;671,30;30,7;4.314,90
2021;Sudeste;SP;3511300;Cedral;Municipal;Superior;107;99,1;2.850,33;3.081,65;3.313,02;3.789,87;674,47;30,9;4.292,73
2021;Sudeste;SP;3511300;Cedral;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3511409;Cerqueira César;Municipal;Total;147;100,0;3.579,97;3.995,76;4.033,59;4.459,62;941,48;34,4;4.686,99
2021;Sudeste;SP;3511409;Cerqueira César;Municipal;Superior;142;100,0;3.575,12;3.995,76;4.034,11;4.459,62;944,21;34,4;4.691,25
