NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2021;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Pública;18.7;28.9
2021;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Pública;14.2;28.9
2021;Norte;RO;1100379;Alto Alegre dos Parecis;Rural;Pública;23.3;--
2021;Norte;RO;1100403;Alto Paraíso;Total;Total;18.1;31.5
2021;Norte;RO;1100403;Alto Paraíso;Urbana;Total;16.3;31.5
2021;Norte;RO;1100403;Alto Paraíso;Rural;Total;21.3;--
2021;Norte;RO;1100403;Alto Paraíso;Total;Estadual;22.7;31.5
2021;Norte;RO;1100403;Alto Paraíso;Urbana;Estadual;22.7;31.5
2021;Norte;RO;1100403;Alto Paraíso;Total;Municipal;19.2;--
2021;Norte;RO;1100403;Alto Paraíso;Urbana;Municipal;14.9;--
2021;Norte;RO;1100403;Alto Paraíso;Rural;Municipal;21.3;--
2021;Norte;RO;1100403;Alto Paraíso;Total;Privada;4.6;--
2021;Norte;RO;1100403;Alto Paraíso;Urbana;Privada;4.6;--
2021;Norte;RO;1100403;Alto Paraíso;Total;Pública;20.4;31.5
2021;Norte;RO;1100403;Alto Paraíso;Urbana;Pública;19.8;31.5
2021;Norte;RO;1100403;Alto Paraíso;Rural;Pública;21.3;--
2021;Norte;RO;1100452;Buritis;Total;Total;10.7;26.6
2021;Norte;RO;1100452;Buritis;Urbana;Total;11.4;26.6
2021;Norte;RO;1100452;Buritis;Rural;Total;5.3;--
2021;Norte;RO;1100452;Buritis;Total;Estadual;16.5;26.6
2021;Norte;RO;1100452;Buritis;Urbana;Estadual;16.5;26.6
2021;Norte;RO;1100452;Buritis;Total;Municipal;4.6;--
2021;Norte;RO;1100452;Buritis;Urbana;Municipal;4.3;--
2021;Norte;RO;1100452;Buritis;Rural;Municipal;5.3;--
2021;Norte;RO;1100452;Buritis;Total;Privada;0.8;--
2021;Norte;RO;1100452;Buritis;Urbana;Privada;0.8;--
2021;Norte;RO;1100452;Buritis;Total;Pública;11;26.6
2021;Norte;RO;1100452;Buritis;Urbana;Pública;11.7;26.6
2021;Norte;RO;1100452;Buritis;Rural;Pública;5.3;--
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Total;10.2;16.4
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Total;10.2;18.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Total;--;11.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Estadual;17.2;18.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Estadual;17.2;18.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Municipal;2.4;--
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Municipal;2.4;--
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Privada;--;11.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Privada;--;11.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Pública;10.2;18.8
2021;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Pública;10.2;18.8
2021;Norte;RO;1100601;Cacaulândia;Total;Total;13.3;12.6
2021;Norte;RO;1100601;Cacaulândia;Urbana;Total;10.6;12.6
2021;Norte;RO;1100601;Cacaulândia;Rural;Total;22.2;--
2021;Norte;RO;1100601;Cacaulândia;Total;Estadual;16.4;12.6
2021;Norte;RO;1100601;Cacaulândia;Urbana;Estadual;16.4;12.6
2021;Norte;RO;1100601;Cacaulândia;Total;Municipal;11.1;--
2021;Norte;RO;1100601;Cacaulândia;Urbana;Municipal;4.3;--
2021;Norte;RO;1100601;Cacaulândia;Rural;Municipal;22.2;--
2021;Norte;RO;1100601;Cacaulândia;Total;Pública;13.3;12.6
2021;Norte;RO;1100601;Cacaulândia;Urbana;Pública;10.6;12.6
2021;Norte;RO;1100601;Cacaulândia;Rural;Pública;22.2;--
2021;Norte;RO;1100700;Campo Novo de Rondônia;Total;Total;22.8;41.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Total;24.1;39.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Total;21.6;45.3
2021;Norte;RO;1100700;Campo Novo de Rondônia;Total;Estadual;37.5;41.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Estadual;36.5;39.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Estadual;39.8;45.3
2021;Norte;RO;1100700;Campo Novo de Rondônia;Total;Municipal;15.1;--
2021;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Municipal;11.9;--
2021;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Municipal;17;--
2021;Norte;RO;1100700;Campo Novo de Rondônia;Total;Pública;22.8;41.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Pública;24.1;39.9
2021;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Pública;21.6;45.3
2021;Norte;RO;1100809;Candeias do Jamari;Total;Total;24.2;32
2021;Norte;RO;1100809;Candeias do Jamari;Urbana;Total;23.1;31.6
2021;Norte;RO;1100809;Candeias do Jamari;Rural;Total;27.5;100
2021;Norte;RO;1100809;Candeias do Jamari;Total;Estadual;30.1;32
2021;Norte;RO;1100809;Candeias do Jamari;Urbana;Estadual;30.1;31.6
2021;Norte;RO;1100809;Candeias do Jamari;Rural;Estadual;42.9;100
2021;Norte;RO;1100809;Candeias do Jamari;Total;Municipal;19.7;--
2021;Norte;RO;1100809;Candeias do Jamari;Urbana;Municipal;13.6;--
2021;Norte;RO;1100809;Candeias do Jamari;Rural;Municipal;27.4;--
2021;Norte;RO;1100809;Candeias do Jamari;Total;Pública;24.2;32
2021;Norte;RO;1100809;Candeias do Jamari;Urbana;Pública;23.1;31.6
2021;Norte;RO;1100809;Candeias do Jamari;Rural;Pública;27.5;100
2021;Norte;RO;1100908;Castanheiras;Total;Total;11.4;34.8
2021;Norte;RO;1100908;Castanheiras;Urbana;Total;15.1;34.8
2021;Norte;RO;1100908;Castanheiras;Rural;Total;11;--
2021;Norte;RO;1100908;Castanheiras;Total;Estadual;15.1;34.8
2021;Norte;RO;1100908;Castanheiras;Urbana;Estadual;15.1;34.8
2021;Norte;RO;1100908;Castanheiras;Total;Municipal;11;--
2021;Norte;RO;1100908;Castanheiras;Rural;Municipal;11;--
2021;Norte;RO;1100908;Castanheiras;Total;Pública;11.4;34.8
2021;Norte;RO;1100908;Castanheiras;Urbana;Pública;15.1;34.8
2021;Norte;RO;1100908;Castanheiras;Rural;Pública;11;--
2021;Norte;RO;1100924;Chupinguaia;Total;Total;17.2;40.5
2021;Norte;RO;1100924;Chupinguaia;Urbana;Total;17.4;40.9
2021;Norte;RO;1100924;Chupinguaia;Rural;Total;16.7;36.8
2021;Norte;RO;1100924;Chupinguaia;Total;Estadual;26.4;40.5
2021;Norte;RO;1100924;Chupinguaia;Urbana;Estadual;25.1;40.9
2021;Norte;RO;1100924;Chupinguaia;Rural;Estadual;33.3;36.8
2021;Norte;RO;1100924;Chupinguaia;Total;Municipal;9.3;--
2021;Norte;RO;1100924;Chupinguaia;Urbana;Municipal;6.8;--
2021;Norte;RO;1100924;Chupinguaia;Rural;Municipal;11.8;--
2021;Norte;RO;1100924;Chupinguaia;Total;Pública;17.2;40.5
2021;Norte;RO;1100924;Chupinguaia;Urbana;Pública;17.4;40.9
2021;Norte;RO;1100924;Chupinguaia;Rural;Pública;16.7;36.8
2021;Norte;RO;1100940;Cujubim;Total;Total;18.5;34.5
2021;Norte;RO;1100940;Cujubim;Urbana;Total;18.1;34.5
2021;Norte;RO;1100940;Cujubim;Rural;Total;19.5;--
2021;Norte;RO;1100940;Cujubim;Total;Estadual;24.7;34.5
2021;Norte;RO;1100940;Cujubim;Urbana;Estadual;24.7;34.5
2021;Norte;RO;1100940;Cujubim;Total;Municipal;17.3;--
2021;Norte;RO;1100940;Cujubim;Urbana;Municipal;16.2;--
2021;Norte;RO;1100940;Cujubim;Rural;Municipal;19.5;--
2021;Norte;RO;1100940;Cujubim;Total;Privada;0;--
2021;Norte;RO;1100940;Cujubim;Urbana;Privada;0;--
2021;Norte;RO;1100940;Cujubim;Total;Pública;19;34.5
2021;Norte;RO;1100940;Cujubim;Urbana;Pública;18.8;34.5
2021;Norte;RO;1100940;Cujubim;Rural;Pública;19.5;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Total;Total;14.5;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Total;13.4;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Total;16.1;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Total;Estadual;23;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Estadual;22.7;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Estadual;37.5;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Total;Municipal;11.2;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Municipal;4.7;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Municipal;15.8;--
2021;Norte;RO;1101005;Governador Jorge Teixeira;Total;Pública;14.5;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Pública;13.4;28.2
2021;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Pública;16.1;--
2021;Norte;RO;1101104;Itapuã do Oeste;Total;Total;15.5;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Urbana;Total;15.9;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Rural;Total;6.3;--
2021;Norte;RO;1101104;Itapuã do Oeste;Total;Estadual;24.6;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Urbana;Estadual;24.6;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Total;Municipal;5.5;--
2021;Norte;RO;1101104;Itapuã do Oeste;Urbana;Municipal;5.4;--
2021;Norte;RO;1101104;Itapuã do Oeste;Rural;Municipal;6.3;--
2021;Norte;RO;1101104;Itapuã do Oeste;Total;Pública;15.5;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Urbana;Pública;15.9;31.4
2021;Norte;RO;1101104;Itapuã do Oeste;Rural;Pública;6.3;--
2021;Norte;RO;1101203;Ministro Andreazza;Total;Total;6.9;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Urbana;Total;7.1;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Rural;Total;6.4;--
2021;Norte;RO;1101203;Ministro Andreazza;Total;Estadual;7.6;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Urbana;Estadual;7.9;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Rural;Estadual;0;--
2021;Norte;RO;1101203;Ministro Andreazza;Total;Municipal;6.8;--
2021;Norte;RO;1101203;Ministro Andreazza;Urbana;Municipal;6.8;--
2021;Norte;RO;1101203;Ministro Andreazza;Rural;Municipal;6.6;--
2021;Norte;RO;1101203;Ministro Andreazza;Total;Pública;6.9;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Urbana;Pública;7.1;25.2
2021;Norte;RO;1101203;Ministro Andreazza;Rural;Pública;6.4;--
2021;Norte;RO;1101302;Mirante da Serra;Total;Total;14.6;27.9
2021;Norte;RO;1101302;Mirante da Serra;Urbana;Total;14;32.6
2021;Norte;RO;1101302;Mirante da Serra;Rural;Total;16.2;12.2
2021;Norte;RO;1101302;Mirante da Serra;Total;Estadual;23.5;32.6
2021;Norte;RO;1101302;Mirante da Serra;Urbana;Estadual;20;32.6
2021;Norte;RO;1101302;Mirante da Serra;Rural;Estadual;58.9;--
2021;Norte;RO;1101302;Mirante da Serra;Total;Municipal;9.3;--
2021;Norte;RO;1101302;Mirante da Serra;Urbana;Municipal;7.7;--
2021;Norte;RO;1101302;Mirante da Serra;Rural;Municipal;13.2;--
2021;Norte;RO;1101302;Mirante da Serra;Total;Privada;5;12.2
2021;Norte;RO;1101302;Mirante da Serra;Rural;Privada;5;12.2
2021;Norte;RO;1101302;Mirante da Serra;Total;Pública;15.7;32.6
2021;Norte;RO;1101302;Mirante da Serra;Urbana;Pública;14;32.6
2021;Norte;RO;1101302;Mirante da Serra;Rural;Pública;22.8;--
2021;Norte;RO;1101401;Monte Negro;Total;Total;19.5;28.7
2021;Norte;RO;1101401;Monte Negro;Urbana;Total;20.2;28.7
2021;Norte;RO;1101401;Monte Negro;Rural;Total;18;--
2021;Norte;RO;1101401;Monte Negro;Total;Estadual;29.9;28.7
2021;Norte;RO;1101401;Monte Negro;Urbana;Estadual;29.9;28.7
2021;Norte;RO;1101401;Monte Negro;Total;Municipal;13.3;--
2021;Norte;RO;1101401;Monte Negro;Urbana;Municipal;8.1;--
2021;Norte;RO;1101401;Monte Negro;Rural;Municipal;18;--
2021;Norte;RO;1101401;Monte Negro;Total;Pública;19.5;28.7
2021;Norte;RO;1101401;Monte Negro;Urbana;Pública;20.2;28.7
2021;Norte;RO;1101401;Monte Negro;Rural;Pública;18;--
2021;Norte;RO;1101435;Nova União;Total;Total;17.9;36.1
2021;Norte;RO;1101435;Nova União;Urbana;Total;13.2;36.1
2021;Norte;RO;1101435;Nova União;Rural;Total;26.2;--
2021;Norte;RO;1101435;Nova União;Total;Estadual;24;36.1
2021;Norte;RO;1101435;Nova União;Urbana;Estadual;24;36.1
2021;Norte;RO;1101435;Nova União;Total;Municipal;14.8;--
2021;Norte;RO;1101435;Nova União;Urbana;Municipal;1.1;--
2021;Norte;RO;1101435;Nova União;Rural;Municipal;26.2;--
2021;Norte;RO;1101435;Nova União;Total;Pública;17.9;36.1
2021;Norte;RO;1101435;Nova União;Urbana;Pública;13.2;36.1
2021;Norte;RO;1101435;Nova União;Rural;Pública;26.2;--
2021;Norte;RO;1101450;Parecis;Total;Total;15.4;33.1
2021;Norte;RO;1101450;Parecis;Urbana;Total;13.5;30.9
2021;Norte;RO;1101450;Parecis;Rural;Total;30.2;83.3
2021;Norte;RO;1101450;Parecis;Total;Estadual;22;33.1
2021;Norte;RO;1101450;Parecis;Urbana;Estadual;19.2;30.9
2021;Norte;RO;1101450;Parecis;Rural;Estadual;44.4;83.3
2021;Norte;RO;1101450;Parecis;Total;Municipal;14.3;--
2021;Norte;RO;1101450;Parecis;Urbana;Municipal;12.6;--
2021;Norte;RO;1101450;Parecis;Rural;Municipal;27.8;--
2021;Norte;RO;1101450;Parecis;Total;Pública;15.4;33.1
2021;Norte;RO;1101450;Parecis;Urbana;Pública;13.5;30.9
2021;Norte;RO;1101450;Parecis;Rural;Pública;30.2;83.3
2021;Norte;RO;1101468;Pimenteiras do Oeste;Total;Total;10.1;38.7
2021;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Total;10.1;38.7
2021;Norte;RO;1101468;Pimenteiras do Oeste;Total;Estadual;16.9;38.7
2021;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Estadual;16.9;38.7
2021;Norte;RO;1101468;Pimenteiras do Oeste;Total;Municipal;2.2;--
2021;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Municipal;2.2;--
2021;Norte;RO;1101468;Pimenteiras do Oeste;Total;Pública;10.1;38.7
2021;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Pública;10.1;38.7
2021;Norte;RO;1101476;Primavera de Rondônia;Total;Total;7.4;21.7
2021;Norte;RO;1101476;Primavera de Rondônia;Urbana;Total;7.9;22.8
2021;Norte;RO;1101476;Primavera de Rondônia;Rural;Total;6.2;19.6
2021;Norte;RO;1101476;Primavera de Rondônia;Total;Estadual;11.7;21.7
2021;Norte;RO;1101476;Primavera de Rondônia;Urbana;Estadual;12.4;22.8
2021;Norte;RO;1101476;Primavera de Rondônia;Rural;Estadual;10;19.6
2021;Norte;RO;1101476;Primavera de Rondônia;Total;Municipal;2.4;--
2021;Norte;RO;1101476;Primavera de Rondônia;Urbana;Municipal;2.8;--
2021;Norte;RO;1101476;Primavera de Rondônia;Rural;Municipal;1.4;--
2021;Norte;RO;1101476;Primavera de Rondônia;Total;Pública;7.4;21.7
2021;Norte;RO;1101476;Primavera de Rondônia;Urbana;Pública;7.9;22.8
2021;Norte;RO;1101476;Primavera de Rondônia;Rural;Pública;6.2;19.6
2021;Norte;RO;1101484;São Felipe D'Oeste;Total;Total;11;42.5
2021;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Total;11;42.5
2021;Norte;RO;1101484;São Felipe D'Oeste;Total;Estadual;17.5;42.5
2021;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Estadual;17.5;42.5
2021;Norte;RO;1101484;São Felipe D'Oeste;Total;Municipal;2.5;--
2021;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Municipal;2.5;--
2021;Norte;RO;1101484;São Felipe D'Oeste;Total;Pública;11;42.5
2021;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Pública;11;42.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Total;Total;9.4;22.3
2021;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Total;9;20.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Rural;Total;10.2;37.6
2021;Norte;RO;1101492;São Francisco do Guaporé;Total;Estadual;15.2;20.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Estadual;14.2;20.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Rural;Estadual;38.7;--
2021;Norte;RO;1101492;São Francisco do Guaporé;Total;Municipal;6.8;--
2021;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Municipal;4.7;--
2021;Norte;RO;1101492;São Francisco do Guaporé;Rural;Municipal;9.1;--
2021;Norte;RO;1101492;São Francisco do Guaporé;Total;Privada;--;37.6
2021;Norte;RO;1101492;São Francisco do Guaporé;Rural;Privada;--;37.6
2021;Norte;RO;1101492;São Francisco do Guaporé;Total;Pública;9.4;20.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Pública;9;20.5
2021;Norte;RO;1101492;São Francisco do Guaporé;Rural;Pública;10.2;--
2021;Norte;RO;1101500;Seringueiras;Total;Total;9.7;18.3
2021;Norte;RO;1101500;Seringueiras;Urbana;Total;11.2;18.3
2021;Norte;RO;1101500;Seringueiras;Rural;Total;3.5;--
2021;Norte;RO;1101500;Seringueiras;Total;Estadual;13.5;18.3
2021;Norte;RO;1101500;Seringueiras;Urbana;Estadual;13.6;18.3
2021;Norte;RO;1101500;Seringueiras;Rural;Estadual;0;--
2021;Norte;RO;1101500;Seringueiras;Total;Municipal;5.6;--
2021;Norte;RO;1101500;Seringueiras;Urbana;Municipal;7;--
2021;Norte;RO;1101500;Seringueiras;Rural;Municipal;3.5;--
2021;Norte;RO;1101500;Seringueiras;Total;Pública;9.7;18.3
2021;Norte;RO;1101500;Seringueiras;Urbana;Pública;11.2;18.3
2021;Norte;RO;1101500;Seringueiras;Rural;Pública;3.5;--
2021;Norte;RO;1101559;Teixeirópolis;Total;Total;15.5;24.7
2021;Norte;RO;1101559;Teixeirópolis;Urbana;Total;18.2;24.7
2021;Norte;RO;1101559;Teixeirópolis;Rural;Total;3.6;--
2021;Norte;RO;1101559;Teixeirópolis;Total;Estadual;22.3;24.7
2021;Norte;RO;1101559;Teixeirópolis;Urbana;Estadual;22.3;24.7
2021;Norte;RO;1101559;Teixeirópolis;Total;Municipal;13.7;--
2021;Norte;RO;1101559;Teixeirópolis;Urbana;Municipal;16.8;--
2021;Norte;RO;1101559;Teixeirópolis;Rural;Municipal;3.6;--
2021;Norte;RO;1101559;Teixeirópolis;Total;Pública;15.5;24.7
2021;Norte;RO;1101559;Teixeirópolis;Urbana;Pública;18.2;24.7
2021;Norte;RO;1101559;Teixeirópolis;Rural;Pública;3.6;--
2021;Norte;RO;1101609;Theobroma;Total;Total;12.6;23.1
2021;Norte;RO;1101609;Theobroma;Urbana;Total;14.8;23.1
2021;Norte;RO;1101609;Theobroma;Rural;Total;11.5;--
2021;Norte;RO;1101609;Theobroma;Total;Estadual;14.8;23.1
2021;Norte;RO;1101609;Theobroma;Urbana;Estadual;14.8;23.1
2021;Norte;RO;1101609;Theobroma;Total;Municipal;11.5;--
2021;Norte;RO;1101609;Theobroma;Rural;Municipal;11.5;--
2021;Norte;RO;1101609;Theobroma;Total;Pública;12.6;23.1
2021;Norte;RO;1101609;Theobroma;Urbana;Pública;14.8;23.1
2021;Norte;RO;1101609;Theobroma;Rural;Pública;11.5;--
2021;Norte;RO;1101708;Urupá;Total;Total;13.9;28
2021;Norte;RO;1101708;Urupá;Urbana;Total;11.8;28
2021;Norte;RO;1101708;Urupá;Rural;Total;18.3;--
2021;Norte;RO;1101708;Urupá;Total;Estadual;15.8;28
2021;Norte;RO;1101708;Urupá;Urbana;Estadual;15.8;28
2021;Norte;RO;1101708;Urupá;Total;Municipal;13.6;--
2021;Norte;RO;1101708;Urupá;Urbana;Municipal;10.8;--
2021;Norte;RO;1101708;Urupá;Rural;Municipal;18.3;--
2021;Norte;RO;1101708;Urupá;Total;Pública;13.9;28
2021;Norte;RO;1101708;Urupá;Urbana;Pública;11.8;28
2021;Norte;RO;1101708;Urupá;Rural;Pública;18.3;--
2021;Norte;RO;1101757;Vale do Anari;Total;Total;16.2;42.1
2021;Norte;RO;1101757;Vale do Anari;Urbana;Total;17.2;42.1
2021;Norte;RO;1101757;Vale do Anari;Rural;Total;4;--
2021;Norte;RO;1101757;Vale do Anari;Total;Estadual;28.1;42.1
2021;Norte;RO;1101757;Vale do Anari;Urbana;Estadual;28.1;42.1
2021;Norte;RO;1101757;Vale do Anari;Total;Municipal;11.8;--
2021;Norte;RO;1101757;Vale do Anari;Urbana;Municipal;12.8;--
2021;Norte;RO;1101757;Vale do Anari;Rural;Municipal;4;--
2021;Norte;RO;1101757;Vale do Anari;Total;Pública;16.2;42.1
2021;Norte;RO;1101757;Vale do Anari;Urbana;Pública;17.2;42.1
2021;Norte;RO;1101757;Vale do Anari;Rural;Pública;4;--
2021;Norte;RO;1101807;Vale do Paraíso;Total;Total;16.7;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Urbana;Total;18.4;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Rural;Total;12.5;--
2021;Norte;RO;1101807;Vale do Paraíso;Total;Estadual;17.2;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Urbana;Estadual;17.2;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Total;Municipal;17.7;--
2021;Norte;RO;1101807;Vale do Paraíso;Urbana;Municipal;18.8;--
2021;Norte;RO;1101807;Vale do Paraíso;Rural;Municipal;14.5;--
2021;Norte;RO;1101807;Vale do Paraíso;Total;Privada;8.8;--
2021;Norte;RO;1101807;Vale do Paraíso;Rural;Privada;8.8;--
2021;Norte;RO;1101807;Vale do Paraíso;Total;Pública;17.6;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Urbana;Pública;18.4;30.6
2021;Norte;RO;1101807;Vale do Paraíso;Rural;Pública;14.5;--
2021;Norte;AC;1200013;Acrelândia;Total;Total;19.5;42.2
2021;Norte;AC;1200013;Acrelândia;Urbana;Total;16.5;40.7
2021;Norte;AC;1200013;Acrelândia;Rural;Total;26.4;46.4
2021;Norte;AC;1200013;Acrelândia;Total;Estadual;27.5;42.2
2021;Norte;AC;1200013;Acrelândia;Urbana;Estadual;26.7;40.7
2021;Norte;AC;1200013;Acrelândia;Rural;Estadual;30;46.4
2021;Norte;AC;1200013;Acrelândia;Total;Municipal;14.2;--
2021;Norte;AC;1200013;Acrelândia;Urbana;Municipal;8.7;--
2021;Norte;AC;1200013;Acrelândia;Rural;Municipal;24.6;--
2021;Norte;AC;1200013;Acrelândia;Total;Pública;19.5;42.2
2021;Norte;AC;1200013;Acrelândia;Urbana;Pública;16.5;40.7
2021;Norte;AC;1200013;Acrelândia;Rural;Pública;26.4;46.4
2021;Norte;AC;1200054;Assis Brasil;Total;Total;41.6;30.9
2021;Norte;AC;1200054;Assis Brasil;Urbana;Total;24.2;29.1
2021;Norte;AC;1200054;Assis Brasil;Rural;Total;55.2;45.5
2021;Norte;AC;1200054;Assis Brasil;Total;Estadual;54.3;30.9
2021;Norte;AC;1200054;Assis Brasil;Urbana;Estadual;31;29.1
2021;Norte;AC;1200054;Assis Brasil;Rural;Estadual;66.3;45.5
2021;Norte;AC;1200054;Assis Brasil;Total;Municipal;21.5;--
2021;Norte;AC;1200054;Assis Brasil;Urbana;Municipal;18.1;--
2021;Norte;AC;1200054;Assis Brasil;Rural;Municipal;26.6;--
2021;Norte;AC;1200054;Assis Brasil;Total;Pública;41.6;30.9
2021;Norte;AC;1200054;Assis Brasil;Urbana;Pública;24.2;29.1
2021;Norte;AC;1200054;Assis Brasil;Rural;Pública;55.2;45.5
2021;Norte;AC;1200104;Brasiléia;Total;Total;14.6;20
2021;Norte;AC;1200104;Brasiléia;Urbana;Total;11.8;14.1
2021;Norte;AC;1200104;Brasiléia;Rural;Total;21.7;39.2
2021;Norte;AC;1200104;Brasiléia;Total;Estadual;14.9;20
2021;Norte;AC;1200104;Brasiléia;Urbana;Estadual;11.3;14.1
2021;Norte;AC;1200104;Brasiléia;Rural;Estadual;30.1;39.2
2021;Norte;AC;1200104;Brasiléia;Total;Municipal;14.4;--
2021;Norte;AC;1200104;Brasiléia;Urbana;Municipal;12.5;--
2021;Norte;AC;1200104;Brasiléia;Rural;Municipal;17.3;--
2021;Norte;AC;1200104;Brasiléia;Total;Pública;14.6;20
2021;Norte;AC;1200104;Brasiléia;Urbana;Pública;11.8;14.1
2021;Norte;AC;1200104;Brasiléia;Rural;Pública;21.7;39.2
2021;Norte;AC;1200138;Bujari;Total;Total;26.1;35.7
2021;Norte;AC;1200138;Bujari;Urbana;Total;16.4;27.5
2021;Norte;AC;1200138;Bujari;Rural;Total;34.4;56.7
2021;Norte;AC;1200138;Bujari;Total;Estadual;32.4;35.7
2021;Norte;AC;1200138;Bujari;Urbana;Estadual;23;27.5
2021;Norte;AC;1200138;Bujari;Rural;Estadual;38.2;56.7
2021;Norte;AC;1200138;Bujari;Total;Municipal;19.2;--
2021;Norte;AC;1200138;Bujari;Urbana;Municipal;11.5;--
2021;Norte;AC;1200138;Bujari;Rural;Municipal;28.8;--
2021;Norte;AC;1200138;Bujari;Total;Pública;26.1;35.7
2021;Norte;AC;1200138;Bujari;Urbana;Pública;16.4;27.5
2021;Norte;AC;1200138;Bujari;Rural;Pública;34.4;56.7
2021;Norte;AC;1200179;Capixaba;Total;Total;26.1;32.6
2021;Norte;AC;1200179;Capixaba;Urbana;Total;20.2;28.9
2021;Norte;AC;1200179;Capixaba;Rural;Total;36;41.2
2021;Norte;AC;1200179;Capixaba;Total;Estadual;38.2;32.6
2021;Norte;AC;1200179;Capixaba;Urbana;Estadual;21.6;28.9
2021;Norte;AC;1200179;Capixaba;Rural;Estadual;48.9;41.2
2021;Norte;AC;1200179;Capixaba;Total;Municipal;22.5;--
2021;Norte;AC;1200179;Capixaba;Urbana;Municipal;20;--
2021;Norte;AC;1200179;Capixaba;Rural;Municipal;28.2;--
2021;Norte;AC;1200179;Capixaba;Total;Pública;26.1;32.6
2021;Norte;AC;1200179;Capixaba;Urbana;Pública;20.2;28.9
2021;Norte;AC;1200179;Capixaba;Rural;Pública;36;41.2
2021;Norte;AC;1200203;Cruzeiro do Sul;Total;Total;21;34
2021;Norte;AC;1200203;Cruzeiro do Sul;Urbana;Total;14;28.6
2021;Norte;AC;1200203;Cruzeiro do Sul;Rural;Total;32.9;52.3
2021;Norte;AC;1200203;Cruzeiro do Sul;Total;Federal;--;17.2
