NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_0;FUN_AI_CAT_0;FUN_AF_CAT_0;FUN_01_CAT_0;FUN_02_CAT_0;FUN_03_CAT_0;FUN_04_CAT_0;FUN_05_CAT_0;FUN_06_CAT_0;FUN_07_CAT_0;FUN_08_CAT_0;FUN_09_CAT_0;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
2021;Sudeste;SP;3505906;Batatais;Total;Pública;7,3;3,4;12,1;0,5;0,7;3,4;5,6;6,4;9,8;14,3;12,0;12,5;10,6;17,5;9,0;4,5;--
2021;Sudeste;SP;3505906;Batatais;Urbana;Pública;7,3;3,4;12,1;0,5;0,7;3,4;5,6;6,4;9,8;14,3;12,0;12,5;10,6;17,5;9,0;4,5;--
2021;Sudeste;SP;3506003;Bauru;Total;Total;5,4;2,5;9,1;1,0;1,3;2,3;3,3;4,7;6,4;9,5;9,4;11,0;10,7;12,1;11,9;7,8;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Total;5,4;2,5;9,1;1,0;1,3;2,3;3,3;4,7;6,4;9,5;9,4;11,0;10,7;12,1;11,9;7,8;--
2021;Sudeste;SP;3506003;Bauru;Total;Estadual;7,3;2,9;10,9;1,5;1,4;2,2;3,3;5,9;7,5;11,6;11,2;13,2;12,5;14,1;13,9;9,1;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Estadual;7,3;2,9;10,9;1,5;1,4;2,2;3,3;5,9;7,5;11,6;11,2;13,2;12,5;14,1;13,9;9,1;--
2021;Sudeste;SP;3506003;Bauru;Total;Municipal;5,3;3,4;14,6;0,5;1,8;3,7;4,6;5,8;11,3;14,4;16,8;15,7;--;--;--;--;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Municipal;5,3;3,4;14,6;0,5;1,8;3,7;4,6;5,8;11,3;14,4;16,8;15,7;--;--;--;--;--
2021;Sudeste;SP;3506003;Bauru;Total;Privada;1,7;1,1;2,5;0,7;0,7;1,0;1,9;1,4;2,0;2,5;2,3;3,4;3,4;3,7;3,6;2,9;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Privada;1,7;1,1;2,5;0,7;0,7;1,0;1,9;1,4;2,0;2,5;2,3;3,4;3,4;3,7;3,6;2,9;--
2021;Sudeste;SP;3506003;Bauru;Total;Pública;6,7;3,1;11,3;1,1;1,6;2,8;3,9;5,9;7,9;11,9;11,8;13,5;12,5;14,1;13,9;9,1;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Pública;6,7;3,1;11,3;1,1;1,6;2,8;3,9;5,9;7,9;11,9;11,8;13,5;12,5;14,1;13,9;9,1;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Total;5,1;2,2;8,7;0,4;0,2;0,8;4,6;4,6;5,9;9,5;9,2;10,1;8,4;10,6;7,0;7,1;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Total;5,1;2,2;8,7;0,4;0,2;0,8;4,6;4,6;5,9;9,5;9,2;10,1;8,4;10,6;7,0;7,1;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Estadual;10,9;--;10,9;--;--;--;--;--;7,7;12,0;11,3;12,3;10,4;12,3;8,9;9,6;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Estadual;10,9;--;10,9;--;--;--;--;--;7,7;12,0;11,3;12,3;10,4;12,3;8,9;9,6;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Municipal;2,9;2,9;--;0,4;0,4;1,1;5,8;6,3;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Municipal;2,9;2,9;--;0,4;0,4;1,1;5,8;6,3;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Privada;1,5;0,4;2,9;0,4;0,0;0,0;1,1;0,4;1,2;2,6;3,9;3,9;1,4;3,1;0,8;0,5;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Privada;1,5;0,4;2,9;0,4;0,0;0,0;1,1;0,4;1,2;2,6;3,9;3,9;1,4;3,1;0,8;0,5;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Pública;6,5;2,9;10,9;0,4;0,4;1,1;5,8;6,3;7,7;12,0;11,3;12,3;10,4;12,3;8,9;9,6;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Pública;6,5;2,9;10,9;0,4;0,4;1,1;5,8;6,3;7,7;12,0;11,3;12,3;10,4;12,3;8,9;9,6;--
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Total;5,4;2,7;9,4;0,0;2,7;2,2;0,0;7,5;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Total;5,4;2,7;9,4;0,0;2,7;2,2;0,0;7,5;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Estadual;9,4;--;9,4;--;--;--;--;--;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Estadual;9,4;--;9,4;--;--;--;--;--;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Municipal;2,7;2,7;--;0,0;2,7;2,2;0,0;7,5;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Municipal;2,7;2,7;--;0,0;2,7;2,2;0,0;7,5;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Pública;5,4;2,7;9,4;0,0;2,7;2,2;0,0;7,5;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Pública;5,4;2,7;9,4;0,0;2,7;2,2;0,0;7,5;11,1;5,1;14,3;9,7;3,8;3,1;0,0;6,5;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Total;5,0;1,1;9,8;0,0;0,0;0,7;2,6;2,2;7,7;4,9;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Total;5,0;1,1;9,8;0,0;0,0;0,7;2,6;2,2;7,7;4,9;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Estadual;10,0;--;10,0;--;--;--;--;--;8,1;5,2;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Estadual;10,0;--;10,0;--;--;--;--;--;8,1;5,2;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Municipal;1,0;1,0;--;0,0;0,0;0,8;2,7;1,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Municipal;1,0;1,0;--;0,0;0,0;0,8;2,7;1,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Privada;1,6;2,0;0,0;0,0;0,0;0,0;0,0;11,1;0,0;0,0;--;--;--;--;--;--;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Privada;1,6;2,0;0,0;0,0;0,0;0,0;0,0;11,1;0,0;0,0;--;--;--;--;--;--;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Total;Pública;5,2;1,0;10,0;0,0;0,0;0,8;2,7;1,6;8,1;5,2;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506300;Bernardino de Campos;Urbana;Pública;5,2;1,0;10,0;0,0;0,0;0,8;2,7;1,6;8,1;5,2;14,4;12,2;5,5;3,5;7,8;4,7;--
2021;Sudeste;SP;3506359;Bertioga;Total;Total;7,9;3,8;13,2;0,9;2,0;5,5;2,8;7,0;10,3;13,5;14,8;14,4;17,8;19,5;16,6;16,7;--
2021;Sudeste;SP;3506359;Bertioga;Urbana;Total;7,7;3,8;12,7;0,9;2,0;5,5;2,8;7,0;9,9;12,6;14,6;13,8;17,2;19,2;16,3;15,5;--
2021;Sudeste;SP;3506359;Bertioga;Rural;Total;54,4;--;54,4;--;--;--;--;--;45,5;53,8;57,1;61,5;61,8;62,5;44,4;70,6;--
2021;Sudeste;SP;3506359;Bertioga;Total;Estadual;14,8;--;14,8;--;--;--;--;--;11,6;15,5;16,5;16,0;19,7;21,1;18,4;19,2;--
2021;Sudeste;SP;3506359;Bertioga;Urbana;Estadual;14,2;--;14,2;--;--;--;--;--;11,2;14,4;16,2;15,3;19,1;20,8;18,1;17,8;--
2021;Sudeste;SP;3506359;Bertioga;Rural;Estadual;54,4;--;54,4;--;--;--;--;--;45,5;53,8;57,1;61,5;61,8;62,5;44,4;70,6;--
2021;Sudeste;SP;3506359;Bertioga;Total;Municipal;4,0;4,0;--;0,9;2,1;6,0;2,9;7,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506359;Bertioga;Urbana;Municipal;4,0;4,0;--;0,9;2,1;6,0;2,9;7,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506359;Bertioga;Total;Privada;1,7;1,4;1,9;1,2;1,2;0,9;2,2;1,8;1,4;1,3;3,1;1,8;2,3;2,2;3,7;1,0;--
2021;Sudeste;SP;3506359;Bertioga;Urbana;Privada;1,7;1,4;1,9;1,2;1,2;0,9;2,2;1,8;1,4;1,3;3,1;1,8;2,3;2,2;3,7;1,0;--
2021;Sudeste;SP;3506359;Bertioga;Total;Pública;8,7;4,0;14,8;0,9;2,1;6,0;2,9;7,6;11,6;15,5;16,5;16,0;19,7;21,1;18,4;19,2;--
2021;Sudeste;SP;3506359;Bertioga;Urbana;Pública;8,4;4,0;14,2;0,9;2,1;6,0;2,9;7,6;11,2;14,4;16,2;15,3;19,1;20,8;18,1;17,8;--
2021;Sudeste;SP;3506359;Bertioga;Rural;Pública;54,4;--;54,4;--;--;--;--;--;45,5;53,8;57,1;61,5;61,8;62,5;44,4;70,6;--
2021;Sudeste;SP;3506409;Bilac;Total;Total;7,1;3,4;13,6;0,0;0,0;0,0;4,1;13,2;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506409;Bilac;Urbana;Total;7,1;3,4;13,6;0,0;0,0;0,0;4,1;13,2;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506409;Bilac;Total;Estadual;13,6;--;13,6;--;--;--;--;--;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506409;Bilac;Urbana;Estadual;13,6;--;13,6;--;--;--;--;--;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506409;Bilac;Total;Municipal;3,4;3,4;--;0,0;0,0;0,0;4,1;13,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506409;Bilac;Urbana;Municipal;3,4;3,4;--;0,0;0,0;0,0;4,1;13,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506409;Bilac;Total;Pública;7,1;3,4;13,6;0,0;0,0;0,0;4,1;13,2;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506409;Bilac;Urbana;Pública;7,1;3,4;13,6;0,0;0,0;0,0;4,1;13,2;18,3;12,5;10,0;13,3;10,7;10,0;14,1;7,1;--
2021;Sudeste;SP;3506508;Birigui;Total;Total;3,1;1,6;5,2;0,1;0,2;0,4;3,6;3,5;5,2;4,9;5,5;5,0;6,3;6,5;7,4;5,1;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Total;3,1;1,6;5,2;0,1;0,2;0,4;3,6;3,5;5,2;4,9;5,5;5,0;6,3;6,5;7,4;5,1;--
2021;Sudeste;SP;3506508;Birigui;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;3,9;7,2;2,6;1,4;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;3,9;7,2;2,6;1,4;--
2021;Sudeste;SP;3506508;Birigui;Total;Estadual;6,0;--;6,0;--;--;--;--;--;6,3;5,8;6,5;5,6;7,2;7,0;8,6;6,0;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Estadual;6,0;--;6,0;--;--;--;--;--;6,3;5,8;6,5;5,6;7,2;7,0;8,6;6,0;--
2021;Sudeste;SP;3506508;Birigui;Total;Municipal;1,7;1,7;--;0,1;0,2;0,3;4,0;3,7;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Municipal;1,7;1,7;--;0,1;0,2;0,3;4,0;3,7;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506508;Birigui;Total;Privada;0,9;1,0;0,7;0,0;0,0;0,8;1,7;2,6;0,4;0,4;0,8;1,4;1,3;1,4;1,8;0,6;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Privada;0,9;1,0;0,7;0,0;0,0;0,8;1,7;2,6;0,4;0,4;0,8;1,4;1,3;1,4;1,8;0,6;--
2021;Sudeste;SP;3506508;Birigui;Total;Pública;3,6;1,7;6,0;0,1;0,2;0,3;4,0;3,7;6,3;5,8;6,5;5,6;7,0;7,0;8,2;5,7;--
2021;Sudeste;SP;3506508;Birigui;Urbana;Pública;3,6;1,7;6,0;0,1;0,2;0,3;4,0;3,7;6,3;5,8;6,5;5,6;7,0;7,0;8,2;5,7;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Total;7,3;4,3;11,4;0,3;1,2;2,9;7,3;9,1;9,3;11,9;13,1;11,2;9,6;11,9;7,7;8,8;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Total;7,3;4,3;11,4;0,3;1,2;2,9;7,3;9,1;9,3;11,9;13,1;11,2;9,6;11,9;7,7;8,8;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Estadual;12,6;--;12,6;--;--;--;--;--;10,4;13,2;14,5;12,0;10,2;12,9;8,1;9,3;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Estadual;12,6;--;12,6;--;--;--;--;--;10,4;13,2;14,5;12,0;10,2;12,9;8,1;9,3;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Municipal;4,5;4,5;--;0,3;1,3;3,1;7,7;9,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Municipal;4,5;4,5;--;0,3;1,3;3,1;7,7;9,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Privada;0,7;1,6;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Privada;0,7;1,6;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Total;Pública;7,9;4,5;12,6;0,3;1,3;3,1;7,7;9,1;10,4;13,2;14,5;12,0;10,2;12,9;8,1;9,3;--
2021;Sudeste;SP;3506607;Biritiba Mirim;Urbana;Pública;7,9;4,5;12,6;0,3;1,3;3,1;7,7;9,1;10,4;13,2;14,5;12,0;10,2;12,9;8,1;9,3;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Total;10,4;5,2;17,1;0,0;1,0;3,4;10,2;11,0;9,5;18,4;15,1;25,4;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Total;10,4;5,2;17,1;0,0;1,0;3,4;10,2;11,0;9,5;18,4;15,1;25,4;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Municipal;11,1;5,6;18,0;0,0;1,1;3,6;10,7;11,9;10,1;19,4;15,8;26,9;--;--;--;--;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Municipal;11,1;5,6;18,0;0,0;1,1;3,6;10,7;11,9;10,1;19,4;15,8;26,9;--;--;--;--;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Total;Pública;11,1;5,6;18,0;0,0;1,1;3,6;10,7;11,9;10,1;19,4;15,8;26,9;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506706;Boa Esperança do Sul;Urbana;Pública;11,1;5,6;18,0;0,0;1,1;3,6;10,7;11,9;10,1;19,4;15,8;26,9;15,8;17,2;15,2;15,1;--
2021;Sudeste;SP;3506805;Bocaina;Total;Total;6,3;4,1;9,4;1,4;0,0;4,8;4,0;9,2;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Total;6,2;3,8;9,4;1,4;0,0;5,2;4,3;7,5;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Rural;Total;7,4;7,4;--;--;0,0;0,0;0,0;22,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506805;Bocaina;Total;Estadual;9,4;--;9,4;--;--;--;--;--;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Estadual;9,4;--;9,4;--;--;--;--;--;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Total;Municipal;4,1;4,1;--;1,4;0,0;4,8;4,0;9,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Municipal;3,8;3,8;--;1,4;0,0;5,2;4,3;7,5;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506805;Bocaina;Rural;Municipal;7,4;7,4;--;--;0,0;0,0;0,0;22,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506805;Bocaina;Total;Pública;6,3;4,1;9,4;1,4;0,0;4,8;4,0;9,2;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Urbana;Pública;6,2;3,8;9,4;1,4;0,0;5,2;4,3;7,5;9,5;5,1;12,2;9,7;12,1;14,9;9,7;11,3;--
2021;Sudeste;SP;3506805;Bocaina;Rural;Pública;7,4;7,4;--;--;0,0;0,0;0,0;22,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3506904;Bofete;Total;Total;11,6;3,4;20,2;0,0;0,0;1,4;4,6;10,3;20,5;20,4;20,5;19,5;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Urbana;Total;11,0;2,7;19,7;0,0;0,0;1,6;5,0;6,8;18,4;20,1;20,8;19,4;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Rural;Total;14,6;6,3;22,6;0,0;0,0;0,0;3,3;25,9;30,0;21,6;19,4;20,0;--;--;--;--;--
2021;Sudeste;SP;3506904;Bofete;Total;Estadual;3,7;--;3,7;--;--;--;--;--;0,0;1,6;6,7;5,3;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Urbana;Estadual;3,7;--;3,7;--;--;--;--;--;0,0;1,6;6,7;5,3;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Total;Municipal;13,1;3,4;27,9;0,0;0,0;1,4;4,6;10,3;26,6;29,5;28,7;26,8;--;--;--;--;--
2021;Sudeste;SP;3506904;Bofete;Urbana;Municipal;12,7;2,7;30,0;0,0;0,0;1,6;5,0;6,8;25,5;32,6;32,9;29,9;--;--;--;--;--
2021;Sudeste;SP;3506904;Bofete;Rural;Municipal;14,6;6,3;22,6;0,0;0,0;0,0;3,3;25,9;30,0;21,6;19,4;20,0;--;--;--;--;--
2021;Sudeste;SP;3506904;Bofete;Total;Pública;11,6;3,4;20,2;0,0;0,0;1,4;4,6;10,3;20,5;20,4;20,5;19,5;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Urbana;Pública;11,0;2,7;19,7;0,0;0,0;1,6;5,0;6,8;18,4;20,1;20,8;19,4;21,6;17,5;28,6;17,2;--
2021;Sudeste;SP;3506904;Bofete;Rural;Pública;14,6;6,3;22,6;0,0;0,0;0,0;3,3;25,9;30,0;21,6;19,4;20,0;--;--;--;--;--
2021;Sudeste;SP;3507001;Boituva;Total;Total;3,6;1,9;5,8;0,5;0,6;1,7;3,6;3,0;3,8;5,9;5,8;8,0;10,1;6,3;13,1;11,2;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Total;3,6;1,9;5,8;0,4;0,6;1,8;3,6;3,1;3,8;5,9;5,8;8,0;10,1;6,3;13,1;11,2;--
2021;Sudeste;SP;3507001;Boituva;Rural;Total;1,5;1,5;--;3,2;0,0;0,0;4,5;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507001;Boituva;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;2,6;3,8;0,0;3,9;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;2,6;3,8;0,0;3,9;--
2021;Sudeste;SP;3507001;Boituva;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;13,0;7,9;17,1;14,3;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;13,0;7,9;17,1;14,3;--
2021;Sudeste;SP;3507001;Boituva;Total;Municipal;4,1;2,3;6,7;0,6;0,6;2,1;4,4;3,5;4,1;6,7;6,7;9,6;--;--;--;--;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Municipal;4,2;2,3;6,7;0,5;0,6;2,2;4,3;3,6;4,1;6,7;6,7;9,6;--;--;--;--;--
2021;Sudeste;SP;3507001;Boituva;Rural;Municipal;1,5;1,5;--;3,2;0,0;0,0;4,5;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507001;Boituva;Total;Privada;1,0;0,3;2,0;0,0;0,7;0,0;0,6;0,0;2,7;1,9;1,8;1,9;1,9;0,8;2,8;2,2;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Privada;1,0;0,3;2,0;0,0;0,7;0,0;0,6;0,0;2,7;1,9;1,8;1,9;1,9;0,8;2,8;2,2;--
2021;Sudeste;SP;3507001;Boituva;Total;Pública;4,1;2,3;6,7;0,6;0,6;2,1;4,4;3,5;4,1;6,7;6,7;9,6;11,7;7,4;14,9;13,1;--
2021;Sudeste;SP;3507001;Boituva;Urbana;Pública;4,2;2,3;6,7;0,5;0,6;2,2;4,3;3,6;4,1;6,7;6,7;9,6;11,7;7,4;14,9;13,1;--
2021;Sudeste;SP;3507001;Boituva;Rural;Pública;1,5;1,5;--;3,2;0,0;0,0;4,5;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Total;4,5;2,1;7,4;1,0;1,2;1,7;1,2;5,3;4,4;9,5;7,1;8,8;13,3;13,4;12,3;14,4;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Total;4,6;2,2;7,4;1,0;1,2;1,7;1,3;5,3;4,4;9,5;7,1;8,8;13,3;13,4;12,3;14,4;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Total;1,4;1,4;--;0,0;0,0;0,0;0,0;7,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Estadual;7,7;--;7,7;--;--;--;--;--;4,6;10,2;7,3;9,1;13,9;13,9;12,9;15,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Estadual;7,7;--;7,7;--;--;--;--;--;4,6;10,2;7,3;9,1;13,9;13,9;12,9;15,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Municipal;2,2;2,2;--;1,0;1,2;1,8;1,3;5,3;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Municipal;2,2;2,2;--;1,1;1,3;1,8;1,3;5,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Municipal;1,4;1,4;--;0,0;0,0;0,0;0,0;7,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Privada;0,7;1,3;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;2,1;4,5;0,0;0,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Privada;0,7;1,3;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;2,1;4,5;0,0;0,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Total;Pública;4,7;2,2;7,7;1,0;1,2;1,8;1,3;5,3;4,6;10,2;7,3;9,1;13,9;13,9;12,9;15,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Urbana;Pública;4,8;2,2;7,7;1,1;1,3;1,8;1,3;5,2;4,6;10,2;7,3;9,1;13,9;13,9;12,9;15,0;--
2021;Sudeste;SP;3507100;Bom Jesus dos Perdões;Rural;Pública;1,4;1,4;--;0,0;0,0;0,0;0,0;7,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Total;3,5;1,0;6,1;0,0;1,5;0,0;1,5;1,6;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Total;3,5;1,0;6,1;0,0;1,5;0,0;1,5;1,6;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Estadual;6,1;--;6,1;--;--;--;--;--;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Estadual;6,1;--;6,1;--;--;--;--;--;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Municipal;1,0;1,0;--;0,0;1,5;0,0;1,5;1,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Municipal;1,0;1,0;--;0,0;1,5;0,0;1,5;1,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Total;Pública;3,5;1,0;6,1;0,0;1,5;0,0;1,5;1,6;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
2021;Sudeste;SP;3507159;Bom Sucesso de Itararé;Urbana;Pública;3,5;1,0;6,1;0,0;1,5;0,0;1,5;1,6;5,5;2,4;6,2;11,7;8,8;10,6;9,3;3,1;--
