NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6
2021;Sudeste;SP;3500758;Alambari;Urbana;Municipal;47,3;0,0;0,0;47,4;5,3;0,0;44,4;0,0;0,0;50,0;5,6;0,0;50,0;0,0;0,0;0,0;50,0;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3500758;Alambari;Rural;Municipal;66,7;0,0;22,2;0,0;11,1;0,0;57,1;0,0;28,6;0,0;14,3;0,0;66,7;0,0;0,0;0,0;33,3;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3500758;Alambari;Total;Pública;25,0;3,3;18,3;45,0;6,7;1,7;50,0;0,0;8,3;37,5;4,2;0,0;8,2;5,4;24,3;48,6;10,8;2,7;0,0;3,6;21,4;60,7;10,7;3,6
2021;Sudeste;SP;3500758;Alambari;Urbana;Pública;17,4;3,8;17,3;51,9;7,7;1,9;44,4;0,0;0,0;50,0;5,6;0,0;2,9;5,7;25,7;51,4;11,4;2,9;0,0;3,6;21,4;60,7;10,7;3,6
2021;Sudeste;SP;3500758;Alambari;Rural;Pública;66,7;0,0;22,2;0,0;11,1;0,0;57,1;0,0;28,6;0,0;14,3;0,0;66,7;0,0;0,0;0,0;33,3;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3500808;Alfredo Marcondes;Total;Total;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500808;Alfredo Marcondes;Urbana;Total;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500808;Alfredo Marcondes;Total;Estadual;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500808;Alfredo Marcondes;Urbana;Estadual;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500808;Alfredo Marcondes;Total;Pública;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500808;Alfredo Marcondes;Urbana;Pública;6,9;0,0;20,7;58,6;13,8;0,0;14,3;0,0;7,1;64,3;14,3;0,0;0,0;0,0;26,3;57,9;15,8;0,0;0,0;4,8;19,0;57,1;14,3;4,8
2021;Sudeste;SP;3500907;Altair;Total;Total;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Total;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Total;Estadual;0,0;10,5;89,5;0,0;0,0;0,0;--;--;--;--;--;--;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Estadual;0,0;10,5;89,5;0,0;0,0;0,0;--;--;--;--;--;--;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Total;Municipal;58,9;0,0;17,6;23,5;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3500907;Altair;Urbana;Municipal;58,9;0,0;17,6;23,5;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3500907;Altair;Total;Pública;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Pública;27,7;5,6;55,6;11,1;0,0;0,0;58,9;0,0;17,6;23,5;0,0;0,0;0,0;10,5;89,5;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Total;Total;11,3;19,9;22,7;39,0;4,3;2,8;15,8;25,6;22,0;31,7;1,2;3,7;3,7;8,9;20,3;57,0;7,6;2,5;0,0;3,4;23,3;65,0;5,0;3,3
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Total;8,9;20,6;22,8;40,4;4,4;2,9;11,6;27,3;22,1;33,8;1,3;3,9;3,7;8,9;20,3;57,0;7,6;2,5;0,0;3,4;23,3;65,0;5,0;3,3
2021;Sudeste;SP;3501004;Altinópolis;Rural;Total;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Total;Estadual;0,0;0,0;0,0;85,2;11,1;3,7;--;--;--;--;--;--;0,0;0,0;0,0;85,2;11,1;3,7;0,0;2,9;8,8;76,5;5,9;5,9
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Estadual;0,0;0,0;0,0;85,2;11,1;3,7;--;--;--;--;--;--;0,0;0,0;0,0;85,2;11,1;3,7;0,0;2,9;8,8;76,5;5,9;5,9
2021;Sudeste;SP;3501004;Altinópolis;Total;Municipal;11,1;30,0;25,0;26,3;3,8;3,8;14,6;30,6;25,8;22,6;1,6;4,8;0,0;21,8;17,4;43,5;13,0;4,3;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Municipal;6,7;32,0;25,3;28,0;4,0;4,0;8,7;33,3;26,3;24,6;1,8;5,3;0,0;21,8;17,4;43,5;13,0;4,3;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Rural;Municipal;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Total;Privada;15,8;9,1;27,3;43,2;2,3;2,3;18,2;9,1;9,1;59,1;0,0;4,5;8,8;5,9;35,3;47,1;2,9;0,0;0,0;3,9;42,3;50,0;3,8;0,0
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Privada;15,8;9,1;27,3;43,2;2,3;2,3;18,2;9,1;9,1;59,1;0,0;4,5;8,8;5,9;35,3;47,1;2,9;0,0;0,0;3,9;42,3;50,0;3,8;0,0
2021;Sudeste;SP;3501004;Altinópolis;Total;Pública;8,4;22,6;18,9;40,6;5,7;3,8;14,6;30,6;25,8;22,6;1,6;4,8;0,0;10,2;8,2;65,3;12,2;4,1;0,0;2,9;8,8;76,5;5,9;5,9
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Pública;4,9;23,8;18,8;42,6;5,9;4,0;8,7;33,3;26,3;24,6;1,8;5,3;0,0;10,2;8,2;65,3;12,2;4,1;0,0;2,9;8,8;76,5;5,9;5,9
2021;Sudeste;SP;3501004;Altinópolis;Rural;Pública;50,0;0,0;25,0;25,0;0,0;0,0;50,0;0,0;25,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Total;Total;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Total;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501103;Alto Alegre;Total;Estadual;0,0;11,8;29,4;52,9;5,9;0,0;--;--;--;--;--;--;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Estadual;0,0;11,8;29,4;52,9;5,9;0,0;--;--;--;--;--;--;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501103;Alto Alegre;Total;Municipal;58,4;33,3;8,3;0,0;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Municipal;58,4;33,3;8,3;0,0;0,0;0,0;58,4;33,3;8,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Total;Pública;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Pública;24,2;20,7;20,7;31,0;3,4;0,0;58,4;33,3;8,3;0,0;0,0;0,0;0,0;11,8;29,4;52,9;5,9;0,0;0,0;0,0;38,1;47,6;4,8;9,5
2021;Sudeste;SP;3501152;Alumínio;Total;Total;19,4;15,7;27,6;29,1;5,2;3,0;30,6;12,9;20,0;25,9;7,1;3,5;0,0;17,6;35,1;36,8;3,5;7,0;0,0;5,5;22,2;55,6;11,1;5,6
2021;Sudeste;SP;3501152;Alumínio;Urbana;Total;17,6;16,0;27,2;30,4;5,6;3,2;29,0;13,2;18,4;27,6;7,9;3,9;0,0;17,6;35,1;36,8;3,5;7,0;0,0;5,5;22,2;55,6;11,1;5,6
2021;Sudeste;SP;3501152;Alumínio;Rural;Total;30,7;7,7;30,8;15,4;15,4;0,0;30,7;7,7;30,8;15,4;15,4;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;7,6;23,1;46,2;15,4;7,7
2021;Sudeste;SP;3501152;Alumínio;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;7,6;23,1;46,2;15,4;7,7
2021;Sudeste;SP;3501152;Alumínio;Total;Municipal;24,0;10,2;30,6;25,9;5,6;3,7;36,1;4,2;19,4;29,2;6,9;4,2;0,0;18,2;43,2;25,0;4,5;9,1;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Urbana;Municipal;22,2;10,1;30,3;27,3;6,1;4,0;34,9;3,2;17,5;31,7;7,9;4,8;0,0;18,2;43,2;25,0;4,5;9,1;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Rural;Municipal;30,7;7,7;30,8;15,4;15,4;0,0;30,7;7,7;30,8;15,4;15,4;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Total;Privada;0,0;38,5;15,4;42,3;3,8;0,0;0,0;61,5;23,1;7,7;7,7;0,0;0,0;15,4;7,7;76,9;0,0;0,0;0,0;0,0;18,2;81,8;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Urbana;Privada;0,0;38,5;15,4;42,3;3,8;0,0;0,0;61,5;23,1;7,7;7,7;0,0;0,0;15,4;7,7;76,9;0,0;0,0;0,0;0,0;18,2;81,8;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Total;Pública;24,0;10,2;30,6;25,9;5,6;3,7;36,1;4,2;19,4;29,2;6,9;4,2;0,0;18,2;43,2;25,0;4,5;9,1;0,0;7,6;23,1;46,2;15,4;7,7
2021;Sudeste;SP;3501152;Alumínio;Urbana;Pública;22,2;10,1;30,3;27,3;6,1;4,0;34,9;3,2;17,5;31,7;7,9;4,8;0,0;18,2;43,2;25,0;4,5;9,1;0,0;7,6;23,1;46,2;15,4;7,7
2021;Sudeste;SP;3501152;Alumínio;Rural;Pública;30,7;7,7;30,8;15,4;15,4;0,0;30,7;7,7;30,8;15,4;15,4;0,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Total;32,5;17,5;30,0;12,5;7,5;0,0;52,4;0,0;14,3;23,8;9,5;0,0;7,7;26,9;38,5;15,4;11,5;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Total;32,5;17,5;30,0;12,5;7,5;0,0;52,4;0,0;14,3;23,8;9,5;0,0;7,7;26,9;38,5;15,4;11,5;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Total;Estadual;0,0;25,0;75,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;0,0;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Estadual;0,0;25,0;75,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;0,0;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Total;Municipal;46,4;14,3;10,7;17,9;10,7;0,0;52,4;0,0;14,3;23,8;9,5;0,0;14,3;28,6;7,1;28,6;21,4;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Municipal;46,4;14,3;10,7;17,9;10,7;0,0;52,4;0,0;14,3;23,8;9,5;0,0;14,3;28,6;7,1;28,6;21,4;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Pública;32,5;17,5;30,0;12,5;7,5;0,0;52,4;0,0;14,3;23,8;9,5;0,0;7,7;26,9;38,5;15,4;11,5;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Pública;32,5;17,5;30,0;12,5;7,5;0,0;52,4;0,0;14,3;23,8;9,5;0,0;7,7;26,9;38,5;15,4;11,5;0,0;0,0;10,0;90,0;0,0;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Total;14,3;18,7;24,7;29,7;8,8;3,8;22,2;17,1;20,5;29,1;7,7;3,4;0,0;15,7;28,1;36,0;13,5;6,7;0,0;3,8;30,4;39,2;19,0;7,6
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Total;14,3;18,7;24,7;29,7;8,8;3,8;22,2;17,1;20,5;29,1;7,7;3,4;0,0;15,7;28,1;36,0;13,5;6,7;0,0;3,8;30,4;39,2;19,0;7,6
2021;Sudeste;SP;3501301;Álvares Machado;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;2,3;25,6;46,5;18,6;7,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;2,3;25,6;46,5;18,6;7,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Municipal;19,3;19,4;20,9;28,7;7,8;3,9;28,5;15,9;15,9;28,4;6,8;4,5;0,0;18,9;25,9;36,2;12,1;6,9;--;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Municipal;19,3;19,4;20,9;28,7;7,8;3,9;28,5;15,9;15,9;28,4;6,8;4,5;0,0;18,9;25,9;36,2;12,1;6,9;--;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Privada;1,8;16,4;32,7;32,7;10,9;5,5;3,4;20,0;33,3;30,0;10,0;3,3;0,0;9,0;30,3;36,4;15,2;9,1;0,0;5,5;35,1;32,4;18,9;8,1
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Privada;1,8;16,4;32,7;32,7;10,9;5,5;3,4;20,0;33,3;30,0;10,0;3,3;0,0;9,0;30,3;36,4;15,2;9,1;0,0;5,5;35,1;32,4;18,9;8,1
2021;Sudeste;SP;3501301;Álvares Machado;Total;Pública;19,3;19,4;20,9;28,7;7,8;3,9;28,5;15,9;15,9;28,4;6,8;4,5;0,0;18,9;25,9;36,2;12,1;6,9;0,0;2,3;25,6;46,5;18,6;7,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Pública;19,3;19,4;20,9;28,7;7,8;3,9;28,5;15,9;15,9;28,4;6,8;4,5;0,0;18,9;25,9;36,2;12,1;6,9;0,0;2,3;25,6;46,5;18,6;7,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Total;25,0;2,8;16,7;36,1;11,1;8,3;45,0;0,0;20,0;25,0;0,0;10,0;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Total;25,0;2,8;16,7;36,1;11,1;8,3;45,0;0,0;20,0;25,0;0,0;10,0;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Estadual;0,0;5,6;11,1;50,0;22,2;11,1;--;--;--;--;--;--;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Estadual;0,0;5,6;11,1;50,0;22,2;11,1;--;--;--;--;--;--;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Municipal;45,0;0,0;20,0;25,0;0,0;10,0;45,0;0,0;20,0;25,0;0,0;10,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Municipal;45,0;0,0;20,0;25,0;0,0;10,0;45,0;0,0;20,0;25,0;0,0;10,0;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Pública;25,0;2,8;16,7;36,1;11,1;8,3;45,0;0,0;20,0;25,0;0,0;10,0;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Pública;25,0;2,8;16,7;36,1;11,1;8,3;45,0;0,0;20,0;25,0;0,0;10,0;0,0;5,6;11,1;50,0;22,2;11,1;0,0;0,0;10,0;40,0;30,0;20,0
2021;Sudeste;SP;3501509;Alvinlândia;Total;Total;22,6;9,7;16,1;38,7;9,7;3,2;43,6;18,8;18,8;12,5;0,0;6,3;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Total;22,6;9,7;16,1;38,7;9,7;3,2;43,6;18,8;18,8;12,5;0,0;6,3;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501509;Alvinlândia;Total;Estadual;0,0;0,0;12,4;62,5;18,8;6,3;--;--;--;--;--;--;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Estadual;0,0;0,0;12,4;62,5;18,8;6,3;--;--;--;--;--;--;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501509;Alvinlândia;Total;Municipal;43,6;18,8;18,8;12,5;0,0;6,3;43,6;18,8;18,8;12,5;0,0;6,3;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Municipal;43,6;18,8;18,8;12,5;0,0;6,3;43,6;18,8;18,8;12,5;0,0;6,3;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Pública;22,6;9,7;16,1;38,7;9,7;3,2;43,6;18,8;18,8;12,5;0,0;6,3;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Pública;22,6;9,7;16,1;38,7;9,7;3,2;43,6;18,8;18,8;12,5;0,0;6,3;0,0;0,0;12,4;62,5;18,8;6,3;0,0;0,0;7,7;61,5;15,4;15,4
2021;Sudeste;SP;3501608;Americana;Total;Total;14,3;25,6;23,1;27,6;6,9;2,5;24,5;40,4;16,2;14,4;2,5;2,0;3,2;8,7;28,3;43,3;12,2;4,3;0,7;8,0;26,9;46,1;13,9;4,4
2021;Sudeste;SP;3501608;Americana;Urbana;Total;14,3;25,6;23,1;27,6;6,9;2,5;24,5;40,4;16,2;14,4;2,5;2,0;3,2;8,7;28,3;43,3;12,2;4,3;0,7;8,0;26,9;46,1;13,9;4,4
2021;Sudeste;SP;3501608;Americana;Total;Estadual;10,4;18,6;22,1;36,7;9,3;2,9;27,3;36,5;13,7;14,9;4,4;3,2;0,7;7,7;25,8;48,9;13,2;3,7;0,2;7,5;24,8;48,7;14,6;4,2
2021;Sudeste;SP;3501608;Americana;Urbana;Estadual;10,4;18,6;22,1;36,7;9,3;2,9;27,3;36,5;13,7;14,9;4,4;3,2;0,7;7,7;25,8;48,9;13,2;3,7;0,2;7,5;24,8;48,7;14,6;4,2
2021;Sudeste;SP;3501608;Americana;Total;Municipal;15,1;49,4;17,5;13,0;4,1;0,9;16,3;58,5;11,2;10,9;1,9;1,2;9,3;16,5;33,0;28,9;11,3;1,0;--;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Urbana;Municipal;15,1;49,4;17,5;13,0;4,1;0,9;16,3;58,5;11,2;10,9;1,9;1,2;9,3;16,5;33,0;28,9;11,3;1,0;--;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Total;Privada;18,5;16,7;27,1;27,3;7,1;3,3;28,9;24,6;24,2;18,5;1,9;1,9;5,3;6,5;28,5;40,2;13,0;6,5;1,9;9,4;32,1;38,7;12,7;5,2
2021;Sudeste;SP;3501608;Americana;Urbana;Privada;18,5;16,7;27,1;27,3;7,1;3,3;28,9;24,6;24,2;18,5;1,9;1,9;5,3;6,5;28,5;40,2;13,0;6,5;1,9;9,4;32,1;38,7;12,7;5,2
2021;Sudeste;SP;3501608;Americana;Total;Pública;12,1;29,1;20,8;28,6;7,2;2,2;21,8;48,0;12,5;12,5;3,0;2,2;2,2;9,3;27,3;45,4;12,5;3,3;0,2;7,5;24,8;48,7;14,6;4,2
2021;Sudeste;SP;3501608;Americana;Urbana;Pública;12,1;29,1;20,8;28,6;7,2;2,2;21,8;48,0;12,5;12,5;3,0;2,2;2,2;9,3;27,3;45,4;12,5;3,3;0,2;7,5;24,8;48,7;14,6;4,2
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Total;23,7;9,2;18,8;38,0;8,1;2,2;46,4;9,6;8,8;30,1;4,4;0,7;0,7;7,9;25,8;47,7;13,9;4,0;4,7;2,8;21,5;43,0;16,8;11,2
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Total;23,7;9,2;18,8;38,0;8,1;2,2;46,4;9,6;8,8;30,1;4,4;0,7;0,7;7,9;25,8;47,7;13,9;4,0;4,7;2,8;21,5;43,0;16,8;11,2
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Estadual;0,0;5,9;8,8;60,3;20,6;4,4;--;--;--;--;--;--;0,0;5,9;8,8;60,3;20,6;4,4;0,0;3,8;13,9;48,1;20,3;13,9
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Estadual;0,0;5,9;8,8;60,3;20,6;4,4;--;--;--;--;--;--;0,0;5,9;8,8;60,3;20,6;4,4;0,0;3,8;13,9;48,1;20,3;13,9
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Municipal;34,2;7,5;20,5;32,9;3,7;1,2;47,8;8,0;9,7;29,2;4,4;0,9;1,8;5,7;41,5;41,5;5,7;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Municipal;34,2;7,5;20,5;32,9;3,7;1,2;47,8;8,0;9,7;29,2;4,4;0,9;1,8;5,7;41,5;41,5;5,7;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Privada;18,7;18,8;25,0;27,1;8,3;2,1;37,5;16,7;4,2;33,3;8,3;0,0;0,0;15,2;33,3;36,4;12,1;3,0;16,7;0,0;40,0;30,0;10,0;3,3
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Privada;18,7;18,8;25,0;27,1;8,3;2,1;37,5;16,7;4,2;33,3;8,3;0,0;0,0;15,2;33,3;36,4;12,1;3,0;16,7;0,0;40,0;30,0;10,0;3,3
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Pública;24,5;7,1;17,3;40,0;8,9;2,2;47,8;8,0;9,7;29,2;4,4;0,9;1,0;5,9;23,7;50,8;14,4;4,2;0,0;3,8;13,9;48,1;20,3;13,9
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Pública;24,5;7,1;17,3;40,0;8,9;2,2;47,8;8,0;9,7;29,2;4,4;0,9;1,0;5,9;23,7;50,8;14,4;4,2;0,0;3,8;13,9;48,1;20,3;13,9
2021;Sudeste;SP;3501806;Américo de Campos;Total;Total;25,4;6,8;20,3;37,3;6,8;3,4;42,9;11,4;17,1;17,1;8,6;2,9;0,0;0,0;18,7;65,6;9,4;6,3;2,7;5,1;25,6;53,8;7,7;5,1
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Total;25,4;6,8;20,3;37,3;6,8;3,4;42,9;11,4;17,1;17,1;8,6;2,9;0,0;0,0;18,7;65,6;9,4;6,3;2,7;5,1;25,6;53,8;7,7;5,1
2021;Sudeste;SP;3501806;Américo de Campos;Total;Estadual;0,0;0,0;20,0;70,0;0,0;10,0;--;--;--;--;--;--;0,0;0,0;20,0;70,0;0,0;10,0;6,7;0,0;20,0;53,3;13,3;6,7
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Estadual;0,0;0,0;20,0;70,0;0,0;10,0;--;--;--;--;--;--;0,0;0,0;20,0;70,0;0,0;10,0;6,7;0,0;20,0;53,3;13,3;6,7
2021;Sudeste;SP;3501806;Américo de Campos;Total;Municipal;30,0;8,0;20,0;32,0;8,0;2,0;42,9;11,4;17,1;17,1;8,6;2,9;0,0;0,0;17,5;65,2;13,0;4,3;0,0;7,8;26,9;53,8;7,7;3,8
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Municipal;30,0;8,0;20,0;32,0;8,0;2,0;42,9;11,4;17,1;17,1;8,6;2,9;0,0;0,0;17,5;65,2;13,0;4,3;0,0;7,8;26,9;53,8;7,7;3,8
