NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4
2021;Sudeste;SP;3502408;Anhumas;Urbana;Pública;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Total;Total;5,9;44,1;44,1;5,9
2021;Sudeste;SP;3502507;Aparecida;Urbana;Total;5,9;44,1;44,1;5,9
2021;Sudeste;SP;3502507;Aparecida;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Total;Municipal;7,7;42,3;50,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Urbana;Municipal;7,7;42,3;50,0;0,0
2021;Sudeste;SP;3502507;Aparecida;Total;Privada;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3502507;Aparecida;Urbana;Privada;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3502507;Aparecida;Total;Pública;6,7;50,0;43,3;0,0
2021;Sudeste;SP;3502507;Aparecida;Urbana;Pública;6,7;50,0;43,3;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3502705;Apiaí;Total;Total;15,4;61,5;19,2;3,9
2021;Sudeste;SP;3502705;Apiaí;Urbana;Total;11,8;58,8;29,4;0,0
2021;Sudeste;SP;3502705;Apiaí;Rural;Total;22,2;66,7;0,0;11,1
2021;Sudeste;SP;3502705;Apiaí;Total;Estadual;27,3;72,7;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Urbana;Estadual;28,6;71,4;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Rural;Estadual;25,0;75,0;0,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Municipal;7,1;57,1;28,6;7,2
2021;Sudeste;SP;3502705;Apiaí;Urbana;Municipal;0,0;55,6;44,4;0,0
2021;Sudeste;SP;3502705;Apiaí;Rural;Municipal;20,0;60,0;0,0;20,0
2021;Sudeste;SP;3502705;Apiaí;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Total;Pública;16,0;64,0;16,0;4,0
2021;Sudeste;SP;3502705;Apiaí;Urbana;Pública;12,5;62,5;25,0;0,0
2021;Sudeste;SP;3502705;Apiaí;Rural;Pública;22,2;66,7;0,0;11,1
2021;Sudeste;SP;3502754;Araçariguama;Total;Total;35,0;55,0;10,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Total;8,3;75,0;16,7;0,0
2021;Sudeste;SP;3502754;Araçariguama;Rural;Total;75,0;25,0;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Total;Municipal;41,2;58,8;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Municipal;11,1;88,9;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Rural;Municipal;75,0;25,0;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Total;Pública;38,9;61,1;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Urbana;Pública;10,0;90,0;0,0;0,0
2021;Sudeste;SP;3502754;Araçariguama;Rural;Pública;75,0;25,0;0,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Total;3,9;43,4;46,5;6,2
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Total;4,1;43,9;45,5;6,5
2021;Sudeste;SP;3502804;Araçatuba;Rural;Total;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Estadual;10,7;71,4;10,7;7,2
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Estadual;12,0;72,0;8,0;8,0
2021;Sudeste;SP;3502804;Araçatuba;Rural;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Municipal;0,0;44,6;53,8;1,6
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Municipal;0,0;46,8;51,6;1,6
2021;Sudeste;SP;3502804;Araçatuba;Rural;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502804;Araçatuba;Total;Privada;5,6;19,4;61,1;13,9
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Privada;5,6;19,4;61,1;13,9
2021;Sudeste;SP;3502804;Araçatuba;Total;Pública;3,2;52,7;40,9;3,2
2021;Sudeste;SP;3502804;Araçatuba;Urbana;Pública;3,4;54,0;39,1;3,5
2021;Sudeste;SP;3502804;Araçatuba;Rural;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Total;3,6;10,7;75,0;10,7
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Total;3,6;10,7;75,0;10,7
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Estadual;50,0;0,0;50,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Estadual;50,0;0,0;50,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Municipal;0,0;12,5;75,0;12,5
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Municipal;0,0;12,5;75,0;12,5
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Total;Pública;3,8;11,5;73,1;11,6
2021;Sudeste;SP;3502903;Araçoiaba da Serra;Urbana;Pública;3,8;11,5;73,1;11,6
2021;Sudeste;SP;3503000;Aramina;Total;Total;20,0;40,0;40,0;0,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Total;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3503000;Aramina;Rural;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503000;Aramina;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503000;Aramina;Total;Municipal;25,0;50,0;25,0;0,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Municipal;33,3;33,3;33,4;0,0
2021;Sudeste;SP;3503000;Aramina;Rural;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503000;Aramina;Total;Pública;20,0;40,0;40,0;0,0
2021;Sudeste;SP;3503000;Aramina;Urbana;Pública;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3503000;Aramina;Rural;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503109;Arandu;Total;Total;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3503109;Arandu;Urbana;Total;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3503109;Arandu;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503109;Arandu;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503109;Arandu;Total;Municipal;25,0;0,0;75,0;0,0
2021;Sudeste;SP;3503109;Arandu;Urbana;Municipal;25,0;0,0;75,0;0,0
2021;Sudeste;SP;3503109;Arandu;Total;Pública;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3503109;Arandu;Urbana;Pública;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Total;3,6;43,8;41,6;11,0
2021;Sudeste;SP;3503208;Araraquara;Urbana;Total;3,8;45,1;40,6;10,5
2021;Sudeste;SP;3503208;Araraquara;Rural;Total;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3503208;Araraquara;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Estadual;5,3;65,8;23,7;5,2
2021;Sudeste;SP;3503208;Araraquara;Urbana;Estadual;5,4;67,6;21,6;5,4
2021;Sudeste;SP;3503208;Araraquara;Rural;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Municipal;0,0;52,8;43,4;3,8
2021;Sudeste;SP;3503208;Araraquara;Urbana;Municipal;0,0;56,0;42,0;2,0
2021;Sudeste;SP;3503208;Araraquara;Rural;Municipal;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3503208;Araraquara;Total;Privada;6,7;15,6;53,3;24,4
2021;Sudeste;SP;3503208;Araraquara;Urbana;Privada;6,7;15,6;53,3;24,4
2021;Sudeste;SP;3503208;Araraquara;Total;Pública;2,2;57,6;35,9;4,3
2021;Sudeste;SP;3503208;Araraquara;Urbana;Pública;2,3;60,2;34,1;3,4
2021;Sudeste;SP;3503208;Araraquara;Rural;Pública;0,0;0,0;75,0;25,0
2021;Sudeste;SP;3503307;Araras;Total;Total;7,7;43,6;41,0;7,7
2021;Sudeste;SP;3503307;Araras;Urbana;Total;8,0;42,7;41,3;8,0
2021;Sudeste;SP;3503307;Araras;Rural;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3503307;Araras;Total;Estadual;5,9;76,5;11,8;5,8
2021;Sudeste;SP;3503307;Araras;Urbana;Estadual;6,3;75,0;12,5;6,2
2021;Sudeste;SP;3503307;Araras;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503307;Araras;Total;Municipal;4,9;39,0;56,1;0,0
2021;Sudeste;SP;3503307;Araras;Urbana;Municipal;5,1;38,5;56,4;0,0
2021;Sudeste;SP;3503307;Araras;Rural;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3503307;Araras;Total;Privada;15,0;25,0;35,0;25,0
2021;Sudeste;SP;3503307;Araras;Urbana;Privada;15,0;25,0;35,0;25,0
2021;Sudeste;SP;3503307;Araras;Total;Pública;5,2;50,0;43,1;1,7
2021;Sudeste;SP;3503307;Araras;Urbana;Pública;5,5;49,1;43,6;1,8
2021;Sudeste;SP;3503307;Araras;Rural;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Total;33,3;0,0;0,0;66,7
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Total;50,0;0,0;0,0;50,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Total;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Estadual;50,0;0,0;0,0;50,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Estadual;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Estadual;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Pública;33,3;0,0;0,0;66,7
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Pública;50,0;0,0;0,0;50,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Pública;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503406;Arealva;Total;Total;0,0;11,1;66,7;22,2
2021;Sudeste;SP;3503406;Arealva;Urbana;Total;0,0;12,5;62,5;25,0
2021;Sudeste;SP;3503406;Arealva;Rural;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503406;Arealva;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503406;Arealva;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503406;Arealva;Total;Municipal;0,0;0,0;85,7;14,3
2021;Sudeste;SP;3503406;Arealva;Urbana;Municipal;0,0;0,0;83,3;16,7
2021;Sudeste;SP;3503406;Arealva;Rural;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503406;Arealva;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503406;Arealva;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3503406;Arealva;Total;Pública;0,0;12,5;75,0;12,5
2021;Sudeste;SP;3503406;Arealva;Urbana;Pública;0,0;14,3;71,4;14,3
2021;Sudeste;SP;3503406;Arealva;Rural;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503505;Areias;Total;Total;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Total;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3503505;Areias;Rural;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503505;Areias;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503505;Areias;Total;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503505;Areias;Rural;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503505;Areias;Total;Pública;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Pública;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3503505;Areias;Rural;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503604;Areiópolis;Total;Total;11,1;22,2;44,4;22,3
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Total;11,1;22,2;44,4;22,3
2021;Sudeste;SP;3503604;Areiópolis;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503604;Areiópolis;Total;Municipal;14,3;28,6;28,6;28,5
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Municipal;14,3;28,6;28,6;28,5
2021;Sudeste;SP;3503604;Areiópolis;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503604;Areiópolis;Total;Pública;12,5;25,0;37,5;25,0
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Pública;12,5;25,0;37,5;25,0
2021;Sudeste;SP;3503703;Ariranha;Total;Total;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Total;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Total;Municipal;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Municipal;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Total;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3503703;Ariranha;Urbana;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Total;17,6;58,8;20,6;3,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Total;17,6;58,8;20,6;3,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Estadual;16,7;83,3;0,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Estadual;16,7;83,3;0,0;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Municipal;23,8;57,1;19,1;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Municipal;23,8;57,1;19,1;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Privada;0,0;42,9;42,9;14,2
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Privada;0,0;42,9;42,9;14,2
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Pública;22,2;63,0;14,8;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Pública;22,2;63,0;14,8;0,0
2021;Sudeste;SP;3503901;Arujá;Total;Total;6,0;38,8;50,7;4,5
2021;Sudeste;SP;3503901;Arujá;Urbana;Total;6,1;39,4;50,0;4,5
2021;Sudeste;SP;3503901;Arujá;Rural;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503901;Arujá;Total;Estadual;0,0;57,1;42,9;0,0
2021;Sudeste;SP;3503901;Arujá;Urbana;Estadual;0,0;57,1;42,9;0,0
2021;Sudeste;SP;3503901;Arujá;Total;Municipal;10,3;38,5;48,7;2,5
2021;Sudeste;SP;3503901;Arujá;Urbana;Municipal;10,5;39,5;47,4;2,6
2021;Sudeste;SP;3503901;Arujá;Rural;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503901;Arujá;Total;Privada;0,0;21,4;64,3;14,3
2021;Sudeste;SP;3503901;Arujá;Urbana;Privada;0,0;21,4;64,3;14,3
2021;Sudeste;SP;3503901;Arujá;Total;Pública;7,5;43,4;47,2;1,9
2021;Sudeste;SP;3503901;Arujá;Urbana;Pública;7,7;44,2;46,2;1,9
2021;Sudeste;SP;3503901;Arujá;Rural;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Total;6,3;43,8;40,6;9,3
2021;Sudeste;SP;3504008;Assis;Urbana;Total;6,5;43,5;40,3;9,7
2021;Sudeste;SP;3504008;Assis;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Estadual;6,3;56,3;25,0;12,4
2021;Sudeste;SP;3504008;Assis;Urbana;Estadual;7,1;57,1;21,4;14,4
2021;Sudeste;SP;3504008;Assis;Rural;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Municipal;0,0;53,3;46,7;0,0
2021;Sudeste;SP;3504008;Assis;Urbana;Municipal;0,0;53,3;46,7;0,0
2021;Sudeste;SP;3504008;Assis;Total;Privada;16,7;16,7;44,4;22,2
2021;Sudeste;SP;3504008;Assis;Urbana;Privada;16,7;16,7;44,4;22,2
2021;Sudeste;SP;3504008;Assis;Total;Pública;2,2;54,3;39,1;4,4
2021;Sudeste;SP;3504008;Assis;Urbana;Pública;2,3;54,5;38,6;4,6
2021;Sudeste;SP;3504008;Assis;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504107;Atibaia;Total;Total;5,8;33,0;45,6;15,6
2021;Sudeste;SP;3504107;Atibaia;Urbana;Total;3,9;35,5;42,1;18,5
2021;Sudeste;SP;3504107;Atibaia;Rural;Total;11,1;25,9;55,6;7,4
2021;Sudeste;SP;3504107;Atibaia;Total;Estadual;8,7;78,3;4,3;8,7
2021;Sudeste;SP;3504107;Atibaia;Urbana;Estadual;6,3;81,3;0,0;12,4
2021;Sudeste;SP;3504107;Atibaia;Rural;Estadual;14,3;71,4;14,3;0,0
2021;Sudeste;SP;3504107;Atibaia;Total;Municipal;2,3;11,4;72,7;13,6
2021;Sudeste;SP;3504107;Atibaia;Urbana;Municipal;0,0;14,3;71,4;14,3
2021;Sudeste;SP;3504107;Atibaia;Rural;Municipal;6,3;6,3;75,0;12,4
2021;Sudeste;SP;3504107;Atibaia;Total;Privada;8,3;30,6;38,9;22,2
2021;Sudeste;SP;3504107;Atibaia;Urbana;Privada;6,3;31,3;37,5;24,9
2021;Sudeste;SP;3504107;Atibaia;Rural;Privada;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3504107;Atibaia;Total;Pública;4,5;34,3;49,3;11,9
2021;Sudeste;SP;3504107;Atibaia;Urbana;Pública;2,3;38,6;45,5;13,6
2021;Sudeste;SP;3504107;Atibaia;Rural;Pública;8,7;26,1;56,5;8,7
2021;Sudeste;SP;3504206;Auriflama;Total;Total;25,0;33,3;41,7;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Total;25,0;33,3;41,7;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Municipal;42,9;42,9;14,2;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Municipal;42,9;42,9;14,2;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Pública;33,3;44,4;22,3;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Pública;33,3;44,4;22,3;0,0
2021;Sudeste;SP;3504305;Avaí;Total;Total;0,0;12,5;37,5;50,0
2021;Sudeste;SP;3504305;Avaí;Urbana;Total;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3504305;Avaí;Rural;Total;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3504305;Avaí;Total;Estadual;0,0;20,0;40,0;40,0
2021;Sudeste;SP;3504305;Avaí;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Estadual;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3504305;Avaí;Total;Municipal;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3504305;Avaí;Urbana;Municipal;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3504305;Avaí;Total;Pública;0,0;12,5;37,5;50,0
2021;Sudeste;SP;3504305;Avaí;Urbana;Pública;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3504305;Avaí;Rural;Pública;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Total;12,5;25,0;37,5;25,0
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Total;14,3;28,6;28,6;28,5
2021;Sudeste;SP;3504404;Avanhandava;Rural;Total;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3504404;Avanhandava;Rural;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Municipal;20,0;20,0;40,0;20,0
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Municipal;20,0;20,0;40,0;20,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Pública;14,3;28,6;42,9;14,2
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Pública;16,7;33,3;33,3;16,7
2021;Sudeste;SP;3504404;Avanhandava;Rural;Pública;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504503;Avaré;Total;Total;1,4;52,9;41,4;4,3
2021;Sudeste;SP;3504503;Avaré;Urbana;Total;1,5;55,4;38,5;4,6
2021;Sudeste;SP;3504503;Avaré;Rural;Total;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3504503;Avaré;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504503;Avaré;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504503;Avaré;Total;Estadual;0,0;64,3;28,6;7,1
2021;Sudeste;SP;3504503;Avaré;Urbana;Estadual;0,0;69,2;23,1;7,7
2021;Sudeste;SP;3504503;Avaré;Rural;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504503;Avaré;Total;Municipal;2,6;52,6;44,8;0,0
2021;Sudeste;SP;3504503;Avaré;Urbana;Municipal;2,9;55,9;41,2;0,0
2021;Sudeste;SP;3504503;Avaré;Rural;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3504503;Avaré;Total;Privada;0,0;47,1;41,2;11,7
2021;Sudeste;SP;3504503;Avaré;Urbana;Privada;0,0;47,1;41,2;11,7
2021;Sudeste;SP;3504503;Avaré;Total;Pública;1,9;54,7;41,5;1,9
2021;Sudeste;SP;3504503;Avaré;Urbana;Pública;2,1;58,3;37,5;2,1
2021;Sudeste;SP;3504503;Avaré;Rural;Pública;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Total;20,0;30,0;50,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Total;20,0;30,0;50,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Municipal;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Municipal;25,0;25,0;50,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Pública;22,2;33,3;44,5;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Pública;22,2;33,3;44,5;0,0
2021;Sudeste;SP;3504701;Balbinos;Total;Total;0,0;33,3;66,7;0,0
