CO_MUNICIPIO;TXT_1_CAT1_CATMED;TXT_1_CAT2_CATMED;EVASAO_MED;TDI_MED_CAT_0;TDI_MED_01_CAT_0;TDI_MED_02_CAT_0;TDI_MED_03_CAT_0;IED_MED_CAT_1;IED_MED_CAT_2;IED_MED_CAT_3;IED_MED_CAT_4;IED_MED_CAT_5;IED_MED_CAT_6;TX_1_CAT_MED;TX_2_CAT_MED;TX_3_CAT_MED;TNR_4_CAT_MED;ATU_MED_CAT_0;IRD_EDU_BAS_CAT_1;IRD_EDU_BAS_CAT_2;IRD_EDU_BAS_CAT_3;IRD_EDU_BAS_CAT_4;ICG_EDU_BAS_CAT_1;ICG_EDU_BAS_CAT_2;ICG_EDU_BAS_CAT_3;ICG_EDU_BAS_CAT_4;ICG_EDU_BAS_CAT_5;ICG_EDU_BAS_CAT_6;AFD_MED_CAT_1;AFD_MED_CAT_2;AFD_MED_CAT_3;AFD_MED_CAT_4;AFD_MED_CAT_5;pib_2021
3543808;94.0;0.5;5.1;5.3;6.3;9.8;2.3;0.0;0.0;5.2;63.2;21.1;10.5;99.5;0.0;0.5;1.4;26.0;0.0;37.5;62.5;0.0;50.0;25.0;12.5;0.0;12.5;0.0;83.3;0.0;16.7;0.0;0.0;349026
3543907;95.6;0.9;3.1;12.8;13.2;14.0;10.8;0.9;7.0;32.8;40.1;13.9;5.3;94.6;0.5;4.9;1.6;32.0;6.7;48.1;38.5;6.7;25.0;40.5;9.5;16.4;6.0;2.6;76.1;2.4;21.2;0.0;0.3;13245336
3544004;95.5;1.3;2.6;18.7;21.0;17.7;17.0;0.0;5.5;16.7;54.2;16.7;6.9;96.5;0.8;2.7;0.5;32.0;25.0;45.8;25.0;4.2;16.7;41.7;29.2;4.2;4.2;4.0;73.9;0.0;26.1;0.0;0.0;1787681
3544103;94.9;3.0;1.3;9.9;11.0;11.1;6.5;0.0;3.5;30.6;46.8;10.4;8.7;94.3;2.4;3.3;1.0;30.5;0.0;68.2;31.8;0.0;4.2;50.0;4.2;37.5;0.0;4.1;70.6;0.6;28.8;0.0;0.0;960727
3544202;96.7;1.7;1.6;8.2;4.4;11.3;9.2;0.0;12.4;37.5;18.8;12.5;18.8;99.7;0.0;0.3;0.3;28.3;0.0;62.5;37.5;0.0;33.3;11.1;44.4;0.0;11.2;0.0;66.0;0.0;34.0;0.0;0.0;268963
3544251;95.3;0.3;4.1;6.2;4.9;7.5;6.5;0.0;9.8;21.6;41.2;22.5;4.9;98.2;0.3;1.5;2.1;18.6;10.5;57.9;26.3;5.3;31.6;26.3;5.3;10.5;21.1;5.2;76.3;1.5;22.2;0.0;0.0;1928456
3544301;94.4;0.4;3.3;21.1;22.0;22.9;16.9;0.0;0.0;14.4;47.6;19.0;19.0;84.2;15.2;0.6;0.3;33.7;9.1;63.6;27.3;0.0;25.0;33.3;25.0;0.0;16.7;0.0;63.6;0.0;36.4;0.0;0.0;374786
3544400;97.8;1.1;1.1;4.5;6.3;6.9;0.0;5.8;0.0;11.8;47.1;11.8;23.5;98.8;0.0;1.2;2.3;17.8;20.0;20.0;60.0;0.0;40.0;40.0;0.0;0.0;20.0;0.0;69.0;0.0;31.0;0.0;0.0;78950
3544509;96.4;1.8;1.8;13.3;17.1;15.2;7.7;0.0;5.2;5.3;68.4;15.8;5.3;95.5;2.7;1.8;0.0;18.8;0.0;50.0;50.0;0.0;75.0;0.0;0.0;25.0;0.0;0.0;67.1;0.0;32.9;0.0;0.0;102857
3544608;86.2;2.3;10.8;12.7;13.0;7.4;22.2;0.0;0.0;18.7;81.3;0.0;0.0;98.1;0.0;1.9;0.0;31.6;0.0;20.0;60.0;20.0;60.0;20.0;0.0;20.0;0.0;0.0;81.7;0.0;18.3;0.0;0.0;175476
3544707;91.0;1.5;7.5;12.1;12.5;20.0;4.5;4.3;0.0;60.9;17.4;8.7;8.7;97.0;0.0;3.0;2.9;11.0;0.0;33.3;33.3;33.4;0.0;66.7;0.0;33.3;0.0;0.0;58.0;0.0;42.0;0.0;0.0;54769
3544806;93.5;0.0;6.5;5.3;8.0;5.2;1.9;0.0;0.0;11.1;50.0;27.8;11.1;98.3;0.0;1.7;3.8;31.2;0.0;50.0;50.0;0.0;25.0;50.0;0.0;0.0;25.0;0.0;83.1;0.0;16.9;0.0;0.0;169480
3544905;92.6;1.7;5.7;12.7;15.7;12.6;8.3;0.0;9.5;19.0;61.9;4.8;4.8;100.0;0.0;0.0;0.4;29.5;0.0;0.0;33.3;66.7;42.9;42.9;0.0;14.2;0.0;0.0;65.6;0.0;34.4;0.0;0.0;417237
3545001;89.4;3.2;4.7;10.4;10.6;13.5;6.6;0.0;12.1;10.3;65.5;5.2;6.9;84.6;3.7;11.7;2.3;31.8;0.0;25.0;58.3;16.7;0.0;75.0;8.3;8.3;8.4;0.0;79.0;0.0;20.7;0.3;0.0;251752
3545100;93.7;0.0;4.7;1.9;4.8;0.0;0.0;0.0;4.2;12.5;41.7;20.8;20.8;97.3;0.0;2.7;0.0;21.4;0.0;33.3;33.3;33.4;0.0;33.3;0.0;0.0;66.7;0.0;76.3;0.0;23.7;0.0;0.0;96895
3545159;97.3;0.4;2.3;5.7;7.3;8.7;1.1;0.0;4.2;8.3;62.5;16.7;8.3;98.4;0.0;1.6;5.3;29.1;0.0;25.0;25.0;50.0;0.0;80.0;0.0;20.0;0.0;0.0;65.0;0.0;35.0;0.0;0.0;377871
3545209;96.5;1.7;1.2;8.4;10.1;7.9;6.5;0.0;7.6;17.3;55.0;14.4;5.7;97.1;1.6;1.3;1.3;34.7;4.1;36.7;46.9;12.3;20.0;27.3;16.4;27.3;3.6;5.4;70.7;2.2;26.5;0.6;0.0;9303487
3545308;96.7;1.3;1.5;9.6;10.8;10.0;7.7;0.0;10.0;30.0;47.3;9.1;3.6;97.7;1.1;1.2;0.7;30.6;6.1;39.4;48.5;6.0;29.7;45.9;10.8;10.8;2.8;0.0;80.1;0.0;19.9;0.0;0.0;2221477
3545407;95.4;0.0;0.5;11.2;12.5;13.6;7.9;0.0;9.1;0.0;54.5;9.1;27.3;98.1;1.9;0.0;2.7;27.9;0.0;40.0;40.0;20.0;0.0;50.0;16.7;16.7;16.6;0.0;66.4;7.5;26.1;0.0;0.0;273943
3545506;98.5;1.5;0.0;8.9;5.4;10.3;10.4;0.0;0.0;4.4;30.4;47.8;17.4;99.2;0.8;0.0;0.8;15.5;0.0;0.0;66.7;33.3;33.3;0.0;0.0;33.3;33.4;0.0;78.7;0.0;21.3;0.0;0.0;318810
3545605;97.6;0.5;1.9;14.2;13.6;16.7;12.5;0.0;7.3;9.8;51.2;17.1;14.6;100.0;0.0;0.0;11.7;26.3;8.3;33.3;58.4;0.0;33.3;33.3;16.7;8.3;0.0;8.4;88.6;0.0;11.4;0.0;0.0;382546
3545704;97.0;0.6;1.8;7.3;3.0;11.3;8.5;0.0;15.4;7.7;76.9;0.0;0.0;97.7;0.0;2.3;1.7;29.7;0.0;75.0;25.0;0.0;40.0;40.0;0.0;20.0;0.0;0.0;81.9;0.0;18.1;0.0;0.0;214791
3545803;96.7;1.2;1.4;8.9;10.2;8.4;7.9;0.3;8.3;24.5;47.2;14.4;5.3;93.6;2.5;3.9;0.8;30.5;26.4;29.2;37.7;6.7;48.1;19.8;16.0;13.7;2.4;0.0;76.4;0.6;23.0;0.0;0.0;7825507
3546009;84.6;7.6;6.5;24.9;29.0;31.3;10.5;0.0;0.0;20.8;24.1;37.9;17.2;83.9;3.3;12.8;0.0;28.7;16.7;33.3;50.0;0.0;25.0;50.0;8.3;0.0;16.7;0.0;80.7;8.0;11.3;0.0;0.0;312819
3546108;91.2;0.0;8.8;3.7;4.5;8.3;0.0;0.0;0.0;100.0;0.0;0.0;0.0;97.8;0.0;2.2;0.0;18.0;0.0;100.0;0.0;0.0;66.7;33.3;0.0;0.0;0.0;0.0;86.1;0.0;13.9;0.0;0.0;96783
3546207;89.4;0.0;10.6;14.3;14.3;17.9;9.7;0.0;0.0;0.0;70.6;17.6;11.8;100.0;0.0;0.0;0.0;17.5;0.0;25.0;0.0;75.0;60.0;20.0;0.0;20.0;0.0;0.0;81.0;0.0;19.0;0.0;0.0;161651
3546256;97.5;2.5;0.0;18.8;20.0;21.7;13.6;0.0;6.7;20.0;40.0;20.0;13.3;96.3;0.0;3.7;0.0;13.3;0.0;33.3;33.3;33.4;25.0;50.0;25.0;0.0;0.0;0.0;71.0;0.0;29.0;0.0;0.0;63457
3546306;95.5;1.9;2.2;12.2;12.7;14.0;9.3;0.0;5.2;23.5;44.3;18.3;8.7;96.6;1.0;2.4;0.9;26.5;5.3;31.6;57.9;5.2;27.3;31.8;4.5;18.2;18.2;0.0;67.4;0.0;32.6;0.0;0.0;655974
3546405;94.8;3.6;1.5;10.0;9.2;8.7;12.6;2.6;14.0;29.0;39.9;9.3;5.2;94.4;0.9;4.7;1.5;29.2;6.1;15.2;45.5;33.2;37.1;20.0;25.7;8.6;8.6;0.0;70.8;0.5;28.1;0.4;0.2;2786906
3546504;94.8;0.6;4.6;4.2;1.4;3.6;10.0;4.6;0.0;9.1;59.1;22.7;4.5;99.4;0.0;0.6;0.6;27.5;0.0;40.0;60.0;0.0;66.7;0.0;0.0;16.7;0.0;16.6;73.2;0.0;26.8;0.0;0.0;104373
3546603;95.4;1.5;2.1;5.8;6.9;6.4;4.0;1.0;7.6;37.0;37.0;12.0;5.4;97.6;2.4;0.0;0.3;35.0;16.7;50.0;33.3;0.0;30.8;38.5;19.2;3.8;7.7;0.0;72.2;0.0;27.8;0.0;0.0;1344881
3546702;91.4;0.7;5.3;13.3;19.5;10.7;6.7;0.0;7.3;38.2;23.6;20.0;10.9;95.6;1.6;2.8;5.0;32.5;26.3;26.3;47.4;0.0;26.3;36.8;21.1;5.3;10.5;0.0;85.6;0.7;13.7;0.0;0.0;3895818
3546801;96.0;1.5;1.5;8.9;10.7;10.2;5.3;0.0;7.5;14.4;52.1;17.0;9.0;98.5;0.4;1.1;1.5;29.3;2.8;55.6;41.6;0.0;13.5;40.5;16.2;21.6;5.4;2.8;79.4;0.0;20.6;0.0;0.0;1658733
3546900;100.0;0.0;0.0;22.4;10.4;24.7;32.1;0.0;0.0;0.0;74.0;21.7;4.3;99.6;0.0;0.4;0.8;29.0;20.0;40.0;0.0;40.0;16.7;66.7;0.0;0.0;16.6;0.0;76.3;0.0;23.7;0.0;0.0;131128
3547007;97.2;0.6;1.1;12.5;10.5;15.9;10.7;0.0;0.0;55.2;27.6;17.2;0.0;97.8;0.0;2.2;1.8;24.9;25.0;25.0;25.0;25.0;0.0;60.0;20.0;0.0;20.0;0.0;56.8;0.0;43.2;0.0;0.0;153024
3547106;84.2;0.0;5.3;14.5;18.9;13.6;5.9;6.2;0.0;6.3;25.0;37.5;25.0;100.0;0.0;0.0;7.7;15.2;20.0;60.0;20.0;0.0;40.0;40.0;0.0;0.0;20.0;0.0;81.0;0.0;19.0;0.0;0.0;69068
3547205;93.5;0.0;6.5;0.0;0.0;0.0;0.0;6.1;0.0;50.0;31.3;6.3;6.3;100.0;0.0;0.0;0.0;13.0;0.0;50.0;0.0;50.0;50.0;0.0;0.0;50.0;0.0;0.0;47.1;0.0;52.9;0.0;0.0;39913
3547304;96.7;0.6;2.2;10.0;10.9;9.3;9.8;0.0;9.5;19.6;41.3;16.6;13.0;99.6;0.4;0.0;2.0;31.3;8.8;56.3;30.0;4.9;14.4;40.0;20.0;20.0;4.4;1.2;76.6;1.4;21.9;0.0;0.1;11544903
3547403;97.2;1.4;1.4;4.5;6.3;3.7;4.2;0.0;7.1;92.9;0.0;0.0;0.0;100.0;0.0;0.0;0.0;22.3;0.0;66.7;33.3;0.0;33.3;66.7;0.0;0.0;0.0;0.0;75.0;0.0;25.0;0.0;0.0;68135
3547502;94.5;1.6;1.3;15.6;16.6;19.5;10.3;1.9;10.7;43.7;31.1;10.7;1.9;88.4;8.6;3.0;1.0;25.5;4.3;39.1;43.5;13.1;56.0;16.0;8.0;12.0;8.0;0.0;67.8;0.8;30.9;0.0;0.5;825835
3547601;94.4;1.9;3.0;16.3;15.6;16.8;16.7;1.1;5.4;16.3;46.7;18.5;12.0;95.5;0.2;4.3;0.9;27.9;0.0;23.8;66.7;9.5;40.0;32.0;8.0;12.0;8.0;0.0;77.7;0.3;22.0;0.0;0.0;833444
3547650;100.0;0.0;0.0;3.7;3.2;6.5;0.0;5.0;15.0;20.0;45.0;5.0;10.0;100.0;0.0;0.0;0.0;21.8;0.0;50.0;50.0;0.0;0.0;50.0;0.0;0.0;0.0;50.0;74.1;0.0;25.9;0.0;0.0;42106
3547700;90.9;3.9;3.8;6.9;8.3;8.2;3.5;0.0;3.2;40.9;37.6;11.8;6.5;93.3;2.6;4.1;0.7;23.3;0.0;21.4;57.1;21.5;21.4;35.7;7.1;28.6;7.2;0.0;75.7;0.0;24.3;0.0;0.0;555801
3547809;96.6;1.8;1.0;11.8;12.1;12.5;10.5;0.0;5.1;32.1;46.8;11.7;4.3;93.8;2.6;3.6;0.8;33.1;7.2;47.7;37.7;7.4;27.8;28.7;17.4;17.0;6.1;3.0;76.4;1.3;21.9;0.3;0.1;32620295
3547908;93.7;5.4;0.0;17.6;18.0;8.6;25.3;0.0;0.0;33.4;40.0;13.3;13.3;100.0;0.0;0.0;1.0;26.3;25.0;25.0;50.0;0.0;33.3;16.7;16.7;16.7;16.6;0.0;67.4;0.0;32.6;0.0;0.0;211522
3548005;88.4;1.5;5.2;20.5;23.8;25.2;9.6;0.0;0.0;20.0;47.5;20.0;12.5;85.3;8.0;6.7;0.5;28.9;5.9;64.7;29.4;0.0;22.2;50.0;16.7;0.0;11.1;0.0;59.2;0.0;37.0;3.8;0.0;1870734
3548054;96.8;0.4;2.8;10.0;9.6;8.7;11.9;0.0;27.3;18.2;36.4;13.6;4.5;100.0;0.0;0.0;1.6;18.5;0.0;42.9;57.1;0.0;0.0;50.0;50.0;0.0;0.0;0.0;80.5;0.0;19.5;0.0;0.0;289678
3548104;92.3;2.4;4.8;13.0;14.5;12.1;12.0;0.0;0.0;3.2;71.0;22.6;3.2;94.8;5.2;0.0;3.2;24.0;16.7;33.3;33.3;16.7;33.3;33.3;0.0;33.4;0.0;0.0;63.0;0.0;37.0;0.0;0.0;222833
3548203;94.1;0.5;5.0;9.3;11.3;8.0;8.3;0.0;0.0;15.8;57.9;26.3;0.0;95.3;0.5;4.2;3.7;24.0;0.0;28.6;57.1;14.3;44.4;22.2;22.2;0.0;11.2;0.0;85.0;0.0;15.0;0.0;0.0;148429
3548302;93.4;1.3;3.9;15.7;21.6;10.3;13.0;0.0;0.0;12.4;56.3;12.5;18.8;92.0;8.0;0.0;1.1;17.8;0.0;33.3;66.7;0.0;0.0;66.7;0.0;33.3;0.0;0.0;69.1;0.0;30.9;0.0;0.0;47273
3548401;99.1;0.0;0.9;6.8;6.3;4.9;10.3;0.0;10.6;10.5;68.4;10.5;0.0;99.1;0.0;0.9;5.3;19.7;0.0;50.0;50.0;0.0;50.0;25.0;0.0;25.0;0.0;0.0;87.1;0.0;12.9;0.0;0.0;80653
3548500;95.8;1.6;1.9;12.6;14.0;12.2;11.8;0.4;8.5;29.7;44.2;12.2;5.0;95.6;0.8;3.6;1.3;31.6;5.2;41.3;41.3;12.2;40.8;21.1;14.5;17.1;5.3;1.2;71.2;2.4;25.4;0.1;0.9;24090173
3548609;94.6;0.0;1.5;10.4;10.0;13.0;7.5;0.0;5.2;15.8;52.6;21.1;5.3;89.2;0.0;10.8;2.3;24.1;0.0;54.5;27.3;18.2;54.5;27.3;9.1;0.0;9.1;0.0;84.9;1.7;13.4;0.0;0.0;406647
3548708;95.5;1.6;1.9;13.2;13.7;14.5;10.7;0.1;4.8;29.2;49.5;11.9;4.5;94.7;2.2;3.1;1.1;34.2;2.9;38.3;53.1;5.7;37.4;26.9;9.8;16.6;6.8;2.5;74.7;0.8;24.2;0.1;0.2;58277014
3548807;96.0;1.9;1.3;13.4;13.5;14.8;11.6;0.1;9.4;34.4;43.1;8.9;4.1;95.3;3.1;1.6;1.4;30.2;1.1;20.4;63.4;15.1;38.3;26.2;15.0;17.8;2.7;0.0;77.4;2.7;19.6;0.3;0.0;15566768
3548906;95.9;1.4;2.0;7.6;7.8;8.3;6.6;0.6;9.5;35.8;41.9;9.3;2.9;96.8;1.5;1.7;1.5;31.1;4.8;25.2;44.9;25.1;15.4;52.6;11.5;15.4;1.9;3.2;75.8;2.5;21.3;0.4;0.0;14141854
3549003;97.8;1.1;1.1;3.8;9.5;2.9;0.0;0.0;0.0;11.8;58.8;29.4;0.0;97.2;0.0;2.8;0.0;19.8;0.0;50.0;0.0;50.0;0.0;50.0;0.0;50.0;0.0;0.0;61.7;0.0;38.3;0.0;0.0;51168
3549102;98.3;1.0;0.6;7.9;8.7;7.5;7.3;0.4;9.0;36.9;42.6;7.5;3.6;96.8;1.7;1.5;1.6;34.7;3.1;28.1;56.3;12.5;27.9;38.2;17.6;13.2;3.1;0.0;69.2;1.5;27.7;1.6;0.0;4135190
3549201;97.4;0.0;2.6;10.7;16.7;5.3;0.0;0.0;0.0;92.9;0.0;7.1;0.0;100.0;0.0;0.0;1.6;18.7;0.0;33.3;0.0;66.7;0.0;100.0;0.0;0.0;0.0;0.0;72.2;0.0;27.8;0.0;0.0;52612
3549250;92.3;2.6;5.1;5.4;0.0;8.3;8.3;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;12.3;0.0;33.3;0.0;66.7;66.7;33.3;0.0;0.0;0.0;0.0;75.0;0.0;25.0;0.0;0.0;51478
3549300;98.3;0.0;1.7;5.1;6.3;5.9;3.8;0.0;4.8;71.4;9.5;4.8;9.5;100.0;0.0;0.0;0.0;11.8;0.0;33.3;66.7;0.0;66.7;0.0;0.0;33.3;0.0;0.0;65.5;0.0;34.5;0.0;0.0;58493
3549409;96.4;1.9;1.0;8.5;6.8;12.3;6.7;0.0;5.1;20.5;59.0;10.3;5.1;97.2;0.5;2.3;1.1;31.8;15.6;31.3;40.6;12.5;30.6;44.4;5.6;13.9;2.8;2.7;64.3;1.1;33.7;0.9;0.0;2191086
3549508;95.0;1.1;3.9;20.8;17.5;24.2;21.3;0.0;3.3;6.7;70.0;16.7;3.3;96.8;1.8;1.4;1.8;31.4;0.0;50.0;50.0;0.0;33.3;50.0;0.0;16.7;0.0;0.0;67.3;0.0;32.7;0.0;0.0;231517
3549607;91.8;0.7;7.5;24.5;31.0;20.0;20.0;0.0;88.9;0.0;0.0;0.0;11.1;96.5;0.0;3.5;0.7;28.6;33.3;16.7;50.0;0.0;33.3;33.3;16.7;0.0;16.7;0.0;61.8;0.0;38.2;0.0;0.0;63347
3549706;93.4;0.6;5.7;7.3;7.6;8.0;6.3;0.0;8.4;24.3;49.2;14.7;3.4;96.3;0.7;3.0;0.2;30.4;5.0;47.5;40.0;7.5;29.3;39.0;7.3;19.5;0.0;4.9;68.1;0.9;30.0;1.0;0.0;2375167
3549805;96.6;1.2;1.9;10.9;11.1;12.4;9.0;0.3;6.7;28.1;51.5;10.7;2.7;95.3;1.8;2.9;1.4;32.2;6.0;35.7;42.2;16.1;19.1;51.6;12.3;15.9;0.0;1.1;75.5;1.3;22.7;0.3;0.2;20962617
3549904;95.5;1.6;2.5;9.5;9.1;11.4;7.9;0.1;8.2;34.0;43.4;9.2;5.1;95.1;2.8;2.1;1.1;34.3;9.7;50.4;31.6;8.3;28.9;34.1;18.2;13.4;3.7;1.7;76.5;2.1;21.2;0.2;0.0;45208808
3549953;95.1;0.4;4.2;7.2;7.4;12.0;3.4;0.0;11.6;31.7;45.0;10.0;1.7;97.9;1.2;0.9;0.2;27.6;12.5;56.3;31.2;0.0;35.3;47.1;5.9;0.0;11.7;0.0;71.3;0.0;28.7;0.0;0.0;285412
3550001;95.7;1.2;3.1;13.6;13.2;18.6;9.9;0.0;9.1;54.5;36.4;0.0;0.0;92.9;7.1;0.0;0.0;28.1;22.2;33.3;44.5;0.0;0.0;22.2;77.8;0.0;0.0;0.0;72.2;8.3;19.5;0.0;0.0;204219
3550100;90.9;6.4;2.0;10.6;11.5;9.7;10.7;0.0;8.7;22.4;44.8;13.8;10.3;94.9;4.1;1.0;0.8;27.8;0.0;31.8;63.6;4.6;20.0;36.0;16.0;24.0;0.0;4.0;69.5;0.0;29.6;0.9;0.0;1340317
3550209;96.7;0.9;2.3;8.1;10.2;8.9;4.7;1.6;5.4;31.0;45.0;14.7;2.3;93.1;2.9;4.0;2.0;25.3;21.4;39.3;28.6;10.7;32.1;32.1;17.9;14.3;3.6;0.0;74.0;0.6;25.4;0.0;0.0;954225
3550308;94.5;2.4;2.5;15.5;16.7;17.1;12.1;0.4;6.7;31.2;45.5;11.2;5.0;92.8;2.8;4.4;1.1;33.5;4.7;28.3;56.9;10.1;45.5;22.3;12.6;14.0;2.8;2.8;77.3;1.1;21.4;0.1;0.1;828980608
3550407;94.7;2.0;1.4;16.7;21.8;15.9;11.6;1.0;10.8;37.8;36.9;9.0;4.5;99.2;0.1;0.7;0.7;26.8;3.7;48.1;40.7;7.5;23.3;16.7;36.7;20.0;3.3;0.0;68.9;0.0;31.1;0.0;0.0;886336
3550506;77.3;16.7;5.6;14.1;18.3;19.1;2.0;0.0;3.9;15.4;76.9;3.8;0.0;87.4;0.0;12.6;1.0;27.3;0.0;42.9;42.9;14.2;62.5;25.0;0.0;12.5;0.0;0.0;75.0;1.2;23.8;0.0;0.0;234365
3550605;93.8;4.2;1.8;19.4;23.9;17.6;15.5;0.7;15.6;27.3;37.9;13.5;5.0;93.1;1.3;5.6;0.5;34.0;5.7;41.4;50.0;2.9;46.8;16.9;18.2;14.3;2.6;1.2;75.9;2.4;21.3;0.4;0.0;3450779
3550704;90.3;3.5;4.4;9.2;11.0;10.9;4.8;0.4;13.7;35.7;35.2;11.5;3.5;93.8;0.5;5.7;4.5;28.9;30.8;52.6;15.4;1.2;35.3;37.6;14.1;7.1;5.9;0.0;74.3;1.4;24.3;0.0;0.0;16008645
3550803;92.3;1.1;6.6;21.3;20.2;20.3;23.5;2.3;2.3;25.6;55.8;9.3;4.7;92.7;7.3;0.0;1.6;22.5;0.0;44.4;44.4;11.2;33.3;33.3;11.1;22.3;0.0;0.0;64.8;0.0;35.2;0.0;0.0;428492
3550902;93.0;4.3;2.7;11.5;23.9;6.8;3.5;0.0;7.4;33.8;38.8;12.5;7.5;96.4;1.6;2.0;0.8;26.4;5.6;22.2;66.7;5.5;42.1;26.3;5.3;21.1;5.2;0.0;64.8;0.9;34.3;0.0;0.0;501327
3551009;92.6;2.5;4.3;22.0;24.1;22.2;19.5;0.7;6.6;31.5;39.6;14.0;7.6;89.8;4.8;5.4;2.3;31.1;20.3;44.0;28.6;7.1;38.5;19.3;18.3;16.5;5.0;2.4;68.4;1.6;29.5;0.1;0.4;6121259
3551108;92.1;1.0;6.3;8.3;11.0;6.5;7.0;0.0;33.3;6.7;46.7;10.0;3.3;93.6;1.1;5.3;0.5;26.8;0.0;37.5;62.5;0.0;11.1;66.7;0.0;22.2;0.0;0.0;81.8;0.0;18.2;0.0;0.0;203911
3551207;95.0;0.0;5.0;10.6;14.8;8.9;7.1;0.0;0.0;14.3;66.7;0.0;19.0;97.8;0.7;1.5;0.0;28.2;0.0;33.3;33.3;33.4;0.0;33.3;0.0;66.7;0.0;0.0;91.4;0.0;8.6;0.0;0.0;96558
3551306;100.0;0.0;0.0;7.7;12.5;7.7;0.0;0.0;0.0;100.0;0.0;0.0;0.0;98.6;0.0;1.4;0.0;26.0;33.3;0.0;66.7;0.0;50.0;50.0;0.0;0.0;0.0;0.0;66.7;0.0;33.3;0.0;0.0;417499
3551405;94.7;0.9;1.5;25.5;30.5;24.0;21.6;0.0;2.4;0.0;68.3;19.5;9.8;89.7;7.8;2.5;0.6;28.8;0.0;54.5;36.4;9.1;9.1;36.4;27.3;18.2;9.0;0.0;69.1;0.0;30.9;0.0;0.0;195523
3551504;96.1;1.5;0.6;21.6;21.9;22.1;20.2;1.4;4.3;13.8;60.9;11.6;8.0;81.9;6.9;11.2;0.5;34.7;7.4;33.3;48.1;11.2;29.6;25.9;18.5;18.5;3.7;3.8;70.9;0.7;28.2;0.0;0.2;1349050
3551603;95.8;0.6;3.0;7.1;8.1;8.2;5.0;0.0;10.1;16.5;49.4;17.7;6.3;99.2;0.4;0.4;0.4;24.8;23.1;61.5;11.5;3.9;64.0;12.0;8.0;12.0;0.0;4.0;61.9;1.6;36.5;0.0;0.0;845122
3551702;91.8;2.1;5.2;18.7;22.1;17.6;17.0;0.0;9.2;23.9;46.6;14.7;5.6;97.4;0.8;1.8;1.7;30.9;4.2;48.6;44.4;2.8;25.3;33.3;18.7;12.0;8.0;2.7;75.7;2.1;21.5;0.7;0.0;7109022
3551801;93.0;2.4;4.4;12.2;14.7;13.9;8.5;4.1;4.1;10.2;63.3;16.3;2.0;90.1;4.4;5.5;3.6;29.4;33.3;22.2;44.5;0.0;55.6;22.2;11.1;11.1;0.0;0.0;70.4;0.0;24.4;0.0;5.2;379170
3551900;97.3;0.5;1.4;14.9;14.2;17.4;13.8;0.0;0.0;21.8;43.5;13.0;21.7;97.7;2.0;0.3;2.4;32.6;50.0;35.7;14.3;0.0;40.0;33.3;6.7;6.7;13.3;0.0;65.5;1.2;33.3;0.0;0.0;271912
3552007;99.6;0.0;0.4;24.6;27.8;23.7;21.8;0.0;0.0;12.9;51.6;19.4;16.1;93.7;0.0;6.3;0.0;27.2;0.0;25.0;50.0;25.0;0.0;40.0;20.0;40.0;0.0;0.0;68.7;0.0;31.3;0.0;0.0;92559
3552106;98.6;0.0;1.2;7.8;7.9;7.6;8.0;0.0;9.8;26.3;45.1;12.8;6.0;99.7;0.0;0.3;0.7;28.5;7.9;44.7;39.5;7.9;34.2;39.5;0.0;23.7;2.6;0.0;70.6;0.0;29.4;0.0;0.0;1120219
3552205;96.8;1.3;1.6;6.5;7.1;8.4;4.3;0.2;6.7;35.2;45.7;9.5;2.7;97.0;1.0;2.0;0.8;33.8;8.4;40.1;46.0;5.5;31.6;32.8;13.4;17.9;2.6;1.7;78.4;0.9;20.6;0.1;0.0;44533398
3552304;94.7;0.4;3.5;3.8;6.1;2.6;2.9;0.0;28.6;71.4;0.0;0.0;0.0;97.1;0.0;2.9;2.3;35.5;0.0;37.5;50.0;12.5;37.5;25.0;25.0;12.5;0.0;0.0;61.1;0.0;38.9;0.0;0.0;226784
3552403;96.5;1.3;1.3;12.1;11.7;14.5;10.7;0.1;6.6;22.4;53.2;12.7;5.0;94.3;2.2;3.5;1.4;33.2;4.6;41.8;49.7;3.9;43.6;20.6;18.8;11.5;3.6;1.9;69.0;0.8;30.1;0.0;0.1;16179892
3552502;95.8;1.9;1.8;9.7;10.3;11.5;7.2;0.1;6.5;18.2;53.2;14.1;7.9;95.3;1.7;3.0;0.5;34.3;2.4;33.3;58.9;5.4;21.2;34.1;20.1;15.1;6.1;3.4;77.7;0.5;21.5;0.1;0.2;14811514
3552551;99.2;0.0;0.8;12.7;20.6;5.3;13.2;5.0;0.0;15.0;70.0;0.0;10.0;100.0;0.0;0.0;1.8;18.3;0.0;60.0;40.0;0.0;20.0;40.0;0.0;40.0;0.0;0.0;74.6;0.0;25.4;0.0;0.0;341981
3552601;98.8;0.6;0.6;16.1;20.6;14.7;13.6;0.0;0.0;16.6;29.2;37.5;16.7;99.7;0.3;0.0;3.4;26.4;0.0;71.4;28.6;0.0;0.0;75.0;12.5;0.0;12.5;0.0;70.2;0.0;29.8;0.0;0.0;287137
