UF_CODE;CO_MUNICIPIO;TXT_MED_TX_PROMOCAO_TOTAL;TXT_MED_TX_REPETENCIA_TOTAL;TXT_MED_TX_EVASAO_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;ATU_MED_MEDIA_TOTAL_ALUNOS_SALA;HAD_MED_MEDIA_TOTAL_HORAS_AULA;TDI_MED_TX_DIST_IDADE_SERIE_TOTAL;TNR_MED_TX_N_RESP_TOTAL;AFD_MED_ADEQ_DOC_GRUPO1;AFD_MED_ADEQ_DOC_GRUPO2;AFD_MED_ADEQ_DOC_GRUPO3;AFD_MED_ADEQ_DOC_GRUPO4;AFD_MED_ADEQ_DOC_GRUPO5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_MEDIA_BAIXA;IRD_PERC_REG_DOC_MEDIA_ALTA;IRD_PERC_REG_DOC_ALTA;TXR_MED_TX_APROVACAO_TOTAL;TXR_MED_TX_REPROVACAO_TOTAL;TXR_MED_TX_ABANDONO_TOTAL;DSU_MED_PERC_DOC_SUPERIOR_TOTAL;ANO;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2021
21;2101731;97.5;0.2;2.1;30.4;10.9;0.0;19.6;37.0;2.1;29.9;4.3;40.0;3.8;21.5;5.2;29.7;9.3;34.3;0.0;9.6;0.0;57.1;23.8;9.5;19.6;32.6;37.0;10.8;84.0;0.5;15.5;65.5;2021;60734;0.21645
21;2101772;93.2;1.5;5.3;4.8;28.6;9.5;14.3;33.3;9.5;38.3;4.9;40.9;2.8;46.2;0.0;46.9;0.0;6.9;0.0;19.4;25.8;38.7;12.9;3.2;28.6;52.4;19.0;0.0;70.0;7.6;22.4;93.8;2021;107575;0.21918
21;2101806;82.3;8.2;8.2;33.3;41.7;8.3;0.0;16.7;0.0;26.2;4.4;45.2;4.5;41.1;4.1;50.7;4.1;0.0;0.0;38.4;0.0;30.8;15.4;15.4;9.1;54.5;27.3;9.1;88.5;0.0;11.5;100.0;2021;73162;0.1882
21;2101905;73.8;14.8;11.0;23.3;16.7;36.7;3.3;20.0;0.0;33.6;4.9;28.9;0.7;54.2;0.0;40.5;2.0;3.3;0.0;18.0;32.0;28.0;20.0;2.0;3.4;6.9;44.8;44.9;88.6;0.7;10.7;96.2;2021;138140;0.17831
21;2101939;81.4;4.6;12.5;57.9;5.3;5.3;5.3;21.1;5.1;25.2;4.5;18.7;0.8;38.5;0.0;61.5;0.0;0.0;0.0;9.0;36.4;9.1;18.2;27.3;21.1;36.8;31.6;10.5;98.4;0.8;0.8;100.0;2021;105126;0.14716
21;2101970;82.6;9.9;7.5;33.3;53.3;0.0;6.7;6.7;0.0;40.0;5.0;41.1;1.7;55.6;0.0;38.9;0.0;5.5;0.0;0.0;0.0;53.3;26.7;20.0;33.3;40.0;26.7;0.0;77.6;22.4;0.0;93.3;2021;67554;0.17353
21;2102002;93.3;2.3;3.6;26.7;17.1;23.8;4.8;26.7;0.9;27.7;4.2;36.2;1.9;39.1;0.0;47.4;1.4;12.1;0.0;18.3;19.4;46.2;12.9;3.2;11.3;25.8;50.5;12.4;75.4;2.4;22.2;85.6;2021;411430;0.13801
21;2102036;79.5;2.6;17.9;14.5;29.1;41.8;7.3;7.3;0.0;37.1;4.7;35.5;5.1;28.9;0.0;52.3;8.1;10.7;0.0;23.9;17.5;31.7;20.6;6.3;17.3;50.0;30.8;1.9;83.7;1.4;14.9;80.6;2021;375736;0.13837
21;2102077;88.1;2.4;8.2;9.5;47.6;38.1;0.0;4.8;0.0;40.6;4.6;30.1;0.6;66.9;0.0;31.4;0.0;1.7;0.0;0.0;5.5;55.6;22.2;16.7;0.0;47.6;52.4;0.0;89.4;0.0;10.6;94.4;2021;117983;0.15472
21;2102101;87.6;1.9;9.9;21.3;18.7;9.3;22.7;24.0;4.0;30.2;5.6;33.8;2.0;54.0;0.0;27.1;8.5;10.4;4.7;23.6;21.7;31.1;12.3;6.6;0.0;23.0;50.0;27.0;92.4;3.8;3.8;85.8;2021;328697;0.17943
21;2102150;74.7;7.8;17.3;28.1;21.9;12.5;15.6;21.9;0.0;24.0;4.0;31.7;0.2;27.2;0.0;59.4;1.3;12.1;0.0;51.9;14.8;33.3;0.0;0.0;3.4;31.0;51.7;13.9;68.6;3.5;27.9;80.6;2021;71082;0.19681
21;2102200;79.5;4.4;11.5;5.6;19.7;12.7;7.0;49.3;5.7;31.0;4.1;28.8;14.2;52.9;0.7;36.3;0.9;9.2;0.0;14.9;7.5;37.3;25.4;14.9;8.6;54.3;35.7;1.4;87.1;7.6;5.3;85.2;2021;277995;0.1725
21;2102309;91.3;3.5;3.0;26.5;22.4;16.3;18.4;16.4;0.0;42.7;4.7;18.4;11.9;38.3;0.0;60.1;0.0;1.6;4.1;6.3;22.9;39.6;14.6;12.5;40.8;42.9;16.3;0.0;92.2;0.0;7.8;94.8;2021;238710;0.16617
21;2102325;80.5;10.6;8.7;12.5;15.9;28.4;13.6;25.0;4.6;37.3;4.7;34.7;2.2;38.6;2.7;41.4;4.0;13.3;2.5;11.3;31.5;35.1;13.1;6.5;12.0;50.6;33.7;3.7;92.5;2.0;5.5;88.6;2021;748132;0.09532
21;2102358;67.7;8.0;24.1;34.6;26.9;38.5;0.0;0.0;0.0;41.2;4.3;34.2;5.2;32.4;0.0;49.5;0.0;18.1;0.0;6.1;25.0;31.3;31.3;6.3;7.7;15.4;46.2;30.7;88.6;1.9;9.5;87.5;2021;122497;0.16358
21;2102374;71.1;4.3;9.6;7.1;17.9;21.4;21.4;28.6;3.6;32.1;4.3;31.5;0.0;29.9;0.0;61.5;0.0;8.6;0.0;0.0;22.8;68.2;4.5;4.5;33.3;54.2;12.5;0.0;90.6;0.9;8.5;90.9;2021;60992;0.21304
21;2102408;95.3;0.8;3.9;67.6;17.6;5.9;0.0;5.9;3.0;40.9;4.8;41.5;0.6;36.5;0.0;50.9;12.6;0.0;0.0;10.5;21.1;36.8;21.1;10.5;6.5;32.3;41.9;19.3;86.3;9.9;3.8;100.0;2021;70673;0.18339
21;2102507;90.4;5.3;2.6;16.9;13.6;28.8;3.4;37.3;0.0;37.4;4.4;41.5;22.4;41.3;0.0;41.7;13.9;3.1;0.0;11.6;26.9;50.0;7.7;3.8;7.0;49.1;38.6;5.3;98.8;1.0;0.2;96.7;2021;128111;0.23057
21;2102556;89.0;1.8;8.7;17.6;47.1;29.4;0.0;5.9;0.0;41.8;4.7;15.3;2.9;34.2;0.0;49.1;11.8;4.9;0.0;8.8;30.4;43.5;13.0;4.3;5.9;52.9;29.4;11.8;90.5;0.4;9.1;95.7;2021;214038;0.10936
21;2102606;84.9;7.5;7.1;11.6;9.3;14.0;14.0;48.8;2.3;33.8;4.5;44.0;0.6;47.8;0.0;52.2;0.0;0.0;0.0;13.3;20.0;42.2;17.8;6.7;7.9;50.0;39.5;2.6;68.3;0.1;31.6;100.0;2021;146821;0.19111
21;2102705;71.5;13.8;9.7;34.9;16.3;4.7;27.9;16.2;0.0;33.0;4.1;42.4;0.4;34.9;0.0;41.3;0.0;23.8;0.0;7.0;44.8;31.0;10.3;6.9;24.2;30.3;39.4;6.1;94.3;0.0;5.7;75.9;2021;153436;0.1673
21;2102754;80.9;4.1;10.0;19.2;30.8;15.4;15.4;19.2;0.0;35.2;4.8;27.8;11.1;60.4;0.0;31.5;8.1;0.0;0.0;6.7;20.0;40.0;20.0;13.3;0.0;46.2;50.0;3.8;96.7;0.4;2.9;100.0;2021;284011;0.22246
21;2102804;87.3;1.1;10.2;28.8;38.5;13.5;0.0;17.3;1.9;34.9;5.8;21.0;9.5;57.4;2.1;35.6;4.9;0.0;0.0;20.5;30.8;35.9;7.7;5.1;7.8;29.4;35.3;27.5;99.1;0.9;0.0;100.0;2021;525940;0.13498
21;2102903;96.0;0.7;3.2;12.5;42.5;37.5;5.0;2.5;0.0;38.6;4.1;32.2;11.9;58.2;0.0;41.8;0.0;0.0;0.0;6.3;33.3;39.6;12.5;8.3;20.0;37.5;40.0;2.5;79.1;3.8;17.1;100.0;2021;202040;0.21581
21;2103000;87.0;4.5;7.5;31.8;24.7;17.6;8.6;16.5;0.8;37.1;5.1;30.9;1.4;68.9;2.9;21.7;3.7;2.8;0.2;11.6;24.3;42.5;12.4;9.0;1.6;9.6;37.2;51.6;84.7;6.7;8.6;96.5;2021;2112941;0.11952
21;2103109;89.7;4.8;3.7;33.3;22.2;27.8;0.0;16.7;0.0;39.4;5.3;38.3;1.7;64.1;0.0;35.9;0.0;0.0;0.0;5.5;5.6;61.1;16.7;11.1;6.3;43.8;31.3;18.6;84.9;0.0;15.1;100.0;2021;78602;0.21109
21;2103125;92.1;1.9;5.3;25.0;20.8;12.5;8.3;33.4;0.0;36.6;4.4;27.8;3.4;59.0;4.2;28.5;8.3;0.0;0.0;0.0;33.4;47.6;19.0;0.0;31.8;59.1;9.1;0.0;88.2;2.1;9.7;100.0;2021;58363;0.22905
21;2103158;81.1;1.1;17.3;28.1;9.4;9.4;12.5;34.4;6.2;34.4;4.4;24.9;2.9;31.9;0.0;68.1;0.0;0.0;0.0;4.4;30.4;56.5;0.0;8.7;13.8;10.3;44.8;31.1;83.0;6.0;11.0;100.0;2021;103761;0.15869
21;2103174;90.6;2.6;6.4;25.0;34.6;23.1;3.8;13.5;0.0;28.2;4.8;31.5;3.0;43.8;1.4;48.4;3.2;3.2;7.7;1.9;11.5;46.2;15.4;17.3;54.0;32.0;12.0;2.0;96.1;2.0;1.9;98.1;2021;200805;0.14812
21;2103208;90.7;1.4;7.2;26.4;10.8;9.5;27.0;25.7;0.6;35.8;5.5;23.5;3.9;57.7;1.0;33.5;3.2;4.6;1.4;5.8;34.4;35.7;16.2;6.5;25.3;27.4;38.4;8.9;94.2;5.4;0.4;91.4;2021;894509;0.16906
21;2103257;61.7;13.9;24.1;25.0;33.3;41.7;0.0;0.0;0.0;34.3;4.7;32.3;4.6;43.8;0.0;56.2;0.0;0.0;0.0;4.6;27.3;54.5;9.1;4.5;0.0;8.3;37.5;54.2;82.7;11.1;6.2;100.0;2021;183588;0.16499
21;2103307;81.1;6.4;9.1;25.8;28.5;11.8;10.8;22.0;1.1;37.0;5.4;31.5;2.4;66.6;3.2;26.8;0.7;2.7;2.0;15.2;20.8;42.4;9.8;9.8;16.2;33.5;46.4;3.9;94.6;3.8;1.6;95.2;2021;1648786;0.11304
21;2103406;78.6;11.1;8.7;8.0;10.0;16.0;14.0;46.0;6.0;39.7;5.1;39.8;2.1;83.5;1.3;14.1;0.3;0.8;0.0;6.7;32.5;38.3;14.2;8.3;6.1;61.2;32.7;0.0;83.9;14.4;1.7;98.4;2021;462763;0.13947
21;2103505;88.7;3.2;6.9;20.0;12.3;10.8;20.0;35.4;1.5;39.5;5.4;21.3;14.1;50.8;0.0;47.5;0.6;1.1;0.0;13.4;21.6;59.5;1.4;4.1;5.0;18.3;60.0;16.7;96.3;3.6;0.1;97.6;2021;553253;0.16946
21;2103554;98.6;0.5;0.7;0.0;8.3;13.9;11.1;66.7;0.0;35.3;4.4;38.1;11.0;40.4;6.4;48.2;5.0;0.0;0.0;0.0;0.0;53.0;17.6;29.4;0.0;33.3;47.2;19.5;99.8;0.2;0.0;100.0;2021;147232;0.17115
21;2103604;91.9;1.9;4.9;23.6;36.0;18.0;5.6;13.5;3.3;35.6;5.7;23.4;2.8;60.1;0.6;30.9;6.2;2.2;0.0;15.5;24.8;37.9;13.7;8.1;23.3;40.7;27.9;8.1;93.5;1.8;4.7;95.6;2021;533670;0.15451
21;2103703;74.4;15.5;8.1;29.3;36.2;25.9;3.4;5.2;0.0;36.3;5.9;29.2;1.5;62.0;4.5;30.3;0.9;2.3;2.3;14.1;38.8;31.8;7.1;5.9;3.6;25.0;55.4;16.0;84.0;5.7;10.3;95.6;2021;264588;0.21367
21;2103752;83.8;3.0;11.5;10.5;36.8;42.1;0.0;10.6;0.0;40.3;4.4;33.7;11.2;58.5;0.0;41.5;0.0;0.0;0.0;9.1;27.3;31.8;22.7;9.1;0.0;38.9;61.1;0.0;94.2;4.4;1.4;100.0;2021;190230;0.1276
21;2103802;85.9;4.7;7.5;51.4;18.9;16.2;10.8;2.7;0.0;38.3;6.4;18.4;7.2;54.2;0.0;44.1;0.0;1.7;0.0;4.3;34.0;53.2;8.5;0.0;19.4;30.6;47.2;2.8;97.5;0.6;1.9;98.0;2021;262586;0.16612
21;2103901;75.8;8.2;14.8;16.7;16.7;6.7;10.0;49.9;0.0;36.2;3.6;35.0;10.7;57.5;0.0;34.4;0.0;8.1;0.0;0.0;34.6;31.0;31.0;3.4;10.7;60.7;21.4;7.2;88.7;4.8;6.5;94.3;2021;86926;0.17623
21;2104008;83.4;2.1;13.9;27.0;18.9;43.2;5.4;2.7;2.8;26.0;4.4;23.2;2.4;34.9;0.0;62.6;0.0;2.5;0.0;30.5;13.0;43.5;8.7;4.3;2.7;13.5;56.8;27.0;96.6;1.3;2.1;96.3;2021;159009;0.19999
21;2104057;85.2;3.1;10.0;22.2;25.0;41.7;2.8;8.3;0.0;39.8;4.4;24.5;5.5;51.6;0.0;47.8;0.0;0.6;0.0;3.9;24.5;39.6;9.4;22.6;2.9;40.0;45.7;11.4;87.5;3.1;9.4;96.4;2021;1138794;0.08495
21;2104073;93.9;0.0;6.1;27.3;18.2;27.3;9.1;18.1;0.0;38.1;15.5;34.1;2.9;39.3;0.0;60.7;0.0;0.0;0.0;0.0;11.1;55.6;33.3;0.0;0.0;0.0;40.0;60.0;100.0;0.0;0.0;100.0;2021;118019;0.16365
21;2104081;84.7;5.5;8.9;45.5;12.1;24.2;12.1;6.1;0.0;25.8;4.8;73.9;4.4;10.0;0.0;46.7;0.0;43.3;0.0;29.2;4.2;58.3;8.3;0.0;16.1;19.4;38.7;25.8;93.8;0.8;5.4;66.7;2021;100433;0.18875
21;2104099;85.0;4.8;9.9;21.4;21.4;46.4;0.0;10.8;0.0;29.3;4.3;29.0;5.0;20.6;0.0;55.9;9.1;14.4;0.0;20.0;17.1;57.1;2.9;2.9;3.6;46.4;42.9;7.1;97.5;0.4;2.1;81.1;2021;202181;0.15367
21;2104107;86.7;0.2;12.4;38.1;19.0;33.3;0.0;9.6;0.0;32.0;4.9;23.3;2.0;46.6;0.0;31.6;12.6;9.2;0.0;8.3;25.0;50.0;16.7;0.0;15.0;30.0;40.0;15.0;99.6;0.4;0.0;91.7;2021;346720;0.16151
21;2104206;91.6;1.3;6.4;13.8;37.9;31.0;0.0;17.3;0.0;42.1;4.4;25.3;15.9;38.7;2.5;56.4;2.4;0.0;0.0;3.3;13.3;56.7;16.7;10.0;3.7;37.0;48.1;11.2;98.0;2.0;0.0;100.0;2021;143321;0.15316
21;2104305;53.4;28.3;14.5;35.3;41.2;5.9;5.9;11.7;0.0;34.9;4.2;41.1;1.0;39.8;0.0;56.5;3.7;0.0;0.0;4.6;63.6;18.2;9.1;4.5;5.9;17.6;52.9;23.6;69.1;1.3;29.6;100.0;2021;2658714;0.14367
21;2104404;86.4;3.2;10.2;45.7;30.4;19.6;2.2;2.1;0.0;36.4;4.8;25.6;17.6;62.5;1.7;29.3;6.5;0.0;0.0;10.0;20.0;46.7;13.3;10.0;20.0;12.5;25.0;42.5;86.7;5.3;8.0;100.0;2021;150088;0.18493
21;2104503;93.0;1.2;4.7;52.0;20.0;12.0;4.0;12.0;0.0;43.2;4.4;30.6;1.0;39.7;0.0;51.7;8.6;0.0;0.0;0.0;21.5;50.0;21.4;7.1;41.7;41.7;16.6;0.0;63.0;3.9;33.1;100.0;2021;91925;0.15305
21;2104552;82.1;2.5;13.7;13.6;45.5;18.2;9.1;13.6;0.0;31.8;4.9;30.1;5.0;51.2;0.0;36.8;8.5;3.5;0.0;6.5;6.5;54.8;16.1;16.1;15.0;45.0;35.0;5.0;80.5;13.7;5.8;97.1;2021;375030;0.11873
21;2104602;91.4;1.8;6.8;47.4;42.1;10.5;0.0;0.0;0.0;35.7;3.9;33.1;10.1;37.8;0.0;57.3;0.0;4.9;0.0;9.6;9.5;33.3;38.1;9.5;39.5;26.3;28.9;5.3;89.4;4.2;6.4;95.7;2021;118448;0.18221
21;2104628;89.6;3.9;6.5;21.4;14.3;57.1;0.0;7.2;0.0;41.2;5.1;39.6;1.9;36.2;0.0;63.8;0.0;0.0;0.0;0.0;50.0;33.3;16.7;0.0;7.1;14.3;57.1;21.5;93.6;4.7;1.7;100.0;2021;71094;0.14864
21;2104651;57.0;14.3;26.5;25.7;11.4;17.1;8.6;37.2;0.0;23.7;4.5;36.1;3.0;58.3;0.0;41.7;0.0;0.0;0.0;0.0;55.6;22.2;22.2;0.0;5.7;17.1;31.4;45.8;98.8;1.2;0.0;100.0;2021;84191;0.1983
21;2104677;66.8;6.2;26.1;2.6;34.2;28.9;5.3;26.3;2.7;31.2;4.7;35.3;0.0;39.3;0.7;57.1;2.9;0.0;0.0;24.2;24.1;32.8;15.5;3.4;5.6;69.4;22.2;2.8;99.9;0.1;0.0;100.0;2021;258016;0.16826
21;2104701;93.0;0.8;4.9;30.8;38.5;23.1;7.6;0.0;0.0;37.7;3.9;28.8;1.5;50.0;0.0;50.0;0.0;0.0;0.0;12.5;50.0;12.5;25.0;0.0;7.7;23.1;53.8;15.4;82.1;3.0;14.9;100.0;2021;54166;0.17377
21;2104800;84.5;5.6;7.7;43.5;21.3;16.7;6.0;11.6;0.9;26.4;5.0;34.4;2.1;41.9;6.2;30.9;1.9;19.1;0.8;12.8;26.9;45.4;7.5;6.6;9.1;18.3;47.1;25.5;90.6;5.1;4.3;73.3;2021;1149837;0.14013
21;2104909;67.0;20.9;10.0;37.5;12.5;43.8;0.0;6.2;0.0;32.4;4.5;38.0;2.9;51.1;0.0;43.9;5.0;0.0;0.0;29.7;18.5;40.7;7.4;3.7;12.5;18.8;50.0;18.7;68.6;3.2;28.2;100.0;2021;93414;0.20776
21;2105005;90.5;1.2;4.9;29.6;24.7;37.0;2.5;6.2;0.0;40.9;4.4;36.0;6.2;40.5;0.0;53.7;0.0;5.8;0.0;6.8;13.6;50.0;18.2;11.4;16.0;45.7;28.4;9.9;93.0;2.4;4.6;95.8;2021;184411;0.16923
21;2105104;83.0;7.8;6.7;12.1;31.8;22.7;9.1;24.3;0.0;41.2;4.5;28.6;0.3;45.5;3.4;46.5;1.0;3.6;0.0;2.4;11.6;53.5;30.2;2.3;12.9;30.6;51.6;4.9;91.4;2.7;5.9;97.7;2021;178973;0.16679
21;2105153;86.3;3.4;8.7;2.6;10.3;2.6;33.3;48.7;2.5;40.1;4.1;39.8;0.1;35.4;0.0;17.5;7.5;39.6;0.0;3.4;13.8;48.3;27.6;6.9;7.9;26.3;60.5;5.3;67.5;0.0;32.5;62.9;2021;370692;0.18155
21;2105203;89.8;0.5;9.4;36.4;4.5;0.0;27.3;27.3;4.5;31.4;4.7;19.8;3.9;31.2;8.3;54.1;6.4;0.0;0.0;43.0;21.4;7.1;21.4;7.1;5.0;20.0;60.0;15.0;100.0;0.0;0.0;100.0;2021;117754;0.16179
21;2105302;84.2;4.4;10.2;10.8;37.6;26.3;13.1;8.5;3.7;35.5;5.0;18.4;3.6;62.8;1.5;29.8;3.4;2.5;1.0;11.6;28.4;43.4;9.9;5.7;4.4;19.2;55.7;20.7;93.4;4.4;2.2;97.1;2021;7693511;0.06353
21;2105351;87.6;1.7;10.5;30.8;23.1;12.8;15.4;15.4;2.5;26.6;4.5;36.5;3.7;30.2;2.8;51.2;7.9;7.9;0.0;6.1;24.2;36.4;24.2;9.1;10.5;50.0;34.2;5.3;81.0;0.7;18.3;90.0;2021;107310;0.16438
21;2105401;83.0;11.6;4.4;23.4;25.2;27.1;11.2;13.1;0.0;33.0;5.6;32.6;5.0;50.1;1.3;40.4;1.6;6.6;0.0;21.3;26.8;35.0;12.0;4.9;35.9;38.8;24.3;1.0;79.0;3.3;17.7;92.8;2021;772940;0.13655
21;2105427;59.1;14.1;23.7;4.5;38.6;34.1;4.5;15.9;2.4;25.2;4.5;25.9;2.6;38.9;0.0;38.6;10.5;12.0;0.0;15.2;6.5;32.6;26.1;19.6;22.0;46.3;22.0;9.7;88.8;10.9;0.3;89.7;2021;489270;0.14824
21;2105450;89.7;3.6;5.5;16.7;38.9;33.3;5.6;5.5;0.0;38.2;5.2;30.6;1.3;55.6;0.0;44.4;0.0;0.0;0.0;0.0;0.0;33.4;33.3;33.3;0.0;11.8;17.6;70.6;96.9;0.9;2.2;100.0;2021;75706;0.16198
21;2105476;90.1;4.6;4.5;54.8;10.8;7.5;11.8;12.9;2.2;24.8;4.1;64.6;2.4;20.0;0.0;41.0;0.8;38.2;0.0;30.4;0.0;62.0;5.1;2.5;11.1;28.9;37.8;22.2;75.7;14.2;10.1;64.2;2021;125762;0.15389
21;2105500;85.6;1.3;12.2;25.9;31.0;29.3;6.9;6.9;0.0;34.6;4.4;24.5;1.1;58.3;0.0;34.9;4.6;2.2;0.0;11.1;24.4;37.8;15.6;11.1;3.4;17.2;56.9;22.5;91.3;2.7;6.0;98.1;2021;270665;0.14748
21;2105609;95.7;0.6;3.7;26.1;26.1;39.1;0.0;4.3;4.4;42.7;4.5;22.5;1.2;64.1;0.0;33.8;2.1;0.0;0.0;19.0;14.3;38.1;14.3;14.3;10.5;42.1;36.8;10.6;100.0;0.0;0.0;100.0;2021;116564;0.16182
21;2105658;80.4;13.5;4.3;0.0;18.2;45.5;18.2;18.1;0.0;39.7;4.4;27.7;4.1;54.1;0.0;45.9;0.0;0.0;0.0;0.0;0.0;66.7;25.0;8.3;0.0;18.2;63.6;18.2;74.6;0.4;25.0;100.0;2021;61714;0.21689
21;2105708;77.7;1.1;20.9;21.7;27.5;30.4;4.3;13.0;3.1;30.8;4.6;18.0;2.0;45.4;0.0;46.9;7.1;0.6;0.0;8.8;15.4;56.0;16.5;3.3;12.1;40.9;39.4;7.6;95.3;1.0;3.7;99.0;2021;550477;0.15583
21;2105807;74.9;14.1;10.8;54.1;16.2;10.8;10.8;8.1;0.0;31.7;5.7;37.7;8.1;21.5;0.8;67.5;1.1;9.1;0.0;39.2;21.7;30.4;6.5;2.2;5.9;29.4;55.9;8.8;98.1;0.0;1.9;89.8;2021;86662;0.17367
21;2105906;85.9;6.5;7.4;29.7;16.2;48.6;0.0;5.5;0.0;36.0;4.6;32.4;2.1;46.8;1.4;48.2;3.6;0.0;0.0;6.1;21.2;48.5;24.2;0.0;32.4;35.1;32.5;0.0;84.3;3.8;11.9;100.0;2021;135765;0.18217
21;2105922;96.4;0.7;2.5;0.0;21.4;57.1;7.1;14.4;0.0;38.3;4.4;15.9;10.6;72.2;0.0;27.8;0.0;0.0;0.0;0.0;0.0;20.0;46.7;33.3;0.0;7.1;64.3;28.6;99.8;0.2;0.0;100.0;2021;97026;0.17367
21;2105948;88.5;1.6;9.9;64.0;12.0;8.0;8.0;8.0;0.0;30.3;4.6;15.0;6.4;22.0;0.0;52.3;20.5;5.2;0.0;6.7;33.3;33.3;26.7;0.0;12.5;20.8;50.0;16.7;98.7;0.3;1.0;94.1;2021;83998;0.15541
21;2105963;80.4;2.6;17.0;15.6;18.8;59.4;0.0;6.2;0.0;30.1;4.6;28.5;6.7;45.8;0.0;41.6;0.0;12.6;0.0;36.4;21.2;33.3;6.1;3.0;13.3;30.0;46.7;10.0;96.2;0.0;3.8;81.8;2021;102454;0.15927
21;2105989;79.9;0.0;18.4;33.3;22.2;5.6;22.2;11.1;5.6;35.6;4.4;14.7;2.1;49.0;0.0;51.0;0.0;0.0;0.0;6.2;12.5;56.3;12.5;12.5;26.7;46.7;13.3;13.3;98.6;0.4;1.0;100.0;2021;101485;0.18228
21;2106003;88.5;0.0;10.0;30.0;46.7;6.7;3.3;13.3;0.0;36.7;4.8;22.7;2.5;54.2;0.0;45.8;0.0;0.0;0.0;10.5;31.6;52.6;0.0;5.3;10.3;6.9;44.8;38.0;97.7;0.2;2.1;100.0;2021;274574;0.16554
21;2106102;92.8;0.9;6.3;43.5;26.1;8.7;0.0;21.7;0.0;24.1;4.2;20.7;3.2;31.9;0.0;65.7;2.4;0.0;4.1;25.0;25.0;37.5;4.2;4.2;13.6;50.0;31.8;4.6;100.0;0.0;0.0;100.0;2021;413287;0.15696
21;2106201;89.7;1.1;8.5;18.2;27.3;18.2;9.1;27.2;0.0;38.3;5.0;21.7;1.3;36.3;0.0;48.8;14.9;0.0;0.0;0.0;23.0;46.2;15.4;15.4;0.0;27.3;63.6;9.1;92.7;6.9;0.4;100.0;2021;57351;0.27281
21;2106300;89.7;0.5;7.3;8.3;27.8;16.7;25.0;16.7;5.5;28.8;4.4;33.1;0.1;45.6;5.9;46.9;1.6;0.0;0.0;8.8;8.8;41.2;26.5;14.7;18.2;45.5;36.3;0.0;95.8;0.0;4.2;100.0;2021;140989;0.11548
21;2106326;94.4;1.0;4.4;7.4;44.4;22.2;11.1;14.9;0.0;30.9;5.0;31.0;7.9;47.9;4.2;44.2;1.8;1.9;0.0;7.2;7.1;38.1;33.3;14.3;25.9;55.6;14.8;3.7;90.5;5.6;3.9;98.0;2021;207076;0.14343
21;2106359;85.8;2.8;11.4;52.6;5.3;23.7;5.3;13.1;0.0;27.2;3.5;49.3;0.0;26.5;0.0;73.5;0.0;0.0;0.0;33.4;0.0;44.4;22.2;0.0;10.8;24.3;24.3;40.6;89.6;4.4;6.0;100.0;2021;90824;0.1868
21;2106375;84.0;5.0;10.4;27.6;17.2;6.9;10.3;34.5;3.5;34.8;4.2;43.5;1.0;54.2;0.0;34.7;0.0;11.1;0.0;21.8;4.3;65.2;8.7;0.0;3.8;34.6;57.7;3.9;85.2;13.8;1.0;91.3;2021;120934;0.10499
21;2106409;84.7;2.6;11.5;6.9;41.4;10.3;17.2;24.2;0.0;35.5;4.4;36.5;0.0;47.1;0.0;47.4;3.4;2.1;0.0;3.1;21.9;40.6;15.6;18.8;30.8;61.5;7.7;0.0;100.0;0.0;0.0;97.1;2021;179239;0.20547
21;2106508;98.9;0.1;0.9;47.3;16.4;27.3;1.8;7.2;0.0;42.9;4.5;26.3;1.1;58.3;0.0;41.7;0.0;0.0;0.0;5.8;32.4;41.2;14.7;5.9;9.4;28.3;54.7;7.6;94.9;5.1;0.0;100.0;2021;196785;0.24959
21;2106607;84.0;7.1;8.3;27.9;31.1;34.4;0.0;4.9;1.7;35.0;5.7;36.0;1.3;73.5;0.0;21.5;0.9;4.1;0.0;15.5;31.2;23.4;18.2;11.7;1.7;12.1;51.7;34.5;76.0;7.4;16.6;97.6;2021;256405;0.16364
21;2106631;87.3;3.8;8.5;19.2;9.6;11.5;40.4;19.3;0.0;27.9;4.3;48.3;0.8;51.9;0.0;48.1;0.0;0.0;0.0;12.9;29.0;48.4;9.7;0.0;23.5;49.0;23.5;4.0;75.1;4.0;20.9;100.0;2021;99343;0.11816
