Unnamed: 4;NU_ANO_CENSO;CO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0;EDU_BAS_CAT_5;EDU_BAS_CAT_6;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;NO_REGIAO;SG_UF;NO_MUNICIPIO;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
;2021;3557204;Urbana;Total;41,4;0,0;55,7;0,0;2,9;17,5;24,8;29,9;8,3;0,0;17,0;6,4;14,9;47,9;8,5;5,3;28,0;8,0;18,0;42,0;2,0;2,0;4,1;4,2;10,4;56,3;16,7;8,3;0,0;0,0;11,8;55,9;17,6;14,7;10,0;60,0;30,0;0,0;;;;;;;;;;;;
;2021;3557204;Total;Estadual;--;--;--;--;--;--;31,4;29,9;100,0;0,0;0,0;0,0;11,5;60,0;17,1;11,4;--;--;--;--;--;--;0,0;0,0;11,5;60,0;17,1;11,4;0,0;0,0;11,8;55,9;17,6;14,7;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557204;Urbana;Estadual;--;--;--;--;--;--;31,4;29,9;100,0;0,0;0,0;0,0;11,5;60,0;17,1;11,4;--;--;--;--;--;--;0,0;0,0;11,5;60,0;17,1;11,4;0,0;0,0;11,8;55,9;17,6;14,7;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557204;Total;Municipal;41,4;0,0;55,7;0,0;2,9;17,5;22,6;--;0,0;0,0;25,0;10,7;16,1;44,6;1,8;1,8;28,0;8,0;18,0;42,0;2,0;2,0;0,0;20,0;0,0;70,0;10,0;0,0;--;--;--;--;--;--;12,5;50,0;37,5;0,0;Sudeste;SP;Chavantes;98.0;100,0;2.224,62;2.519,57;2.725,95;3.176,09;761,24;27,3;3.990,36
;2021;3557204;Urbana;Municipal;41,4;0,0;55,7;0,0;2,9;17,5;22,6;--;0,0;0,0;25,0;10,7;16,1;44,6;1,8;1,8;28,0;8,0;18,0;42,0;2,0;2,0;0,0;20,0;0,0;70,0;10,0;0,0;--;--;--;--;--;--;12,5;50,0;37,5;0,0;;;;;;;;;;;;
;2021;3557204;Total;Privada;--;--;--;--;--;;;;0,0;0,0;40,0;0,0;20,0;20,0;20,0;0,0;--;--;--;--;--;--;40,0;0,0;20,0;20,0;20,0;0,0;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557204;Urbana;Privada;--;--;--;--;--;;;;0,0;0,0;40,0;0,0;20,0;20,0;20,0;0,0;--;--;--;--;--;--;40,0;0,0;20,0;20,0;20,0;0,0;--;--;--;--;--;--;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557204;Total;Pública;41,4;0,0;55,7;0,0;2,9;17,5;24,8;29,9;9,1;0,0;15,8;6,7;14,6;49,4;7,9;5,6;28,0;8,0;18,0;42,0;2,0;2,0;0,0;4,6;9,3;60,5;16,3;9,3;0,0;0,0;11,8;55,9;17,6;14,7;11,1;55,6;33,3;0,0;;;;;;;;;;;;
;2021;3557204;Urbana;Pública;41,4;0,0;55,7;0,0;2,9;17,5;24,8;29,9;9,1;0,0;15,8;6,7;14,6;49,4;7,9;5,6;28,0;8,0;18,0;42,0;2,0;2,0;0,0;4,6;9,3;60,5;16,3;9,3;0,0;0,0;11,8;55,9;17,6;14,7;11,1;55,6;33,3;0,0;;;;;;;;;;;;
;2021;3557303;Total;Total;100,0;0,0;0,0;0,0;0,0;17,2;24,6;26,0;0,0;0,0;12,8;14,9;41,5;22,3;3,2;5,3;15,5;13,8;39,7;22,4;3,4;5,2;6,7;13,0;47,8;23,9;4,3;4,3;0,0;3,4;13,8;41,4;27,6;13,8;16,7;41,7;41,6;0,0;;;;;;;;;;;;
;2021;3557303;Urbana;Total;100,0;0,0;0,0;0,0;0,0;17,2;24,6;26,0;0,0;0,0;12,8;14,9;41,5;22,3;3,2;5,3;15,5;13,8;39,7;22,4;3,4;5,2;6,7;13,0;47,8;23,9;4,3;4,3;0,0;3,4;13,8;41,4;27,6;13,8;16,7;41,7;41,6;0,0;;;;;;;;;;;;
;2021;3557303;Total;Estadual;--;--;--;--;--;--;--;26,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;3,4;13,8;41,4;27,6;13,8;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557303;Urbana;Estadual;--;--;--;--;--;--;--;26,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;3,4;13,8;41,4;27,6;13,8;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3557303;Total;Municipal;100,0;0,0;0,0;0,0;0,0;18,2;25,9;--;0,0;0,0;7,2;16,9;42,2;24,1;3,6;6,0;12,0;16,0;38,0;24,0;4,0;6,0;0,0;14,6;48,8;26,8;4,9;4,9;--;--;--;--;--;--;22,2;33,3;44,5;0,0;Sudeste;SP;Estiva Gerbi;92.0;96,7;2.462,71;3.040,34;3.000,26;3.570,87;911,24;30,4;3.948,64
;2021;3557303;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;18,2;25,9;--;0,0;0,0;7,2;16,9;42,2;24,1;3,6;6,0;12,0;16,0;38,0;24,0;4,0;6,0;0,0;14,6;48,8;26,8;4,9;4,9;--;--;--;--;--;--;22,2;33,3;44,5;0,0;;;;;;;;;;;;
;2021;3557303;Total;Privada;100,0;0,0;0,0;0,0;0,0;8,0;8,3;--;0,0;0,0;50,0;0,0;33,3;16,7;0,0;0,0;33,4;0,0;44,4;22,2;0,0;0,0;60,0;0,0;40,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3557303;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;8,0;8,3;--;0,0;0,0;50,0;0,0;33,3;16,7;0,0;0,0;33,4;0,0;44,4;22,2;0,0;0,0;60,0;0,0;40,0;0,0;0,0;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3557303;Total;Pública;100,0;0,0;0,0;0,0;0,0;18,2;25,9;26,0;0,0;0,0;7,2;16,9;42,2;24,1;3,6;6,0;12,0;16,0;38,0;24,0;4,0;6,0;0,0;14,6;48,8;26,8;4,9;4,9;0,0;3,4;13,8;41,4;27,6;13,8;20,0;40,0;40,0;0,0;;;;;;;;;;;;
;2021;3557303;Urbana;Pública;100,0;0,0;0,0;0,0;0,0;18,2;25,9;26,0;0,0;0,0;7,2;16,9;42,2;24,1;3,6;6,0;12,0;16,0;38,0;24,0;4,0;6,0;0,0;14,6;48,8;26,8;4,9;4,9;0,0;3,4;13,8;41,4;27,6;13,8;20,0;40,0;40,0;0,0;;;;;;;;;;;;
;2021;3518107;Total;Privada;;;;;;2,7;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3518107;Urbana;Privada;;;;;;2,7;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3500600;Total;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3500600;Urbana;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3518404;Total;Federal;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3518404;Urbana;Federal;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3520426;Total;Privada;;;;;;;;;0,0;0,0;22,2;0,0;55,6;22,2;0,0;0,0;--;--;--;--;--;--;22,2;0,0;55,6;22,2;0,0;0,0;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3520426;Urbana;Privada;;;;;;;;;0,0;0,0;22,2;0,0;55,6;22,2;0,0;0,0;--;--;--;--;--;--;22,2;0,0;55,6;22,2;0,0;0,0;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3523305;Total;Privada;;;;;;;;;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3523305;Urbana;Privada;;;;;;;;;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3534005;Total;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3534005;Urbana;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3538006;Rural;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3547502;Rural;Total;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3547502;Rural;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3551900;Total;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3551900;Urbana;Privada;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3512506;Total;Privada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3512506;Urbana;Privada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3535002;Total;Privada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3535002;Urbana;Privada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3500105;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Adamantina;152.0;100,0;3.068,65;3.923,56;4.351,18;5.704,88;1.557,37;33,9;5.131,83
;2021;3500105;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Adamantina;8.0;100,0;3.263,05;3.952,11;3.878,66;4.488,28;592,78;40,0;3.878,66
;2021;3500204;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Adolfo;46.0;100,0;1.847,59;2.040,82;2.424,57;2.986,05;807,10;34,7;2.792,49
;2021;3500303;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aguaí;188.0;99,5;2.214,09;2.671,96;2.829,88;3.189,89;863,12;26,5;4.268,02
;2021;3500303;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aguaí;2.0;a;a;a;a;a;a;a;a
;2021;3500402;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas da Prata;45.0;91,1;3.068,36;3.670,84;3.517,16;3.728,90;583,23;30,0;4.697,20
;2021;3500402;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas da Prata;3.0;a;a;a;a;a;a;a;a
;2021;3500501;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de Lindóia;185.0;100,0;2.384,94;2.577,34;2.969,86;3.350,09;871,76;28,8;4.121,12
;2021;3500501;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de Lindóia;1.0;a;a;a;a;a;a;a;a
;2021;3500550;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de Santa Bárbara;54.0;100,0;3.463,86;4.104,54;4.009,33;4.708,79;994,46;31,7;5.056,58
;2021;3500550;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de Santa Bárbara;1.0;a;a;a;a;a;a;a;a
;2021;3500600;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de São Pedro;58.0;98,3;2.359,05;2.957,35;2.988,01;3.587,65;689,26;31,2;3.827,63
;2021;3500600;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Águas de São Pedro;2.0;a;a;a;a;a;a;a;a
;2021;3500709;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Agudos;277.0;69,3;2.581,85;2.786,23;2.911,69;3.062,37;604,18;29,8;3.906,57
;2021;3500709;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Agudos;27.0;74,1;2.485,93;2.707,23;2.758,50;2.921,68;307,81;29,5;3.740,34
;2021;3500758;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alambari;26.0;100,0;3.318,43;3.704,48;3.920,94;4.695,38;951,25;31,7;4.949,70
;2021;3500758;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alambari;4.0;100,0;2.658,25;2.899,58;3.385,25;4.112,26;1.042,68;30,0;4.513,67
;2021;3500808;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alfredo Marcondes;14.0;100,0;2.125,76;3.249,53;2.858,66;3.273,35;613,74;40,8;2.799,28
;2021;3500808;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alfredo Marcondes;1.0;a;a;a;a;a;a;a;a
;2021;3500907;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Altair;31.0;100,0;2.290,67;2.292,99;2.409,22;2.615,62;290,43;24,8;3.881,59
;2021;3500907;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Altair;2.0;a;a;a;a;a;a;a;a
;2021;3501004;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Altinópolis;102.0;97,1;2.274,88;2.583,62;2.690,39;3.165,97;780,30;29,8;3.617,24
;2021;3501004;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Altinópolis;2.0;a;a;a;a;a;a;a;a
;2021;3501103;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alto Alegre;17.0;100,0;2.660,94;3.590,76;3.388,81;3.964,21;785,87;25,0;5.432,80
;2021;3501152;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alumínio;147.0;85,7;3.051,65;3.415,68;4.311,10;6.027,89;1.662,35;29,8;5.794,54
;2021;3501152;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alumínio;12.0;91,7;2.744,52;2.915,39;3.082,78;2.983,15;934,63;29,5;4.180,04
;2021;3501202;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Álvares Florence;36.0;100,0;2.234,44;2.578,27;2.516,08;2.725,08;476,86;28,9;3.477,91
;2021;3501202;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Álvares Florence;1.0;a;a;a;a;a;a;a;a
;2021;3501301;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Álvares Machado;163.0;98,2;2.122,23;2.803,99;2.941,87;3.453,86;1.014,87;29,5;3.989,84
;2021;3501301;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Álvares Machado;4.0;100,0;2.044,66;2.877,57;2.738,73;4.029,30;845,90;30,0;3.651,64
;2021;3501400;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Álvaro de Carvalho;22.0;100,0;2.893,58;3.031,40;3.306,77;3.828,63;791,73;25,7;5.154,99
;2021;3501509;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alvinlândia;27.0;100,0;2.188,16;2.635,65;2.623,79;3.039,98;606,35;27,5;3.813,05
;2021;3501509;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Alvinlândia;1.0;a;a;a;a;a;a;a;a
;2021;3501608;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Americana;722.0;100,0;3.792,24;5.609,81;5.416,04;6.794,38;1.738,19;34,6;6.269,33
;2021;3501608;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Americana;54.0;100,0;3.086,64;3.857,06;4.131,51;4.703,54;1.302,08;35,2;4.691,43
;2021;3501707;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Américo Brasiliense;237.0;99,6;2.449,80;3.018,62;3.040,98;3.601,16;739,55;27,5;4.427,68
;2021;3501707;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Américo Brasiliense;8.0;100,0;1.222,94;2.383,23;2.485,01;3.474,23;1.200,43;29,9;3.327,21
;2021;3501806;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Américo de Campos;44.0;100,0;2.085,48;3.054,25;2.962,42;3.515,58;1.150,57;27,7;4.277,46
;2021;3501806;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Américo de Campos;6.0;100,0;2.235,32;2.238,58;2.316,81;2.279,18;170,06;32,6;2.846,88
;2021;3501905;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Amparo;360.0;99,7;3.023,05;3.499,27;3.716,46;4.308,47;1.012,40;34,7;4.285,24
;2021;3501905;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Amparo;19.0;100,0;3.126,88;3.798,53;3.741,75;4.397,19;723,22;34,4;4.354,87
;2021;3502002;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Analândia;48.0;91,7;3.493,96;3.795,56;3.878,86;4.338,37;651,13;36,8;4.213,46
;2021;3502002;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Analândia;1.0;a;a;a;a;a;a;a;a
;2021;3502101;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Andradina;295.0;97,6;2.056,61;2.532,02;2.794,55;3.309,63;1.184,26;29,2;3.826,59
;2021;3502101;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Andradina;14.0;100,0;2.111,53;2.197,37;2.426,66;2.611,12;595,15;26,9;3.609,09
;2021;3502200;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Angatuba;152.0;98,7;3.368,03;4.085,54;4.026,07;4.666,47;921,71;38,8;4.154,96
;2021;3502200;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Angatuba;7.0;100,0;3.823,96;4.123,44;4.169,72;4.456,92;484,99;41,1;4.053,89
;2021;3502309;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Anhembi;62.0;98,4;2.384,87;3.023,38;3.342,42;4.243,10;1.105,10;24,6;5.438,35
;2021;3502408;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Anhumas;30.0;93,3;2.321,11;3.100,59;3.043,01;3.554,67;746,69;33,2;3.662,23
;2021;3502408;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Anhumas;1.0;a;a;a;a;a;a;a;a
;2021;3502507;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aparecida;245.0;99,6;3.065,17;3.859,11;4.080,57;4.955,82;1.478,55;29,4;5.546,78
;2021;3502507;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aparecida;5.0;100,0;2.301,10;3.221,44;3.341,22;3.925,72;763,24;28,8;4.647,33
;2021;3502606;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aparecida d'Oeste;28.0;96,4;2.648,22;2.863,48;2.842,27;3.166,08;522,42;29,3;3.877,31
;2021;3502705;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Apiaí;115.0;98,3;2.465,45;3.052,99;3.136,99;3.609,27;832,99;35,2;3.561,07
;2021;3502705;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Apiaí;6.0;100,0;2.094,36;2.413,79;2.430,16;2.712,80;415,49;38,7;2.513,95
;2021;3502754;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçariguama;284.0;99,3;2.594,21;3.264,02;3.534,64;4.344,02;1.218,66;39,9;3.545,92
;2021;3502754;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçariguama;8.0;100,0;2.594,21;3.718,47;3.550,39;4.017,43;861,88;40,0;3.550,39
;2021;3502804;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçatuba;752.0;99,5;2.952,10;3.275,21;3.491,98;3.834,91;854,12;30,3;4.613,44
;2021;3502804;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçatuba;7.0;100,0;1.463,61;1.476,91;1.583,73;1.720,48;266,03;38,6;1.642,39
;2021;3502903;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçoiaba da Serra;256.0;98,4;2.699,32;3.212,75;3.176,29;3.596,42;611,97;34,4;3.692,29
;2021;3502903;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araçoiaba da Serra;2.0;a;a;a;a;a;a;a;a
;2021;3503000;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aramina;36.0;100,0;2.151,27;2.298,19;2.470,61;2.629,04;510,46;30,7;3.214,06
;2021;3503000;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Aramina;1.0;a;a;a;a;a;a;a;a
;2021;3503109;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Arandu;42.0;97,6;1.918,50;2.061,44;2.221,08;2.417,12;524,10;30,2;2.938,66
;2021;3503158;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Arapeí;29.0;96,6;3.437,14;3.801,23;3.932,36;4.469,26;843,52;40,0;3.932,36
;2021;3503208;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araraquara;916.0;100,0;2.562,18;3.270,92;3.297,14;3.796,00;766,03;26,2;5.043,14
;2021;3503208;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araraquara;20.0;95,0;2.104,86;2.686,78;2.843,82;3.742,80;922,91;25,8;4.417,59
;2021;3503307;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araras;772.0;100,0;2.534,97;2.747,88;2.987,08;3.172,56;809,09;28,4;4.202,73
;2021;3503307;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Araras;7.0;100,0;2.025,80;2.177,83;2.309,78;2.538,19;628,60;31,5;2.934,56
;2021;3503356;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Arco-Íris;13.0;100,0;2.614,53;2.680,94;3.216,19;3.033,88;1.069,69;28,9;4.447,07
;2021;3503406;Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Arealva;60.0;100,0;2.224,62;2.704,02;2.756,41;2.981,17;593,74;29,1;3.794,63
;2021;3503406;Sem Superior;Municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sudeste;SP;Arealva;2.0;a;a;a;a;a;a;a;a
